,ratio,index,dataset,time [hrs],rmse,r2
1180,0.3,46.0,Grid1296,0.11644832299815285,210.4573082654025,-3.3428540010454153
1181,0.3,46.0,Grid2401,0.3908970287773344,444.3957554762077,-17.60969544191344
1182,0.3,46.0,Sobol1,1.3715145508448283,20.517446866602544,0.9526550913691385
1183,0.3,46.0,Sobol2,1.157015658683247,22.788439704938774,0.941264350612825
1184,0.3,47.0,Grid1296,0.16806790067089927,226.92958216455654,-4.0407735650980365
1185,0.3,47.0,Grid2401,0.36230869425667656,354.22904702295915,-10.739928229572698
1186,0.3,47.0,Sobol1,2.030681767794821,21.330769895068137,0.9494234939822364
1187,0.3,47.0,Sobol2,1.58979758269257,28.755938506051578,0.90689586741676
1188,0.3,48.0,Grid1296,0.1526151849826177,225.2482974631161,-3.9931631864810777
1189,0.3,48.0,Grid2401,0.3445164971219169,393.5252113369868,-13.57191986431223
1190,0.3,48.0,Sobol1,1.834389944076538,23.21773412575857,0.9403658098795091
1191,0.3,48.0,Sobol2,1.3966690365473429,24.583652698582327,0.9309207882228367
1192,0.3,49.0,Grid1296,0.04643544442123837,214.06617520069295,-3.5175228521938458
1193,0.3,49.0,Grid2401,0.41843920442793103,376.18796708714063,-12.292260811835002
1194,0.3,49.0,Sobol1,0.3832627183198929,22.75061096399484,0.943354187826191
1195,0.3,49.0,Sobol2,0.4375636131233639,29.09031434659651,0.9032999641767898
1196,0.3,50.0,Grid1296,0.0649248899353875,235.79079028348065,-4.459417096929986
1197,0.3,50.0,Grid2401,0.1866485372516844,334.5248692136829,-9.538832509149069
1198,0.3,50.0,Sobol1,0.522840032643742,21.364942224788187,0.9482035605069329
1199,0.3,50.0,Sobol2,0.511460905737347,25.919092643127787,0.9245750354935482
1200,0.35,1.0,Grid1296,0.024591237703959146,189.7079549783592,-2.559334075522525
1201,0.35,1.0,Grid2401,0.19880198571417068,410.7864174867603,-15.016928263251408
1202,0.35,1.0,Sobol1,0.20391749262809752,21.901143075513954,0.9466739284534897
1203,0.35,1.0,Sobol2,0.47209856006834244,24.84257480640011,0.9300993673871141
1204,0.35,2.0,Grid1296,0.05178011404143439,221.58345566919516,-3.8634591880998217
1205,0.35,2.0,Grid2401,0.2252555223968294,280.20080002251115,-6.426511335698473
1206,0.35,2.0,Sobol1,0.5064813820521037,22.816100267870876,0.9427293360023756
1207,0.35,2.0,Sobol2,0.6018304934766557,20.963709683721454,0.9500076563371437
1208,0.35,3.0,Grid1296,0.17629123667875926,204.2328388542293,-3.113272798732295
1209,0.35,3.0,Grid2401,0.25747498134771984,424.9827661502574,-16.197049067927825
1210,0.35,3.0,Sobol1,1.9575104619397057,130.38932560615854,-0.8935327225039402
1211,0.35,3.0,Sobol2,1.7825986265473897,135.56812028104807,-1.0645488901564693
1212,0.35,4.0,Grid1296,0.10058334589004517,187.95707265072662,-2.473436681417646
1213,0.35,4.0,Grid2401,0.20020198636584813,386.38268325314704,-13.074254645088375
1214,0.35,4.0,Sobol1,1.3162158199151357,21.18645119025665,0.9514580396920571
1215,0.35,4.0,Sobol2,1.5771991862191095,24.89376572741675,0.9286657795319493
1216,0.35,5.0,Grid1296,0.05144978059662713,193.4718353848322,-2.6904513402812387
1217,0.35,5.0,Grid2401,0.3335210822688209,444.57294828901496,-17.655899414232746
1218,0.35,5.0,Sobol1,0.44047674934069314,22.196912539729418,0.9460226576401491
1219,0.35,5.0,Sobol2,0.5754006385140948,24.87536312665666,0.9305872558621704
1220,0.35,6.0,Grid1296,0.11946150177054934,194.88049910381417,-2.7731151281646897
1221,0.35,6.0,Grid2401,0.508615119655927,272.44361254726715,-6.030743244850394
1222,0.35,6.0,Sobol1,1.7560792995823755,20.68316816642333,0.9526458955037233
1223,0.35,6.0,Sobol2,1.6590522029002508,19.81935413341608,0.954863934734801
1224,0.35,7.0,Grid1296,0.05349463409847684,220.73225980516438,-3.8074508652807104
1225,0.35,7.0,Grid2401,0.3593869671556685,416.53120752713704,-15.450889304745132
1226,0.35,7.0,Sobol1,0.36181388318538665,21.235054273505433,0.95011584725954
1227,0.35,7.0,Sobol2,0.45246420270866816,27.063793480757933,0.9173537494737319
1228,0.35,8.0,Grid1296,0.06716846293873258,196.56049802547798,-2.8180089878169383
1229,0.35,8.0,Grid2401,0.4575305996338526,374.9197753344278,-12.418251022027428
1230,0.35,8.0,Sobol1,1.1695717571841346,21.31505985192214,0.9506691592415865
1231,0.35,8.0,Sobol2,1.2713286541567907,30.82317655448668,0.894971925685697
1232,0.35,9.0,Grid1296,0.06831792950630187,188.4428140373649,-2.5321705092908866
1233,0.35,9.0,Grid2401,0.19383597460058,420.5451960644622,-15.773337301393333
1234,0.35,9.0,Sobol1,0.6613997129599253,21.55247558530726,0.9483572180890804
1235,0.35,9.0,Sobol2,0.740389670001136,26.582716786328202,0.9192468367489182
1236,0.35,10.0,Grid1296,0.04898769213093652,190.55366789883644,-2.585227125679533
1237,0.35,10.0,Grid2401,0.24820442411634658,385.60818451732194,-13.13897500829238
1238,0.35,10.0,Sobol1,1.1485788336065081,21.485758576450475,0.9483090841785449
1239,0.35,10.0,Sobol2,1.0745842810471853,20.52564445326991,0.951220470416398
1240,0.35,11.0,Grid1296,0.10685866137345632,185.39725292556315,-2.3869114555006012
1241,0.35,11.0,Grid2401,0.29382798698213364,398.6483154761959,-14.163257302641302
1242,0.35,11.0,Sobol1,1.7889134730233087,21.688770051246323,0.9473657125399867
1243,0.35,11.0,Sobol2,1.3802952157788806,21.631592244499437,0.9480894732577665
1244,0.35,12.0,Grid1296,0.038993082245190935,206.47768777769943,-3.2150935030494816
1245,0.35,12.0,Grid2401,0.14033445212576123,374.75286710918436,-12.270525457165233
1246,0.35,12.0,Sobol1,0.752883887026045,21.955941904270734,0.946409013336685
1247,0.35,12.0,Sobol2,0.7610973697238498,23.954351407369895,0.9349116696237108
1248,0.35,13.0,Grid1296,0.0719211157825258,212.1337853470462,-3.448245289064727
1249,0.35,13.0,Grid2401,0.270681387980779,372.60848993363,-12.15686844698824
1250,0.35,13.0,Sobol1,1.2774806340535483,20.46270654265498,0.9538350695121623
1251,0.35,13.0,Sobol2,1.1871030485630036,26.705596002437858,0.9196591867897814
1252,0.35,14.0,Grid1296,0.06825779332054986,212.30165361461226,-3.4366381644100317
1253,0.35,14.0,Grid2401,0.20378016842736138,348.99456547953775,-10.487949371239152
1254,0.35,14.0,Sobol1,0.9419776690006256,21.139894156889152,0.9503469510894709
1255,0.35,14.0,Sobol2,0.9688513713412815,155.0392643619008,-1.6711099137485448
1256,0.35,15.0,Grid1296,0.07590290043089125,190.16911977871888,-2.5709470099929734
1257,0.35,15.0,Grid2401,0.3038212620549732,381.63428300498856,-12.770463692302323
1258,0.35,15.0,Sobol1,1.3433574634128147,22.56203396301101,0.9432276048842603
1259,0.35,15.0,Sobol2,1.1950143941905764,20.090759376153443,0.9544247238994109
1260,0.35,16.0,Grid1296,0.08242022799121008,195.49515047861547,-2.792894670407976
1261,0.35,16.0,Grid2401,0.24161306970649296,418.85123089535347,-15.701683810025155
1262,0.35,16.0,Sobol1,1.6288917224274742,23.53927175185437,0.938282948823813
1263,0.35,16.0,Sobol2,1.4549311660395727,23.915690039503215,0.9346831121232131
1264,0.35,17.0,Grid1296,0.039965964555740356,197.21068537820642,-2.8320348637480115
1265,0.35,17.0,Grid2401,0.23487400160895452,399.4379044313088,-14.12439909764984
1266,0.35,17.0,Sobol1,0.2955570172601276,21.523962949112548,0.9488090007036151
1267,0.35,17.0,Sobol2,0.5262884864542219,31.324905787621713,0.8900873783963389
1268,0.35,18.0,Grid1296,0.07853458378050063,179.81535778937265,-2.1795362318792475
1269,0.35,18.0,Grid2401,0.31785580337047575,358.0727710500851,-11.127299228946844
1270,0.35,18.0,Sobol1,1.3551403625806173,23.593076413538128,0.9371869951035519
1271,0.35,18.0,Sobol2,1.3126337994469537,20.482215888892483,0.9522897520894834
1272,0.35,19.0,Grid1296,0.08695551534493765,204.8606110067151,-3.1563531985284774
1273,0.35,19.0,Grid2401,0.19420184665256077,385.69857691767515,-13.169557073306102
1274,0.35,19.0,Sobol1,1.1720287253459294,22.454019274013543,0.9433332308332849
1275,0.35,19.0,Sobol2,1.1160104531712003,173.7166690384672,-2.3997616669143147
1276,0.35,20.0,Grid1296,0.027403318484624226,187.55114828425744,-2.4819514282642534
1277,0.35,20.0,Grid2401,0.2886867707967758,421.6563868421265,-15.892301205860022
1278,0.35,20.0,Sobol1,0.17728733387258316,21.333575858410775,0.9493330569225084
1279,0.35,20.0,Sobol2,0.30257870972156525,33.35196616197442,0.8738903850357367
1280,0.35,21.0,Grid1296,0.04776713616318173,204.64206279703342,-3.10834215636733
1281,0.35,21.0,Grid2401,0.2627595381604301,380.918829406911,-12.694398302732422
1282,0.35,21.0,Sobol1,0.43236713813410865,20.99723532567761,0.9515840336806228
1283,0.35,21.0,Sobol2,0.4379251296652688,20.55995296873103,0.9535681278101923
1284,0.35,22.0,Grid1296,0.05559167895052168,203.613898980065,-3.0937868307834604
1285,0.35,22.0,Grid2401,0.30097309046321447,408.3093021036116,-14.861122881032491
1286,0.35,22.0,Sobol1,0.5570211650265587,20.548763741646706,0.9524734863494763
1287,0.35,22.0,Sobol2,0.6029456135961745,20.68847805453955,0.9518903466501151
1288,0.35,23.0,Grid1296,0.10918399274349212,184.62503150121088,-2.3801071799278497
1289,0.35,23.0,Grid2401,0.386723015109698,344.98593790786595,-10.209613623409613
1290,0.35,23.0,Sobol1,1.406665027141571,21.242885209041866,0.9496216435260066
1291,0.35,23.0,Sobol2,1.2300071151389016,20.39496088405334,0.9533687798302116
1292,0.35,24.0,Grid1296,0.044195637702941895,215.3601521959693,-3.5789435973034456
1293,0.35,24.0,Grid2401,0.4592417770624161,371.0608722359839,-12.048105834982723
1294,0.35,24.0,Sobol1,0.5383346858951781,21.826526933103995,0.9474610124652486
1295,0.35,24.0,Sobol2,0.6417232624689738,28.37488957053853,0.9107994855605719
1296,0.35,25.0,Grid1296,0.09949570920732287,195.578749746085,-2.766460824750829
1297,0.35,25.0,Grid2401,0.22000903977288142,242.17728835130706,-4.561565943541343
1298,0.35,25.0,Sobol1,0.9056852320167753,21.951505936273175,0.9467578075092077
1299,0.35,25.0,Sobol2,1.0469471622837914,79.94563895695568,0.27897933812784914
1300,0.35,26.0,Grid1296,0.06259390632311503,199.36379286187636,-2.915938433634112
1301,0.35,26.0,Grid2401,0.31197643498579664,340.7397501606335,-10.11441827338995
1302,0.35,26.0,Sobol1,0.6457988497945998,21.431605195674834,0.9492668962507738
1303,0.35,26.0,Sobol2,0.6617458139525519,124.10157529129545,-0.743490690983778
1304,0.35,27.0,Grid1296,0.0371919318040212,204.94976321812533,-3.1461740386849195
1305,0.35,27.0,Grid2401,0.1969414403041204,396.29029576056394,-13.940888492308483
1306,0.35,27.0,Sobol1,0.3151816694604026,22.89242341128348,0.9403864894549835
1307,0.35,27.0,Sobol2,0.4214411273929808,25.826860510374736,0.9252753431201788
1308,0.35,28.0,Grid1296,0.10760579274760353,191.57862830195884,-2.6068401458957267
1309,0.35,28.0,Grid2401,0.21852400812837813,420.2909748607074,-15.71021738908323
1310,0.35,28.0,Sobol1,1.0804153745704228,21.975122993695223,0.9465699118481431
1311,0.35,28.0,Sobol2,1.030137951572736,107.52281513226268,-0.2944434116796679
1312,0.35,29.0,Grid1296,0.08221478548314837,198.8016559485117,-2.890789009407512
1313,0.35,29.0,Grid2401,0.3533614922232098,402.73158016207174,-14.456213745613514
1314,0.35,29.0,Sobol1,1.868917305999332,20.79392393932924,0.9526992576276211
1315,0.35,29.0,Sobol2,1.415925694902738,21.263958802887178,0.9493859581213557
1316,0.35,30.0,Grid1296,0.06462864226765103,205.6739359859432,-3.173916839530208
1317,0.35,30.0,Grid2401,0.16078412307633294,321.2571778248086,-8.79483209783812
1318,0.35,30.0,Sobol1,0.6891230793131722,21.221475405851503,0.9494453725435171
1319,0.35,30.0,Sobol2,0.8192953786585067,27.710292881715493,0.9132276259558441
1320,0.35,31.0,Grid1296,0.025617378022935657,213.3621562069071,-3.491952456273185
1321,0.35,31.0,Grid2401,0.2940416467852063,383.1020767678937,-12.917543610887174
1322,0.35,31.0,Sobol1,0.21308153847853342,21.31864945285307,0.9506314885052519
1323,0.35,31.0,Sobol2,0.32478819853729674,20.55330906060444,0.9522020353173808
1324,0.35,32.0,Grid1296,0.11979277306132846,197.330008103533,-2.8470046365051425
1325,0.35,32.0,Grid2401,0.3434316257635752,401.3510221860237,-14.29139090385711
1326,0.35,32.0,Sobol1,1.4441783683167564,20.97067820759985,0.9503027490194162
1327,0.35,32.0,Sobol2,1.1766344514158038,20.614684361490202,0.9534664618393827
1328,0.35,33.0,Grid1296,0.08203475481934018,204.43987114449615,-3.123119082537028
1329,0.35,33.0,Grid2401,0.3999312878317303,426.4992002346714,-16.325257222949087
1330,0.35,33.0,Sobol1,1.3159660654597811,21.132787098942018,0.9501389323698373
1331,0.35,33.0,Sobol2,1.044102444185151,32.49287266409162,0.8819857093061111
1332,0.35,34.0,Grid1296,0.09304308858182696,225.17428816121702,-3.9675040670132464
1333,0.35,34.0,Grid2401,0.39973382724656,382.9217210167684,-13.002828819363922
1334,0.35,34.0,Sobol1,1.4289698547124863,21.93038697320109,0.9460844624187436
1335,0.35,34.0,Sobol2,1.2611195248365403,22.485344670503473,0.942805209633455
1336,0.35,35.0,Grid1296,0.05077237486839294,202.01549387808882,-3.0136132956268984
1337,0.35,35.0,Grid2401,0.21212436576684315,351.7796799472175,-10.683701196443549
1338,0.35,35.0,Sobol1,0.5302664821015464,21.733633377783782,0.9474672821343731
1339,0.35,35.0,Sobol2,0.588530496623781,21.916782261417953,0.9467088551186957
1340,0.35,36.0,Grid1296,0.04950503137376573,224.08382310263883,-3.965195515353683
1341,0.35,36.0,Grid2401,0.37228421323829225,415.6897670003821,-15.471665161593226
1342,0.35,36.0,Sobol1,0.3919733198483785,22.86614710962543,0.9410017110752499
1343,0.35,36.0,Sobol2,0.4016736438539293,22.04457071483935,0.9453817468545516
1344,0.35,37.0,Grid1296,0.084531791806221,192.91551793155435,-2.6841986475995014
1345,0.35,37.0,Grid2401,0.23103227509392632,360.5913016712842,-11.29992903763366
1346,0.35,37.0,Sobol1,0.9892130297422409,20.535521105987897,0.9528794910468473
1347,0.35,37.0,Sobol2,0.8562046231826147,26.02628229386206,0.9238046439596317
1348,0.35,38.0,Grid1296,0.14494209561083052,197.15589937445634,-2.814207571561375
1349,0.35,38.0,Grid2401,0.232147031293975,326.7287294906245,-9.131526947722682
1350,0.35,38.0,Sobol1,1.6262912168105443,22.10929932813177,0.9458187645335158
1351,0.35,38.0,Sobol2,1.4542369418011771,20.19032672146927,0.95428069428469
1352,0.35,39.0,Grid1296,0.15847032056914437,193.45487974702473,-2.6843844553533645
1353,0.35,39.0,Grid2401,0.3585998492770725,256.8220847297912,-5.227857458971819
1354,0.35,39.0,Sobol1,2.4285524472925397,20.59194499145526,0.9536442413893561
1355,0.35,39.0,Sobol2,1.7763765639066695,26.433295862567363,0.9185363221854418
1356,0.35,40.0,Grid1296,0.09161536931991578,245.902886631239,-4.969072021490628
1357,0.35,40.0,Grid2401,0.26652689940399593,371.07117984592855,-12.058999084979183
1358,0.35,40.0,Sobol1,1.2314885785182317,21.954023440392,0.9466131023619795
1359,0.35,40.0,Sobol2,1.122442697154151,29.131543139987453,0.9031719349058879
1360,0.35,41.0,Grid1296,0.09830970386664073,181.71323398886003,-2.2413926211411197
1361,0.35,41.0,Grid2401,0.4544803120692571,381.0017457251043,-12.797769574964885
1362,0.35,41.0,Sobol1,1.067372419304318,21.28134331272794,0.9488902960152988
1363,0.35,41.0,Sobol2,0.8395252814557818,24.471412999368713,0.9330294391080479
1364,0.35,42.0,Grid1296,0.15094056096341874,192.58156227741242,-2.682306518696155
1365,0.35,42.0,Grid2401,0.37392212086253696,440.5185140219678,-17.43160496921785
1366,0.35,42.0,Sobol1,2.307020179695553,22.43602044737715,0.9436278479047892
1367,0.35,42.0,Sobol2,1.5051278992493948,21.05475487881437,0.9499513830653671
1368,0.35,43.0,Grid1296,0.07178718487421672,186.2954327932676,-2.421675694195675
1369,0.35,43.0,Grid2401,0.21247823185390896,336.2069528300821,-9.731081358841877
1370,0.35,43.0,Sobol1,0.926666564544042,20.74976840844372,0.9523483688612501
1371,0.35,43.0,Sobol2,0.8953528837362925,23.347322484828673,0.9385646142687699
1372,0.35,44.0,Grid1296,0.1540012357632319,197.70128225742397,-2.840340264244824
1373,0.35,44.0,Grid2401,0.32348127769099344,347.36371731339773,-10.407117372726866
1374,0.35,44.0,Sobol1,1.979666911429829,21.228442163915236,0.9501705194513367
1375,0.35,44.0,Sobol2,1.6049598536226484,30.62057903754343,0.895112657705404
1376,0.35,45.0,Grid1296,0.1366862072547277,214.17489740811504,-3.5401794980694747
1377,0.35,45.0,Grid2401,0.2795193037721846,389.3353984474832,-13.407264065677346
1378,0.35,45.0,Sobol1,1.6023416081402038,22.129622135683526,0.9461597873416094
1379,0.35,45.0,Sobol2,1.5483413561847474,25.806489072819897,0.9242585630258369
1380,0.35,46.0,Grid1296,0.08375320222642686,212.03363784287882,-3.4443420456429408
1381,0.35,46.0,Grid2401,0.2759476531876458,356.3246499931645,-10.953190136705489
1382,0.35,46.0,Sobol1,0.9659192583958308,21.7930102174537,0.9480721983603431
1383,0.35,46.0,Sobol2,0.857599730624093,20.430763935028377,0.9537244709418357
1384,0.35,47.0,Grid1296,0.06124361097812653,209.26663121019854,-3.3167958313191255
1385,0.35,47.0,Grid2401,0.21728787846035427,388.5129641333615,-13.275926286133455
1386,0.35,47.0,Sobol1,0.6907881908284293,22.01953236594997,0.9459210822514892
1387,0.35,47.0,Sobol2,0.7987884332736334,20.78633072959831,0.9513568393843008
1388,0.35,48.0,Grid1296,0.1395904321802987,200.60927204200394,-2.9930648547624967
1389,0.35,48.0,Grid2401,0.4125754489501317,422.18672582303725,-16.094225788457262
1390,0.35,48.0,Sobol1,1.947392705016666,22.067073822893583,0.9462801851369264
1391,0.35,48.0,Sobol2,1.6703046500020557,23.55829692286508,0.9367594552167287
1392,0.35,49.0,Grid1296,0.03783911075856951,175.7490494441086,-2.0490805577476117
1393,0.35,49.0,Grid2401,0.3502328195174535,326.7105767346216,-9.100170879839748
1394,0.35,49.0,Sobol1,0.31974712676472133,22.19939342445853,0.9463185990586974
1395,0.35,49.0,Sobol2,0.4103618096643024,30.648842881370587,0.893118699355495
1396,0.35,50.0,Grid1296,0.05845040321350098,207.98809626598637,-3.2679633800090677
1397,0.35,50.0,Grid2401,0.15239453978008694,409.22154850361517,-14.902202209079665
1398,0.35,50.0,Sobol1,0.4535200978649987,21.72468086396616,0.9470869233766693
1399,0.35,50.0,Sobol2,0.4836349599228965,25.83330408639593,0.9263342322828694
1400,0.4,1.0,Grid1296,0.022060861123932733,160.25864777855966,-1.5526028912172736
1401,0.4,1.0,Grid2401,0.17183625664975907,366.74746069800096,-11.851147916478062
1402,0.4,1.0,Sobol1,0.18922160526116688,21.873960811092534,0.9470428000037628
1403,0.4,1.0,Sobol2,0.35641993800799054,26.29785292796149,0.9223915741843042
1404,0.4,2.0,Grid1296,0.1605395324362649,161.69561733195852,-1.5944696259111502
1405,0.4,2.0,Grid2401,0.22378509766525692,299.92475487189057,-7.631983606889678
1406,0.4,2.0,Sobol1,1.9378925933440527,129.69477872912574,-0.868417748308107
1407,0.4,2.0,Sobol2,1.5940387092034023,104.2636251590059,-0.20489407248180513
1408,0.4,3.0,Grid1296,0.04503792040877872,168.3528731214663,-1.814042158819464
1409,0.4,3.0,Grid2401,0.18769101778666178,195.8746292847013,-2.6536973211904287
1410,0.4,3.0,Sobol1,0.5128465818034278,21.8047053789757,0.9475968830167094
1411,0.4,3.0,Sobol2,0.5526879143052631,20.023260529334948,0.954510438190104
1412,0.4,4.0,Grid1296,0.042234883308410645,180.18292826383546,-2.2096078231198275
1413,0.4,4.0,Grid2401,0.26444375190469954,425.6384930372636,-16.23836288201235
1414,0.4,4.0,Sobol1,0.3572902180088891,21.165307434236357,0.951403499132804
1415,0.4,4.0,Sobol2,0.4125107675790787,26.28323439651911,0.9232407883182109
1416,0.4,5.0,Grid1296,0.10350942346784804,179.27404240090038,-2.2017547103610275
1417,0.4,5.0,Grid2401,0.4185514039463467,342.30326467743527,-10.19157339887469
1418,0.4,5.0,Sobol1,1.6833779633045196,21.569031576649067,0.9486888525530087
1419,0.4,5.0,Sobol2,1.4395776061879264,20.537209291418236,0.9517116394204435
