,ratio,rndint,dataset,learning_rate,epoch,mape,r2
3262,0.85,16.0,Grid1296,0.001,306.0,0.1067,-0.0171
3263,0.85,75.0,Grid1296,0.001,215.0,0.1064,-0.0043
3264,0.85,669.0,Grid2401,0.001,110.0,0.1104,0.0466
3265,0.85,530.0,Grid2401,0.001,230.0,0.115,-0.0609
3266,0.85,111.0,Sobol2,0.001,388.0,0.1072,-0.0285
3267,0.85,968.0,Grid1296,0.001,693.0,0.1069,-0.0286
3268,0.85,829.0,Sobol1,0.001,327.0,0.1056,-0.0191
3269,0.85,996.0,Grid2401,0.001,171.0,0.1205,-0.0955
3270,0.85,999.0,Sobol1,0.001,557.0,0.1079,-0.0532
3271,0.85,829.0,Grid2401,0.001,136.0,0.1185,-0.0539
3272,0.85,999.0,Grid1296,0.001,192.0,0.1088,-0.0384
3273,0.85,759.0,Sobol2,0.001,270.0,0.1043,0.0043
3274,0.85,794.0,Grid1296,0.001,245.0,0.1057,-0.0041
3275,0.85,999.0,Sobol2,0.001,898.0,0.106,-0.0275
3276,0.85,794.0,Sobol2,0.001,290.0,0.1059,-0.0167
3277,0.85,986.0,Grid2401,0.001,162.0,0.1188,-0.0959
3278,0.85,390.0,Sobol2,0.001,922.0,0.1086,-0.0563
3279,0.85,111.0,Grid1296,0.001,188.0,0.1059,0.0225
3280,0.85,111.0,Grid2401,0.001,211.0,0.1183,-0.082
3281,0.85,48.0,Sobol1,0.001,469.0,0.107,-0.0362
3282,0.85,968.0,Grid2401,0.001,153.0,0.1197,-0.0787
3283,0.85,986.0,Sobol1,0.001,893.0,0.1071,-0.0347
3284,0.85,829.0,Sobol2,0.001,350.0,0.1069,-0.0184
3285,0.85,930.0,Sobol1,0.001,379.0,0.1069,-0.0287
3286,0.85,16.0,Grid2401,0.001,146.0,0.1186,-0.0538
3287,0.85,829.0,Grid1296,0.001,155.0,0.1108,-0.0433
3288,0.85,669.0,Grid1296,0.001,204.0,0.106,0.0091
3289,0.85,999.0,Grid2401,0.001,102.0,0.1194,-0.0963
3290,0.85,48.0,Sobol2,0.001,215.0,0.1065,-0.0236
3291,0.85,390.0,Sobol1,0.001,220.0,0.107,-0.0199
3292,0.85,936.0,Sobol1,0.001,260.0,0.1068,-0.0097
3293,0.85,633.0,Sobol1,0.001,320.0,0.1075,-0.0348
3294,0.85,936.0,Grid1296,0.001,176.0,0.1073,-0.0127
3295,0.85,111.0,Sobol1,0.001,402.0,0.107,-0.036
3296,0.85,928.0,Sobol1,0.001,243.0,0.1081,-0.0357
3297,0.85,936.0,Sobol2,0.001,741.0,0.1079,-0.0517
3298,0.85,272.0,Grid2401,0.001,108.0,0.1172,-0.043
3299,0.85,816.0,Grid2401,0.001,114.0,0.118,-0.0668
3300,0.85,968.0,Sobol1,0.001,494.0,0.1076,-0.0317
3301,0.85,816.0,Sobol2,0.001,429.0,0.1084,-0.0517
3302,0.85,48.0,Grid1296,0.001,759.0,0.1052,0.0073
3303,0.85,996.0,Grid1296,0.001,209.0,0.1049,0.0273
3304,0.85,530.0,Sobol1,0.001,545.0,0.1087,-0.0621
3305,0.85,669.0,Sobol2,0.001,383.0,0.1073,-0.0332
3306,0.85,968.0,Sobol2,0.001,237.0,0.1066,-0.0126
3307,0.85,48.0,Grid2401,0.001,112.0,0.1162,-0.0101
3308,0.85,996.0,Sobol1,0.001,160.0,0.1046,0.0284
3309,0.85,272.0,Grid1296,0.001,228.0,0.1032,0.0557
3310,0.85,530.0,Grid1296,0.001,225.0,0.1057,0.0213
3311,0.85,930.0,Sobol2,0.001,474.0,0.107,-0.0472
3312,0.85,530.0,Sobol2,0.001,366.0,0.1055,0.0051
3313,0.85,854.0,Sobol1,0.001,302.0,0.1069,-0.0336
3314,0.85,794.0,Sobol1,0.001,539.0,0.1069,-0.0306
3315,0.85,272.0,Sobol1,0.001,296.0,0.1054,-0.0108
3316,0.85,759.0,Grid2401,0.001,266.0,0.1184,-0.0928
3317,0.85,794.0,Grid2401,0.001,141.0,0.1146,-0.0452
3318,0.85,633.0,Sobol2,0.001,355.0,0.1067,-0.0282
3319,0.85,936.0,Grid2401,0.001,136.0,0.1171,-0.0768
3320,0.85,272.0,Sobol2,0.001,470.0,0.1059,-0.0194
3321,0.85,816.0,Sobol1,0.001,349.0,0.1054,0.0192
3322,0.85,996.0,Sobol2,0.001,256.0,0.1068,-0.0139
3323,0.85,816.0,Grid1296,0.001,199.0,0.1063,0.0074
3324,0.85,986.0,Grid1296,0.001,200.0,0.1028,0.0615
3325,0.85,986.0,Sobol2,0.001,1000.0,0.1136,-0.1145
3326,0.85,759.0,Sobol1,0.001,299.0,0.1045,0.0067
3327,0.85,725.0,Grid2401,0.001,123.0,0.1234,-0.155
3328,0.85,180.0,Sobol1,0.001,362.0,0.1066,-0.0317
3329,0.85,759.0,Grid1296,0.001,197.0,0.1031,0.0678
3330,0.85,249.0,Sobol1,0.001,318.0,0.1076,-0.0415
3331,0.85,249.0,Grid2401,0.001,201.0,0.1205,-0.1234
3332,0.85,390.0,Grid1296,0.001,204.0,0.1022,0.081
3333,0.85,791.0,Sobol2,0.001,253.0,0.1068,-0.0292
3334,0.85,928.0,Grid2401,0.001,102.0,0.1128,0.0126
3335,0.85,554.0,Sobol1,0.001,435.0,0.1048,0.0081
3336,0.85,249.0,Sobol2,0.001,491.0,0.1073,-0.0331
3337,0.85,554.0,Grid2401,0.001,138.0,0.1149,-0.0441
3338,0.85,222.0,Sobol1,0.001,292.0,0.104,0.0259
3339,0.85,78.0,Sobol2,0.001,366.0,0.1074,-0.0337
3340,0.85,582.0,Grid1296,0.001,222.0,0.1073,-0.0259
3341,0.85,593.0,Sobol1,0.001,216.0,0.1063,-0.0145
3342,0.85,294.0,Grid2401,0.001,123.0,0.1123,-0.0079
3343,0.85,582.0,Sobol1,0.001,551.0,0.1062,-0.018
3344,0.85,294.0,Sobol2,0.001,650.0,0.1076,-0.0493
3345,0.85,582.0,Sobol2,0.001,478.0,0.108,-0.05
3346,0.85,928.0,Sobol2,0.001,193.0,0.1034,0.0529
3347,0.85,634.0,Sobol1,0.001,350.0,0.1052,0.0069
3348,0.85,562.0,Grid1296,0.001,153.0,0.1089,-0.0332
3349,0.85,562.0,Grid2401,0.001,200.0,0.1177,-0.065
3350,0.85,731.0,Sobol2,0.001,998.0,0.1075,-0.0471
3351,0.85,78.0,Grid1296,0.001,195.0,0.1059,0.0147
3352,0.85,222.0,Grid2401,0.001,252.0,0.1211,-0.1258
3353,0.85,593.0,Grid2401,0.001,95.0,0.1131,0.0271
3354,0.85,294.0,Grid1296,0.001,326.0,0.1067,-0.0211
3355,0.85,35.0,Sobol2,0.001,196.0,0.1048,0.0213
3356,0.85,731.0,Grid1296,0.001,657.0,0.109,-0.0668
3357,0.85,390.0,Grid2401,0.001,175.0,0.1166,-0.0573
3358,0.85,510.0,Sobol1,0.001,815.0,0.1045,0.0001
3359,0.85,930.0,Grid1296,0.001,231.0,0.106,-0.0055
3360,0.85,930.0,Grid2401,0.001,135.0,0.1141,-0.0191
3361,0.85,633.0,Grid2401,0.001,135.0,0.116,-0.0219
3362,0.85,582.0,Grid2401,0.001,175.0,0.1201,-0.0925
3363,0.85,249.0,Grid1296,0.001,833.0,0.1073,-0.0395
3364,0.85,633.0,Grid1296,0.001,415.0,0.1065,-0.0165
3365,0.85,222.0,Sobol2,0.001,909.0,0.109,-0.0774
3366,0.85,791.0,Sobol1,0.001,256.0,0.1065,-0.0186
3367,0.85,35.0,Grid1296,0.001,315.0,0.1085,-0.0315
3368,0.85,928.0,Grid1296,0.001,220.0,0.1014,0.1019
3369,0.85,854.0,Sobol2,0.001,426.0,0.1071,-0.0425
3370,0.85,294.0,Sobol1,0.001,414.0,0.1044,0.002
3371,0.85,562.0,Sobol2,0.001,553.0,0.1078,-0.0659
3372,0.85,180.0,Sobol2,0.001,359.0,0.1072,-0.0346
3373,0.85,725.0,Sobol1,0.001,532.0,0.1077,-0.0357
3374,0.85,791.0,Grid1296,0.001,156.0,0.1087,-0.0169
3375,0.85,725.0,Grid1296,0.001,227.0,0.1055,0.0041
3376,0.85,35.0,Sobol1,0.001,286.0,0.1048,0.0217
3377,0.85,854.0,Grid1296,0.001,399.0,0.1104,-0.0817
3378,0.85,562.0,Sobol1,0.001,482.0,0.1057,-0.0058
3379,0.85,854.0,Grid2401,0.001,452.0,0.1212,-0.13
3380,0.85,725.0,Sobol2,0.001,430.0,0.1057,-0.0186
3381,0.85,510.0,Sobol2,0.001,766.0,0.1125,-0.1161
3382,0.85,78.0,Sobol1,0.001,325.0,0.106,-0.0114
3383,0.85,554.0,Grid1296,0.001,447.0,0.1038,0.0219
3384,0.85,554.0,Sobol2,0.001,435.0,0.1081,-0.0505
3385,0.85,78.0,Grid2401,0.001,450.0,0.1241,-0.167
3386,0.85,634.0,Sobol2,0.001,286.0,0.1051,0.0023
3387,0.85,222.0,Grid1296,0.001,210.0,0.1042,0.0366
3388,0.85,593.0,Sobol2,0.001,999.0,0.114,-0.0963
3389,0.85,731.0,Sobol1,0.001,298.0,0.1052,0.0103
3390,0.85,731.0,Grid2401,0.001,186.0,0.1214,-0.1317
3391,0.85,791.0,Grid2401,0.001,499.0,0.1176,-0.0984
3392,0.85,35.0,Grid2401,0.001,193.0,0.1185,-0.0734
3393,0.85,634.0,Grid2401,0.001,178.0,0.1245,-0.1391
3394,0.85,180.0,Grid2401,0.001,103.0,0.1214,-0.1225
3395,0.85,180.0,Grid1296,0.001,435.0,0.1077,-0.038
3396,0.85,634.0,Grid1296,0.001,243.0,0.1065,-0.0132
3397,0.85,510.0,Grid1296,0.001,148.0,0.1091,-0.0103
3398,0.85,510.0,Grid2401,0.001,156.0,0.1156,-0.0293
3399,0.85,593.0,Grid1296,0.001,207.0,0.1018,0.0832
3400,0.9,985.0,Grid1296,0.001,416.0,0.1056,0.0028
3401,0.9,678.0,Sobol1,0.001,228.0,0.1053,0.0019
3402,0.9,721.0,Sobol1,0.001,992.0,0.1059,-0.0169
3403,0.9,171.0,Sobol1,0.001,259.0,0.1072,-0.0176
3404,0.9,147.0,Grid2401,0.001,98.0,0.1128,-0.0008
3405,0.9,75.0,Sobol2,0.001,311.0,0.107,-0.0245
3406,0.9,147.0,Sobol1,0.001,186.0,0.1032,0.0592
3407,0.9,297.0,Sobol1,0.001,196.0,0.1032,0.0562
3408,0.9,669.0,Sobol2,0.001,440.0,0.1078,-0.0436
3409,0.9,561.0,Grid1296,0.001,276.0,0.1049,0.0326
3410,0.9,75.0,Grid1296,0.001,263.0,0.1052,0.0198
3411,0.9,237.0,Sobol2,0.001,307.0,0.1072,-0.0374
3412,0.9,721.0,Grid2401,0.001,528.0,0.1231,-0.1764
3413,0.9,237.0,Sobol1,0.001,321.0,0.1066,-0.0181
3414,0.9,237.0,Grid1296,0.001,126.0,0.1141,-0.0573
3415,0.9,588.0,Grid2401,0.001,125.0,0.1177,-0.0625
3416,0.9,16.0,Grid2401,0.001,196.0,0.1158,-0.0598
3417,0.9,951.0,Grid1296,0.001,273.0,0.1055,-0.0068
3418,0.9,75.0,Grid2401,0.001,104.0,0.115,-0.0476
3419,0.9,490.0,Sobol1,0.001,348.0,0.1077,-0.0314
3420,0.9,395.0,Sobol1,0.001,415.0,0.1059,-0.0093
3421,0.9,395.0,Grid1296,0.001,239.0,0.1072,-0.0351
3422,0.9,877.0,Sobol1,0.001,260.0,0.1061,-0.0119
3423,0.9,297.0,Sobol2,0.001,584.0,0.1094,-0.0607
3424,0.9,171.0,Sobol2,0.001,456.0,0.1106,-0.0779
3425,0.9,147.0,Sobol2,0.001,541.0,0.1076,-0.0465
3426,0.9,16.0,Sobol2,0.001,978.0,0.1109,-0.0769
3427,0.9,147.0,Grid1296,0.001,189.0,0.1053,0.0557
3428,0.9,75.0,Sobol1,0.001,1000.0,0.1079,-0.0198
3429,0.9,561.0,Sobol2,0.001,241.0,0.1062,-0.0211
3430,0.9,985.0,Sobol2,0.001,358.0,0.1082,-0.0286
3431,0.9,561.0,Grid2401,0.001,132.0,0.1163,-0.0596
3432,0.9,561.0,Sobol1,0.001,325.0,0.1066,-0.0033
3433,0.9,721.0,Sobol2,0.001,278.0,0.1073,-0.0285
3434,0.9,16.0,Sobol1,0.001,598.0,0.1068,-0.0399
3435,0.9,237.0,Grid2401,0.001,113.0,0.118,-0.0565
3436,0.9,711.0,Grid2401,0.001,167.0,0.1156,-0.0473
3437,0.9,588.0,Sobol1,0.001,306.0,0.1079,-0.0362
3438,0.9,588.0,Grid1296,0.001,188.0,0.1035,0.0357
3439,0.9,711.0,Sobol1,0.001,696.0,0.1082,-0.0398
3440,0.9,530.0,Sobol2,0.001,518.0,0.1051,0.0018
3441,0.9,490.0,Grid2401,0.001,135.0,0.1109,0.0156
3442,0.9,490.0,Grid1296,0.001,180.0,0.1057,-0.0054
3443,0.9,395.0,Sobol2,0.001,713.0,0.109,-0.0594
3444,0.9,669.0,Sobol1,0.001,362.0,0.1065,-0.0218
3445,0.9,877.0,Grid1296,0.001,246.0,0.1044,0.0212
3446,0.9,721.0,Grid1296,0.001,250.0,0.1059,-0.0016
3447,0.9,678.0,Grid2401,0.001,134.0,0.1156,-0.0524
3448,0.9,588.0,Sobol2,0.001,335.0,0.1075,-0.0491
3449,0.9,16.0,Grid1296,0.001,183.0,0.1032,0.0619
3450,0.9,951.0,Sobol2,0.001,527.0,0.108,-0.0361
3451,0.9,951.0,Sobol1,0.001,220.0,0.1062,-0.0051
3452,0.9,951.0,Grid2401,0.001,429.0,0.1209,-0.1315
3453,0.9,490.0,Sobol2,0.001,598.0,0.1076,-0.0341
3454,0.9,395.0,Grid2401,0.001,198.0,0.1209,-0.1204
3455,0.9,877.0,Grid2401,0.001,138.0,0.1177,-0.117
3456,0.9,297.0,Grid2401,0.001,98.0,0.1139,-0.014
3457,0.9,985.0,Sobol1,0.001,653.0,0.109,-0.0524
3458,0.9,678.0,Grid1296,0.001,239.0,0.1064,-0.0087
3459,0.9,877.0,Sobol2,0.001,384.0,0.1074,-0.045
3460,0.9,711.0,Grid1296,0.001,197.0,0.1142,-0.0946
3461,0.9,678.0,Sobol2,0.001,670.0,0.1129,-0.1045
3462,0.9,297.0,Grid1296,0.001,261.0,0.108,-0.0441
3463,0.9,711.0,Sobol2,0.001,255.0,0.1048,0.0172
3464,0.9,985.0,Grid2401,0.001,127.0,0.1156,-0.0152
3465,0.9,936.0,Sobol2,0.001,541.0,0.1095,-0.071
3466,0.9,794.0,Grid1296,0.001,324.0,0.1038,0.0257
3467,0.9,111.0,Sobol1,0.001,487.0,0.1088,-0.0536
3468,0.9,816.0,Grid2401,0.001,96.0,0.113,-0.0066
3469,0.9,968.0,Sobol2,0.001,280.0,0.1061,-0.0222
3470,0.9,816.0,Grid1296,0.001,239.0,0.107,-0.0144
3471,0.9,829.0,Sobol2,0.001,398.0,0.1115,-0.081
3472,0.9,759.0,Sobol1,0.001,244.0,0.1056,-0.0296
3473,0.9,390.0,Sobol1,0.001,902.0,0.1084,-0.0403
3474,0.9,171.0,Grid2401,0.001,125.0,0.1125,-0.024
3475,0.9,171.0,Grid1296,0.001,250.0,0.1059,-0.0059
3476,0.9,530.0,Grid2401,0.001,132.0,0.1187,-0.0946
3477,0.9,272.0,Grid2401,0.001,101.0,0.1122,0.0267
3478,0.9,930.0,Sobol2,0.001,552.0,0.1096,-0.077
3479,0.9,669.0,Grid1296,0.001,306.0,0.1054,0.0007
3480,0.9,999.0,Sobol2,0.001,384.0,0.1071,-0.0404
3481,0.9,986.0,Sobol2,0.001,969.0,0.1118,-0.1029
3482,0.9,272.0,Sobol2,0.001,388.0,0.1074,-0.0267
3483,0.9,390.0,Grid1296,0.001,149.0,0.105,0.0276
3484,0.9,999.0,Sobol1,0.001,762.0,0.1084,-0.0557
3485,0.9,48.0,Grid1296,0.001,174.0,0.1048,0.0305
3486,0.9,829.0,Grid1296,0.001,201.0,0.1097,-0.0635
3487,0.9,794.0,Sobol2,0.001,567.0,0.1071,-0.0405
3488,0.9,794.0,Sobol1,0.001,498.0,0.1078,-0.0441
3489,0.9,930.0,Grid2401,0.001,138.0,0.1063,0.064
3490,0.9,936.0,Sobol1,0.001,240.0,0.1058,-0.0035
3491,0.9,829.0,Sobol1,0.001,279.0,0.1046,-0.0003
3492,0.9,996.0,Grid1296,0.001,280.0,0.1047,0.0218
3493,0.9,759.0,Grid1296,0.001,270.0,0.1026,0.0535
3494,0.9,111.0,Sobol2,0.001,242.0,0.1031,0.0442
3495,0.9,111.0,Grid2401,0.001,171.0,0.1122,-0.0441
3496,0.9,968.0,Grid2401,0.001,143.0,0.1161,-0.0592
3497,0.9,968.0,Sobol1,0.001,480.0,0.1091,-0.0582
3498,0.9,968.0,Grid1296,0.001,172.0,0.104,0.0227
3499,0.9,829.0,Grid2401,0.001,143.0,0.1203,-0.1122
3500,0.9,759.0,Sobol2,0.001,684.0,0.1094,-0.0735
3501,0.9,669.0,Grid2401,0.001,140.0,0.1176,-0.0745
3502,0.9,111.0,Grid1296,0.001,209.0,0.1065,-0.0054
3503,0.9,48.0,Grid2401,0.001,100.0,0.1204,-0.0831
3504,0.9,986.0,Sobol1,0.001,470.0,0.1069,-0.0107
3505,0.9,996.0,Sobol2,0.001,222.0,0.1044,0.0464
3506,0.9,390.0,Sobol2,0.001,467.0,0.1082,-0.0485
3507,0.9,530.0,Sobol1,0.001,740.0,0.1088,-0.0546
3508,0.9,272.0,Sobol1,0.001,346.0,0.1067,-0.0239
3509,0.9,930.0,Sobol1,0.001,287.0,0.1075,-0.0363
3510,0.9,999.0,Grid2401,0.001,130.0,0.1144,-0.0481
3511,0.9,759.0,Grid2401,0.001,123.0,0.1132,-0.0305
3512,0.9,530.0,Grid1296,0.001,295.0,0.1057,-0.0093
3513,0.9,48.0,Sobol1,0.001,300.0,0.107,-0.0127
3514,0.9,986.0,Grid2401,0.001,154.0,0.1141,-0.049
3515,0.9,996.0,Grid2401,0.001,140.0,0.1178,-0.0585
3516,0.9,390.0,Grid2401,0.001,173.0,0.1166,-0.0671
3517,0.9,794.0,Grid2401,0.001,137.0,0.1066,0.0721
3518,0.9,928.0,Sobol1,0.001,203.0,0.1076,-0.0268
3519,0.9,999.0,Grid1296,0.001,195.0,0.1046,0.0363
3520,0.9,936.0,Grid2401,0.001,125.0,0.1175,-0.0799
3521,0.9,936.0,Grid1296,0.001,185.0,0.1058,0.0124
3522,0.9,816.0,Sobol2,0.001,376.0,0.1072,-0.0372
3523,0.9,816.0,Sobol1,0.001,316.0,0.1065,-0.0139
3524,0.9,633.0,Sobol1,0.001,380.0,0.1076,-0.0392
3525,0.9,48.0,Sobol2,0.001,226.0,0.105,0.0138
3526,0.9,996.0,Sobol1,0.001,295.0,0.106,-0.0118
3527,0.9,986.0,Grid1296,0.001,276.0,0.1067,-0.0169
3528,0.9,272.0,Grid1296,0.001,286.0,0.1059,-0.012
3529,0.9,633.0,Sobol2,0.001,442.0,0.1061,-0.0147
3530,0.9,731.0,Sobol1,0.001,137.0,0.1044,0.0488
3531,0.9,510.0,Sobol2,0.001,653.0,0.1091,-0.0691
3532,0.9,791.0,Sobol1,0.001,424.0,0.1078,-0.0344
3533,0.9,180.0,Sobol1,0.001,392.0,0.1068,-0.0087
3534,0.9,633.0,Grid2401,0.001,130.0,0.1154,-0.001
3535,0.9,791.0,Grid2401,0.001,242.0,0.1141,-0.0504
3536,0.9,930.0,Grid1296,0.001,227.0,0.1048,0.0179
3537,0.9,854.0,Grid2401,0.001,138.0,0.1216,-0.1049
3538,0.9,35.0,Sobol2,0.001,360.0,0.1051,-0.0075
3539,0.9,791.0,Grid1296,0.001,165.0,0.1127,-0.0204
3540,0.9,554.0,Grid2401,0.001,130.0,0.1183,-0.0993
3541,0.9,554.0,Sobol2,0.001,840.0,0.1108,-0.0832
3542,0.9,562.0,Sobol1,0.001,312.0,0.1074,-0.0353
3543,0.9,562.0,Sobol2,0.001,724.0,0.1077,-0.0392
3544,0.9,78.0,Grid2401,0.001,101.0,0.1143,-0.0249
3545,0.9,593.0,Sobol1,0.001,253.0,0.1041,0.0229
3546,0.9,562.0,Grid1296,0.001,208.0,0.1082,-0.0359
3547,0.9,294.0,Grid2401,0.001,129.0,0.1135,-0.0363
3548,0.9,725.0,Sobol2,0.001,383.0,0.1069,-0.0311
3549,0.9,582.0,Sobol2,0.001,657.0,0.1104,-0.078
3550,0.9,294.0,Grid1296,0.001,226.0,0.1108,-0.0659
3551,0.9,725.0,Grid1296,0.001,176.0,0.1107,-0.0341
3552,0.9,180.0,Grid2401,0.001,109.0,0.1196,-0.0985
3553,0.9,928.0,Sobol2,0.001,187.0,0.1036,0.0526
3554,0.9,510.0,Grid2401,0.001,504.0,0.1125,-0.0361
3555,0.9,294.0,Sobol2,0.001,331.0,0.1071,-0.039
3556,0.9,593.0,Sobol2,0.001,392.0,0.1084,-0.0454
3557,0.9,725.0,Sobol1,0.001,379.0,0.1088,-0.0506
3558,0.9,582.0,Sobol1,0.001,317.0,0.1073,-0.0224
3559,0.9,731.0,Sobol2,0.001,501.0,0.1068,-0.0305
3560,0.9,249.0,Grid2401,0.001,177.0,0.1159,-0.0602
3561,0.9,791.0,Sobol2,0.001,244.0,0.1042,0.0209
3562,0.9,510.0,Sobol1,0.001,531.0,0.1037,0.01
3563,0.9,928.0,Grid2401,0.001,131.0,0.1113,-0.0217
3564,0.9,633.0,Grid1296,0.001,204.0,0.1048,0.0064
3565,0.9,249.0,Grid1296,0.001,917.0,0.1076,-0.0476
3566,0.9,562.0,Grid2401,0.001,137.0,0.1122,-0.0189
3567,0.9,854.0,Grid1296,0.001,141.0,0.1111,-0.0353
3568,0.9,78.0,Sobol1,0.001,999.0,0.1077,-0.0422
3569,0.9,222.0,Grid2401,0.001,208.0,0.1255,-0.1839
3570,0.9,294.0,Sobol1,0.001,279.0,0.1059,-0.0125
3571,0.9,78.0,Grid1296,0.001,264.0,0.1071,-0.0289
3572,0.9,582.0,Grid2401,0.001,149.0,0.1165,-0.0629
3573,0.9,731.0,Grid2401,0.001,108.0,0.1178,-0.0502
3574,0.9,35.0,Sobol1,0.001,206.0,0.1063,-0.0208
3575,0.9,180.0,Sobol2,0.001,385.0,0.1077,-0.0448
3576,0.9,634.0,Sobol1,0.001,348.0,0.1075,-0.0306
3577,0.9,854.0,Sobol1,0.001,276.0,0.1064,-0.0234
3578,0.9,854.0,Sobol2,0.001,419.0,0.106,-0.0194
3579,0.9,554.0,Sobol1,0.001,309.0,0.1044,0.016
3580,0.9,35.0,Grid2401,0.001,101.0,0.1196,-0.0777
3581,0.9,35.0,Grid1296,0.001,249.0,0.1038,0.0348
3582,0.9,928.0,Grid1296,0.001,343.0,0.1064,-0.0101
3583,0.9,582.0,Grid1296,0.001,392.0,0.1067,-0.0162
3584,0.9,78.0,Sobol2,0.001,374.0,0.1116,-0.0855
3585,0.9,222.0,Sobol1,0.001,257.0,0.1066,-0.0185
3586,0.9,222.0,Sobol2,0.001,953.0,0.1113,-0.0983
3587,0.9,554.0,Grid1296,0.001,922.0,0.1068,-0.0233
3588,0.9,725.0,Grid2401,0.001,137.0,0.1128,-0.0293
3589,0.9,222.0,Grid1296,0.001,245.0,0.1066,-0.0096
3590,0.9,249.0,Sobol1,0.001,994.0,0.1062,-0.0156
3591,0.9,249.0,Sobol2,0.001,992.0,0.1082,-0.046
3592,0.9,731.0,Grid1296,0.001,184.0,0.1083,-0.05
3593,0.9,593.0,Grid2401,0.001,129.0,0.1121,-0.0098
3594,0.9,180.0,Grid1296,0.001,219.0,0.1079,-0.0196
3595,0.9,510.0,Grid1296,0.001,188.0,0.1066,-0.0007
3596,0.9,634.0,Sobol2,0.001,260.0,0.1043,0.0144
3597,0.9,634.0,Grid2401,0.001,219.0,0.1143,-0.0394
3598,0.9,593.0,Grid1296,0.001,341.0,0.105,0.0031
3599,0.9,634.0,Grid1296,0.001,274.0,0.1047,0.0021
3600,0.95,985.0,Sobol1,0.001,697.0,0.1098,-0.0668
3601,0.95,678.0,Grid2401,0.001,142.0,0.1098,0.0305
3602,0.95,147.0,Grid1296,0.001,178.0,0.1075,0.0647
3603,0.95,561.0,Grid2401,0.001,220.0,0.1143,-0.0463
3604,0.95,16.0,Sobol2,0.001,983.0,0.1124,-0.0625
3605,0.95,561.0,Sobol1,0.001,947.0,0.1106,-0.0773
3606,0.95,711.0,Sobol2,0.001,489.0,0.1092,-0.061
3607,0.95,297.0,Grid1296,0.001,206.0,0.108,-0.0465
3608,0.95,237.0,Sobol2,0.001,344.0,0.1074,-0.0418
3609,0.95,237.0,Sobol1,0.001,352.0,0.1051,0.0002
3610,0.95,951.0,Sobol1,0.001,326.0,0.1078,-0.0299
3611,0.95,588.0,Grid1296,0.001,247.0,0.1029,0.0376
3612,0.95,490.0,Sobol1,0.001,480.0,0.1085,-0.0478
3613,0.95,794.0,Sobol1,0.001,928.0,0.1098,-0.0666
3614,0.95,395.0,Sobol2,0.001,552.0,0.1084,-0.0484
3615,0.95,490.0,Grid1296,0.001,237.0,0.1081,-0.0418
3616,0.95,877.0,Grid1296,0.001,999.0,0.1093,-0.0671
3617,0.95,678.0,Sobol1,0.001,225.0,0.1045,0.0286
3618,0.95,75.0,Sobol1,0.001,563.0,0.1078,-0.0408
3619,0.95,678.0,Grid1296,0.001,193.0,0.1066,0.0158
3620,0.95,951.0,Grid1296,0.001,333.0,0.1099,-0.0842
3621,0.95,877.0,Grid2401,0.001,507.0,0.1222,-0.1908
3622,0.95,171.0,Sobol2,0.001,426.0,0.1104,-0.0791
3623,0.95,147.0,Sobol2,0.001,448.0,0.1099,-0.083
3624,0.95,297.0,Sobol2,0.001,518.0,0.1157,-0.1336
3625,0.95,395.0,Grid1296,0.001,851.0,0.1048,0.0086
3626,0.95,669.0,Sobol2,0.001,251.0,0.1048,0.0106
3627,0.95,561.0,Sobol2,0.001,462.0,0.1081,-0.053
3628,0.95,588.0,Sobol2,0.001,350.0,0.1082,-0.059
3629,0.95,297.0,Grid2401,0.001,131.0,0.1132,-0.0214
3630,0.95,75.0,Sobol2,0.001,968.0,0.1092,-0.0678
3631,0.95,561.0,Grid1296,0.001,945.0,0.1029,0.0385
3632,0.95,237.0,Grid1296,0.001,155.0,0.1141,-0.0534
3633,0.95,951.0,Sobol2,0.001,439.0,0.1051,0.0081
3634,0.95,490.0,Grid2401,0.001,682.0,0.1149,-0.0931
3635,0.95,395.0,Sobol1,0.001,346.0,0.1048,0.0002
3636,0.95,877.0,Sobol1,0.001,412.0,0.1045,0.0071
3637,0.95,297.0,Sobol1,0.001,250.0,0.1063,-0.0076
3638,0.95,711.0,Sobol1,0.001,993.0,0.111,-0.0839
3639,0.95,16.0,Sobol1,0.001,239.0,0.1058,-0.0201
3640,0.95,678.0,Sobol2,0.001,646.0,0.123,-0.2318
3641,0.95,999.0,Sobol1,0.001,857.0,0.1109,-0.0822
3642,0.95,490.0,Sobol2,0.001,447.0,0.1073,-0.0385
3643,0.95,721.0,Grid1296,0.001,173.0,0.1061,-0.0111
3644,0.95,877.0,Sobol2,0.001,614.0,0.1202,-0.2067
3645,0.95,721.0,Grid2401,0.001,101.0,0.1241,-0.1434
3646,0.95,530.0,Sobol1,0.001,328.0,0.1056,-0.0001
3647,0.95,147.0,Grid2401,0.001,133.0,0.1142,-0.0262
3648,0.95,147.0,Sobol1,0.001,788.0,0.1084,-0.0505
3649,0.95,669.0,Sobol1,0.001,198.0,0.107,0.0126
3650,0.95,237.0,Grid2401,0.001,125.0,0.1196,-0.0983
3651,0.95,588.0,Sobol1,0.001,298.0,0.1076,-0.0359
3652,0.95,721.0,Sobol1,0.001,417.0,0.1081,-0.0403
3653,0.95,711.0,Grid2401,0.001,96.0,0.1183,-0.0629
