,ratio,rndint,dataset,degree,rmse,r2
11393,0.3,854.0,Grid2401,9.0,92099684.67775747,-803545491721.7924
11394,0.3,854.0,Sobol1,9.0,36.41906017287258,0.8494945738292209
11395,0.3,854.0,Sobol2,9.0,46.53559864732361,0.7560567666399451
11396,0.3,854.0,Grid1296,10.0,1663270585.0304525,-270552398173977.06
11397,0.3,854.0,Grid2401,10.0,277189041.32286155,-7278573888330.068
11398,0.3,854.0,Sobol1,10.0,92.32513069139362,0.032759324822234426
11399,0.3,854.0,Sobol2,10.0,69.16530263042179,0.4611166955578745
11400,0.3,554.0,Grid1296,1.0,76.58986804739212,0.4192829482084004
11401,0.3,554.0,Grid2401,1.0,97.38876055159285,0.10498509013867219
11402,0.3,554.0,Sobol1,1.0,71.77830938273797,0.4256557809773279
11403,0.3,554.0,Sobol2,1.0,72.56325341615874,0.40599914814108806
11404,0.3,554.0,Grid1296,2.0,46.123085736698606,0.789399864793091
11405,0.3,554.0,Grid2401,2.0,80.39392093117128,0.3900994660648657
11406,0.3,554.0,Sobol1,2.0,39.27020995479807,0.82808560215727
11407,0.3,554.0,Sobol2,2.0,39.45379429390943,0.8243973251631442
11408,0.3,554.0,Grid1296,3.0,25.895184868665996,0.9336165273235282
11409,0.3,554.0,Grid2401,3.0,43.17499191396916,0.8240954299766775
11410,0.3,554.0,Sobol1,3.0,25.51749985500035,0.9274124654151582
11411,0.3,554.0,Sobol2,3.0,24.34054262921513,0.9331634403662988
11412,0.3,554.0,Grid1296,4.0,47.68061028181101,0.774936252023596
11413,0.3,554.0,Grid2401,4.0,49.11039904065196,0.7724066760041002
11414,0.3,554.0,Sobol1,4.0,23.40728196673197,0.9389215823300459
11415,0.3,554.0,Sobol2,4.0,23.077883757196012,0.9399178399154876
11416,0.3,554.0,Grid1296,5.0,69.61477969048386,0.5202391093349472
11417,0.3,554.0,Grid2401,5.0,109.0765450468996,-0.1227300315705191
11418,0.3,554.0,Sobol1,5.0,19.406959817603408,0.9580143561665008
11419,0.3,554.0,Sobol2,5.0,18.75827922486939,0.960304656211021
11420,0.3,554.0,Grid1296,6.0,1860791632.783497,-342781539571944.2
11421,0.3,554.0,Grid2401,6.0,248.82688182868478,-4.842613896139853
11422,0.3,554.0,Sobol1,6.0,20.346297216306677,0.9538516080364091
11423,0.3,554.0,Sobol2,6.0,18.8467325432731,0.9599294124894422
11424,0.3,554.0,Grid1296,7.0,60459356.689386874,-361866999654.13306
11425,0.3,554.0,Grid2401,7.0,14028807.473448172,-18571804490.775272
11426,0.3,554.0,Sobol1,7.0,21.698259032300715,0.9475149539053128
11427,0.3,554.0,Sobol2,7.0,19.86201675143215,0.955495875404761
11428,0.3,554.0,Grid1296,8.0,164016805.08757803,-2663168417234.1406
11429,0.3,554.0,Grid2401,8.0,4535944.272026119,-1941547468.8813007
11430,0.3,554.0,Sobol1,8.0,22.869470187913663,0.9416960456328504
11431,0.3,554.0,Sobol2,8.0,19.862852049338144,0.9554921320805831
11432,0.3,554.0,Grid1296,9.0,525332472.89477324,-27320612412701.887
11433,0.3,554.0,Grid2401,9.0,180859224.1277829,-3086696430110.41
11434,0.3,554.0,Sobol1,9.0,28.274728277368204,0.9108784596659815
11435,0.3,554.0,Sobol2,9.0,23.510008210357153,0.9376467439916782
11436,0.3,554.0,Grid1296,10.0,831362804.2715449,-68423158187083.414
11437,0.3,554.0,Grid2401,10.0,352191184.0630253,-11704949764354.404
11438,0.3,554.0,Sobol1,10.0,72.78532220876498,0.4094272258279543
11439,0.3,554.0,Sobol2,10.0,67.24704034156339,0.48984761045654623
11440,0.3,562.0,Grid1296,1.0,76.79682903417135,0.42241073701908205
11441,0.3,562.0,Grid2401,1.0,98.39366746642175,0.09318085247039332
11442,0.3,562.0,Sobol1,1.0,71.90689473680486,0.42625513339677623
11443,0.3,562.0,Sobol2,1.0,72.63393178485306,0.3827381497294847
11444,0.3,562.0,Grid1296,2.0,46.14122715504509,0.7914977162373746
11445,0.3,562.0,Grid2401,2.0,80.68215129985423,0.39026472069665286
11446,0.3,562.0,Sobol1,2.0,39.01404525262433,0.831103865183878
11447,0.3,562.0,Sobol2,2.0,38.85328407272279,0.8233775944173561
11448,0.3,562.0,Grid1296,3.0,25.254498430498412,0.9375388422185119
11449,0.3,562.0,Grid2401,3.0,42.072891464527736,0.8341974885372325
11450,0.3,562.0,Sobol1,3.0,25.9129226094478,0.9254906902555428
11451,0.3,562.0,Sobol2,3.0,23.000557600390177,0.9381033623224481
11452,0.3,562.0,Grid1296,4.0,47.80636231559093,0.776177402200199
11453,0.3,562.0,Grid2401,4.0,48.44397911129377,0.7801806086252459
11454,0.3,562.0,Sobol1,4.0,23.81630888382535,0.937060012465275
11455,0.3,562.0,Sobol2,4.0,22.09478670420464,0.9428823993767543
11456,0.3,562.0,Grid1296,5.0,68.44325198709836,0.5412312710544487
11457,0.3,562.0,Grid2401,5.0,94.17314539982563,0.1693070263364852
11458,0.3,562.0,Sobol1,5.0,19.73731117504232,0.9567731369182798
11459,0.3,562.0,Sobol2,5.0,17.708711030242736,0.9633086043885725
11460,0.3,562.0,Grid1296,6.0,9575681313.5847,-8979908320994648.0
11461,0.3,562.0,Grid2401,6.0,192.77366313129738,-2.480821755812497
11462,0.3,562.0,Sobol1,6.0,20.175191384835987,0.9548338502092928
11463,0.3,562.0,Sobol2,6.0,17.832186866683482,0.9627951513822738
11464,0.3,562.0,Grid1296,7.0,1142759724.8315685,-127891707725463.48
11465,0.3,562.0,Grid2401,7.0,254933511.75555488,-6087517766175.838
11466,0.3,562.0,Sobol1,7.0,21.341173818869727,0.9494624306606386
11467,0.3,562.0,Sobol2,7.0,18.988347830612568,0.9578143557605635
11468,0.3,562.0,Grid1296,8.0,4424277706.52177,-1916978726970997.5
11469,0.3,562.0,Grid2401,8.0,328076714.7440329,-10081779612129.234
11470,0.3,562.0,Sobol1,8.0,22.11716983028517,0.9457203736224905
11471,0.3,562.0,Sobol2,8.0,27.174217877296844,0.9136018516372184
11472,0.3,562.0,Grid1296,9.0,6367275583.352821,-3970450893216513.0
11473,0.3,562.0,Grid2401,9.0,615913418.0390946,-35532495998864.24
11474,0.3,562.0,Sobol1,9.0,30.664855398030276,0.8956578968386265
11475,0.3,562.0,Sobol2,9.0,40.21901992168262,0.8107424144722934
11476,0.3,562.0,Grid1296,10.0,331624206.5263934,-10770230118688.264
11477,0.3,562.0,Grid2401,10.0,281050634.7633494,-7398701833793.5205
11478,0.3,562.0,Sobol1,10.0,74.73095856869158,0.38030377577092755
11479,0.3,562.0,Sobol2,10.0,114.50476016693672,-0.5340425701493388
11480,0.3,78.0,Grid1296,1.0,78.77689761385503,0.3933821678605359
11481,0.3,78.0,Grid2401,1.0,98.70206048593656,0.08346470907982884
11482,0.3,78.0,Sobol1,1.0,71.68173675862974,0.4232180291574713
11483,0.3,78.0,Sobol2,1.0,72.31155728171933,0.40822244988018574
11484,0.3,78.0,Grid1296,2.0,47.24091855834381,0.7818505648709152
11485,0.3,78.0,Grid2401,2.0,82.22793905896074,0.3638851054315482
11486,0.3,78.0,Sobol1,2.0,39.22846158068386,0.8272582989939012
11487,0.3,78.0,Sobol2,2.0,38.7855071822231,0.8297520048078696
11488,0.3,78.0,Grid1296,3.0,25.723674716747993,0.9353179993951988
11489,0.3,78.0,Grid2401,3.0,43.444156235429624,0.822434132408858
11490,0.3,78.0,Sobol1,3.0,25.773605433109097,0.92543328866076
11491,0.3,78.0,Sobol2,3.0,24.066973725185026,0.9344479882744969
11492,0.3,78.0,Grid1296,4.0,48.898705303500854,0.7662712445300544
11493,0.3,78.0,Grid2401,4.0,39.25731964330626,0.8550100025526427
11494,0.3,78.0,Sobol1,4.0,23.620343290746263,0.9373722154686771
11495,0.3,78.0,Sobol2,4.0,23.539774435850706,0.9372884333128282
11496,0.3,78.0,Grid1296,5.0,72.63157852423367,0.48433412574587853
11497,0.3,78.0,Grid2401,5.0,103.11322673667004,-0.00028903688141523887
11498,0.3,78.0,Sobol1,5.0,19.284750245341844,0.958253249556825
11499,0.3,78.0,Sobol2,5.0,25.543508397236877,0.9261578809353667
11500,0.3,78.0,Grid1296,6.0,1429485345.895292,-199745425034498.2
11501,0.3,78.0,Grid2401,6.0,95.2112863336063,0.14714810404106038
11502,0.3,78.0,Sobol1,6.0,20.313588308313953,0.9536800660792989
11503,0.3,78.0,Sobol2,6.0,18.523000959993166,0.9611701462240836
11504,0.3,78.0,Grid1296,7.0,724408010.9309874,-51296048875916.19
11505,0.3,78.0,Grid2401,7.0,11521770.693255521,-12489216932.763693
11506,0.3,78.0,Sobol1,7.0,20.89122141698602,0.95100832339201
11507,0.3,78.0,Sobol2,7.0,19.177238563880014,0.9583787424026529
11508,0.3,78.0,Grid1296,8.0,2063714337.1313608,-416309755966316.1
11509,0.3,78.0,Grid2401,8.0,65038910.28032604,-397963522375.67615
11510,0.3,78.0,Sobol1,8.0,23.952295987158443,0.9355995446917366
11511,0.3,78.0,Sobol2,8.0,21.150561408627443,0.9493724564758403
11512,0.3,78.0,Grid1296,9.0,192766267.23676217,-3632281519951.078
11513,0.3,78.0,Grid2401,9.0,67286822.67361343,-425948208736.22675
11514,0.3,78.0,Sobol1,9.0,29.388259742048902,0.9030512134813908
11515,0.3,78.0,Sobol2,9.0,23.791987411150217,0.9359374090368745
11516,0.3,78.0,Grid1296,10.0,2393992582.6378255,-560225698476613.94
11517,0.3,78.0,Grid2401,10.0,503804465.45526594,-23879255316865.555
11518,0.3,78.0,Sobol1,10.0,78.14659067416092,0.31448855557167954
11519,0.3,78.0,Sobol2,10.0,47.96920997576775,0.7395836853741626
11520,0.3,222.0,Grid1296,1.0,76.69552375297133,0.42104899851906563
11521,0.3,222.0,Grid2401,1.0,98.32247582897232,0.09034305319544755
11522,0.3,222.0,Sobol1,1.0,71.2004365992982,0.4297566997650689
11523,0.3,222.0,Sobol2,1.0,72.06559714589424,0.40382517011983243
11524,0.3,222.0,Grid1296,2.0,45.95529331198746,0.7921390733467063
11525,0.3,222.0,Grid2401,2.0,79.34164937168796,0.40765534001554726
11526,0.3,222.0,Sobol1,2.0,39.82772742658348,0.8215707990995555
11527,0.3,222.0,Sobol2,2.0,38.72621268630478,0.8278418013577347
11528,0.3,222.0,Grid1296,3.0,26.017932837107427,0.933373446119209
11529,0.3,222.0,Grid2401,3.0,45.44095724507989,0.8057026077580552
11530,0.3,222.0,Sobol1,3.0,25.746033265254194,0.9254383465646412
11531,0.3,222.0,Sobol2,3.0,22.756904868873868,0.9405510695942481
11532,0.3,222.0,Grid1296,4.0,49.135310717369386,0.7623766097306135
11533,0.3,222.0,Grid2401,4.0,52.797232859892965,0.7377023789872617
11534,0.3,222.0,Sobol1,4.0,23.473871897243825,0.9380181780103874
11535,0.3,222.0,Sobol2,4.0,21.900308422308168,0.9449422931185572
11536,0.3,222.0,Grid1296,5.0,69.14814222802399,0.5293882052024945
11537,0.3,222.0,Grid2401,5.0,83.04567747305454,0.3510576854331121
11538,0.3,222.0,Sobol1,5.0,19.41528443244417,0.9575983855619831
11539,0.3,222.0,Sobol2,5.0,19.09215489734493,0.9581565431942556
11540,0.3,222.0,Grid1296,6.0,76.2998139259327,0.4270077710421467
11541,0.3,222.0,Grid2401,6.0,169.34659258995532,-1.6985157306074101
11542,0.3,222.0,Sobol1,6.0,20.129548724355587,0.9544211927990967
11543,0.3,222.0,Sobol2,6.0,18.24105246805139,0.9618040389055622
11544,0.3,222.0,Grid1296,7.0,473352163.7717081,-22053143717989.992
11545,0.3,222.0,Grid2401,7.0,9547235.228488995,-8576839334.043245
11546,0.3,222.0,Sobol1,7.0,20.76514724389779,0.9514974124776191
11547,0.3,222.0,Sobol2,7.0,19.61781671875833,0.9558206824632447
11548,0.3,222.0,Grid1296,8.0,1099002051.954219,-118877258483515.89
11549,0.3,222.0,Grid2401,8.0,12950899.560957193,-15782358318.36239
11550,0.3,222.0,Sobol1,8.0,21.524603675502693,0.9478847044043076
11551,0.3,222.0,Sobol2,8.0,23.92774164164587,0.9342764401093545
11552,0.3,222.0,Grid1296,9.0,132050718.59203923,-1716260914461.643
11553,0.3,222.0,Grid2401,9.0,35431666.87745978,-118128638092.71936
11554,0.3,222.0,Sobol1,9.0,33.36191958176414,0.8748021299725527
11555,0.3,222.0,Sobol2,9.0,52.45418047297468,0.6841521903278924
11556,0.3,222.0,Grid1296,10.0,380312658.9448349,-14235847832926.965
11557,0.3,222.0,Grid2401,10.0,163587103.65725586,-2518083661599.3975
11558,0.3,222.0,Sobol1,10.0,62.86771265757758,0.5554197179311628
11559,0.3,222.0,Sobol2,10.0,170.53626416387232,-2.3384982050647936
11560,0.3,294.0,Grid1296,1.0,77.92540624760011,0.40489672425295076
11561,0.3,294.0,Grid2401,1.0,97.31170949633497,0.11206833551358153
11562,0.3,294.0,Sobol1,1.0,71.44497658826604,0.4274084469914814
11563,0.3,294.0,Sobol2,1.0,71.86720102628466,0.4221145106252714
11564,0.3,294.0,Grid1296,2.0,46.69035627274009,0.7863570498474305
11565,0.3,294.0,Grid2401,2.0,80.16759615881062,0.3973751138399235
11566,0.3,294.0,Sobol1,2.0,39.412383441319975,0.8257523461937186
11567,0.3,294.0,Sobol2,2.0,38.82758336111011,0.8313209877536304
11568,0.3,294.0,Grid1296,3.0,26.259622845753253,0.9324210936453647
11569,0.3,294.0,Grid2401,3.0,46.68501551600584,0.7956360187577525
11570,0.3,294.0,Sobol1,3.0,25.56515356432049,0.9266840693089966
11571,0.3,294.0,Sobol2,3.0,24.087636671088294,0.9350814649082039
11572,0.3,294.0,Grid1296,4.0,48.610986621912026,0.768418926821457
11573,0.3,294.0,Grid2401,4.0,51.622684620121454,0.7501205669312419
11574,0.3,294.0,Sobol1,4.0,23.455486625313746,0.9382850423111785
11575,0.3,294.0,Sobol2,4.0,23.655309560552805,0.9373908800760749
11576,0.3,294.0,Grid1296,5.0,70.92488266270342,0.5070175683184527
11577,0.3,294.0,Grid2401,5.0,140.19599575242506,-0.8429797307721052
11578,0.3,294.0,Sobol1,5.0,19.33443310144298,0.958066180063774
11579,0.3,294.0,Sobol2,5.0,19.22577211464842,0.9586431066303028
11580,0.3,294.0,Grid1296,6.0,1553406130.1673148,-236485338135463.8
11581,0.3,294.0,Grid2401,6.0,274.9532947159075,-6.088709775486762
11582,0.3,294.0,Sobol1,6.0,19.994828926303196,0.9551526355565926
11583,0.3,294.0,Sobol2,6.0,18.4701922190777,0.9618299122857271
11584,0.3,294.0,Grid1296,7.0,1250473683.8141649,-153243937946769.3
11585,0.3,294.0,Grid2401,7.0,9029823.705805816,-7645535029.86107
11586,0.3,294.0,Sobol1,7.0,21.22213128882826,0.949478116358073
11587,0.3,294.0,Sobol2,7.0,18.745060780616058,0.9606853844141523
11588,0.3,294.0,Grid1296,8.0,2714791268.8741055,-722282476221319.2
11589,0.3,294.0,Grid2401,8.0,491251.1455248917,-22628536.801945932
11590,0.3,294.0,Sobol1,8.0,28.366588766217763,0.9097357525243932
11591,0.3,294.0,Sobol2,8.0,19.900784629175636,0.955688063781943
11592,0.3,294.0,Grid1296,9.0,2775038919.9508305,-754696520511826.2
11593,0.3,294.0,Grid2401,9.0,82783847.47298361,-642599751690.3256
11594,0.3,294.0,Sobol1,9.0,33.03283696507724,0.8775966544488226
11595,0.3,294.0,Sobol2,9.0,22.142075740393974,0.9451449024587901
11596,0.3,294.0,Grid1296,10.0,268548821.2272205,-7067742063034.734
11597,0.3,294.0,Grid2401,10.0,343076725.19976693,-11036512296702.418
11598,0.3,294.0,Sobol1,10.0,55.24227366442949,0.6576702598744673
11599,0.3,294.0,Sobol2,10.0,45.03341950405612,0.7730918064888646
11600,0.3,725.0,Grid1296,1.0,77.71587321534554,0.40428723406336
11601,0.3,725.0,Grid2401,1.0,98.06953090107234,0.09466797981298936
11602,0.3,725.0,Sobol1,1.0,72.12530999251834,0.4108532959440847
11603,0.3,725.0,Sobol2,1.0,72.05194197940462,0.4108825406950951
11604,0.3,725.0,Grid1296,2.0,46.365509493640886,0.7879650180086971
11605,0.3,725.0,Grid2401,2.0,79.84568592032814,0.3998737863422174
11606,0.3,725.0,Sobol1,2.0,39.41626432162525,0.824046062426143
11607,0.3,725.0,Sobol2,2.0,38.80574418022435,0.8291155498725407
11608,0.3,725.0,Grid1296,3.0,25.67292087067918,0.9349918197396696
11609,0.3,725.0,Grid2401,3.0,42.88725900986872,0.826860457143343
11610,0.3,725.0,Sobol1,3.0,25.74306113016856,0.9249469332227267
11611,0.3,725.0,Sobol2,3.0,22.869366322874708,0.9406502662787039
11612,0.3,725.0,Grid1296,4.0,48.87542559729303,0.7643873797334123
11613,0.3,725.0,Grid2401,4.0,43.824460809626885,0.8192106480169069
11614,0.3,725.0,Sobol1,4.0,23.731727840458234,0.9362167293339791
11615,0.3,725.0,Sobol2,4.0,21.809414135870885,0.9460242716734778
11616,0.3,725.0,Grid1296,5.0,67.61553295457202,0.5490686851213236
11617,0.3,725.0,Grid2401,5.0,102.76553045869942,0.005889589624789804
11618,0.3,725.0,Sobol1,5.0,19.261497201674313,0.9579826991076565
11619,0.3,725.0,Sobol2,5.0,17.29936819538732,0.9660397407492881
11620,0.3,725.0,Grid1296,6.0,1006233888.4368775,-99865463962423.3
11621,0.3,725.0,Grid2401,6.0,182.86725244743002,-2.147832134695399
11622,0.3,725.0,Sobol1,6.0,19.529264690821286,0.9568063554296301
11623,0.3,725.0,Sobol2,6.0,17.206335641616132,0.9664040216029696
11624,0.3,725.0,Grid1296,7.0,594284210.7097814,-34834198991487.344
11625,0.3,725.0,Grid2401,7.0,1741190.145774924,-285385619.1384859
11626,0.3,725.0,Sobol1,7.0,20.49279930465162,0.9524390368852523
11627,0.3,725.0,Sobol2,7.0,19.140962450998217,0.9584244450210766
11628,0.3,725.0,Grid1296,8.0,1270220830.135894,-159138736480193.94
11629,0.3,725.0,Grid2401,8.0,6972031.164228679,-4575708235.332671
11630,0.3,725.0,Sobol1,8.0,20.700509601643013,0.951470016814988
11631,0.3,725.0,Sobol2,8.0,25.32834230835954,0.9272012291692222
11632,0.3,725.0,Grid1296,9.0,2046350766.412662,-413026200071858.8
11633,0.3,725.0,Grid2401,9.0,47876161.12614343,-215763672165.98312
11634,0.3,725.0,Sobol1,9.0,33.11794368029388,0.8757847855736227
11635,0.3,725.0,Sobol2,9.0,40.32879998014132,0.8154384999414109
11636,0.3,725.0,Grid1296,10.0,189155323.52828234,-3529023754510.7847
11637,0.3,725.0,Grid2401,10.0,229555657.76778156,-4960388447055.219
11638,0.3,725.0,Sobol1,10.0,63.88830045832792,0.5377352927019128
11639,0.3,725.0,Sobol2,10.0,98.06978636262953,-0.09139251515577951
11640,0.3,582.0,Grid1296,1.0,78.04157741852939,0.4012995961881206
11641,0.3,582.0,Grid2401,1.0,97.96367562260725,0.09057250593959287
11642,0.3,582.0,Sobol1,1.0,72.23095235442737,0.4075679743313725
11643,0.3,582.0,Sobol2,1.0,72.77567160903594,0.39881665343885075
11644,0.3,582.0,Grid1296,2.0,46.464425718687686,0.7877739843358389
11645,0.3,582.0,Grid2401,2.0,80.86682461403052,0.38030396600428085
11646,0.3,582.0,Sobol1,2.0,39.529967076593614,0.8225627692692115
11647,0.3,582.0,Sobol2,2.0,38.788224368316136,0.8292210669998739
11648,0.3,582.0,Grid1296,3.0,26.351514036862888,0.9317396330320922
11649,0.3,582.0,Grid2401,3.0,55.39318282168685,0.7092293439592765
11650,0.3,582.0,Sobol1,3.0,25.300776262259713,0.9273125325155432
11651,0.3,582.0,Sobol2,3.0,24.29082922988739,0.9330240042248111
11652,0.3,582.0,Grid1296,4.0,47.34095478454541,0.7796913758137338
11653,0.3,582.0,Grid2401,4.0,46.7488895383633,0.7928997920408004
11654,0.3,582.0,Sobol1,4.0,23.06782422167635,0.9395766065187302
11655,0.3,582.0,Sobol2,4.0,33.49981823844569,0.8726146751367609
11656,0.3,582.0,Grid1296,5.0,69.15971017935496,0.5298203781410881
11657,0.3,582.0,Grid2401,5.0,58.43550296850574,0.6764126692846846
11658,0.3,582.0,Sobol1,5.0,19.002955367110374,0.9589952524775993
11659,0.3,582.0,Sobol2,5.0,19.445522540386943,0.9570786143888433
11660,0.3,582.0,Grid1296,6.0,74.72888085457207,0.45104792678297356
11661,0.3,582.0,Grid2401,6.0,320.0949832031608,-8.70947329786519
11662,0.3,582.0,Sobol1,6.0,19.540378405308832,0.9566431437076359
11663,0.3,582.0,Sobol2,6.0,19.36059051547014,0.9574527302496707
11664,0.3,582.0,Grid1296,7.0,443110235.90372103,-19301054536867.074
11665,0.3,582.0,Grid2401,7.0,17425863.513029467,-28775743445.927246
11666,0.3,582.0,Sobol1,7.0,19.68716891060326,0.9559892894351291
11667,0.3,582.0,Sobol2,7.0,19.997406324178392,0.9546077364764245
11668,0.3,582.0,Grid1296,8.0,3161416191.735687,-982473442346256.8
11669,0.3,582.0,Grid2401,8.0,79404270.953305,-597483149852.1597
11670,0.3,582.0,Sobol1,8.0,21.129445860330097,0.9493046576319378
11671,0.3,582.0,Sobol2,8.0,20.957205812291622,0.9501458570630337
11672,0.3,582.0,Grid1296,9.0,1768146567.8105626,-307322245486485.9
11673,0.3,582.0,Grid2401,9.0,155306866.3043061,-2285700115562.6553
11674,0.3,582.0,Sobol1,9.0,33.160871100976834,0.8751341417700405
11675,0.3,582.0,Sobol2,9.0,25.231266676638086,0.9277375627539679
11676,0.3,582.0,Grid1296,10.0,3160378347.1939416,-981828486244811.4
11677,0.3,582.0,Grid2401,10.0,418319975.40585655,-16582696152226.652
11678,0.3,582.0,Sobol1,10.0,88.69594443074564,0.10669581128952865
11679,0.3,582.0,Sobol2,10.0,91.79915097526333,0.04344085790453445
11680,0.3,731.0,Grid1296,1.0,76.92579612811407,0.41597043944264434
11681,0.3,731.0,Grid2401,1.0,97.15601293240503,0.10145581859743913
11682,0.3,731.0,Sobol1,1.0,72.00823126624701,0.42730117322012096
11683,0.3,731.0,Sobol2,1.0,73.97505730326446,0.37355311210531583
11684,0.3,731.0,Grid1296,2.0,46.0467516394768,0.7907387443164806
11685,0.3,731.0,Grid2401,2.0,78.94958974316539,0.4066651969983186
11686,0.3,731.0,Sobol1,2.0,39.39261566908783,0.828607566842394
11687,0.3,731.0,Sobol2,2.0,38.669159011305126,0.8288239149017047
11688,0.3,731.0,Grid1296,3.0,25.722357628570332,0.9347001213114359
11689,0.3,731.0,Grid2401,3.0,40.84418485719903,0.8411963301764366
11690,0.3,731.0,Sobol1,3.0,25.435147265341403,0.928545346206165
11691,0.3,731.0,Sobol2,3.0,23.27329303351743,0.9379946289058797
11692,0.3,731.0,Grid1296,4.0,49.83773053835932,0.7548638587428946
11693,0.3,731.0,Grid2401,4.0,40.53331513669951,0.8436044762930639
11694,0.3,731.0,Sobol1,4.0,23.18603749281023,0.9406234343911132
11695,0.3,731.0,Sobol2,4.0,22.30979366723658,0.9430223224659311
11696,0.3,731.0,Grid1296,5.0,69.7489893979099,0.5198613476884277
11697,0.3,731.0,Grid2401,5.0,86.4224560928066,0.2890267229492135
11698,0.3,731.0,Sobol1,5.0,19.02677785642754,0.960015423382245
11699,0.3,731.0,Sobol2,5.0,17.544109152817978,0.9647648376459398
11700,0.3,731.0,Grid1296,6.0,1013412864.9304938,-101359312617792.88
11701,0.3,731.0,Grid2401,6.0,101.82547776350762,0.013009480425160591
11702,0.3,731.0,Sobol1,6.0,19.81185431923753,0.9566476885411579
11703,0.3,731.0,Sobol2,6.0,17.342096668545306,0.9655715999242025
11704,0.3,731.0,Grid1296,7.0,438715839.4502021,-18995794351180.945
11705,0.3,731.0,Grid2401,7.0,13242398.299691536,-16692960307.954794
11706,0.3,731.0,Sobol1,7.0,19.704120148977868,0.9571178945489341
11707,0.3,731.0,Sobol2,7.0,18.989708740526744,0.9587189967927029
11708,0.3,731.0,Grid1296,8.0,929594804.5988989,-85286090306886.88
11709,0.3,731.0,Grid2401,8.0,43065827.241286986,-176549160159.39114
11710,0.3,731.0,Sobol1,8.0,19.881556707058074,0.9563421063195894
11711,0.3,731.0,Sobol2,8.0,27.049957334586264,0.9162380451473717
11712,0.3,731.0,Grid1296,9.0,466617041093.3938,-2.1488792934451573e+19
