,ratio,rndint,dataset,degree,prediction,target,diff
6191,0.2,588.0,Sobol2,8,716.3004473627516,707.0,-9.300447362751584
6192,0.2,588.0,Grid1296,9,15043800.195745945,707.0,-15043093.195745945
6193,0.2,588.0,Grid2401,9,6927538.5625,707.0,-6926831.5625
6194,0.2,588.0,Sobol1,9,714.328125,707.0,-7.328125
6195,0.2,588.0,Sobol2,9,711.921875,707.0,-4.921875
6196,0.2,588.0,Grid1296,10,-11009571.707862854,707.0,11010278.707862854
6197,0.2,588.0,Grid2401,10,3739152.0349121094,707.0,-3738445.0349121094
6198,0.2,588.0,Sobol1,10,720.015625,707.0,-13.015625
6199,0.2,588.0,Sobol2,10,714.4375,707.0,-7.4375
6200,0.2,951.0,Grid1296,1,736.7737082987247,707.0,-29.773708298724728
6201,0.2,951.0,Grid2401,1,778.4314613969088,707.0,-71.43146139690884
6202,0.2,951.0,Sobol1,1,678.2386388348491,707.0,28.761361165150902
6203,0.2,951.0,Sobol2,1,666.6826011609271,707.0,40.317398839072894
6204,0.2,951.0,Grid1296,2,748.8253169260269,707.0,-41.82531692602686
6205,0.2,951.0,Grid2401,2,775.6542064692986,707.0,-68.65420646929863
6206,0.2,951.0,Sobol1,2,705.9594582098622,707.0,1.0405417901378087
6207,0.2,951.0,Sobol2,2,703.3779817018643,707.0,3.6220182981356857
6208,0.2,951.0,Grid1296,3,724.75,707.0,-17.75
6209,0.2,951.0,Grid2401,3,743.5058167154547,707.0,-36.50581671545467
6210,0.2,951.0,Sobol1,3,733.7600811925303,707.0,-26.760081192530265
6211,0.2,951.0,Sobol2,3,734.0734244572093,707.0,-27.073424457209285
6212,0.2,951.0,Grid1296,4,704.0625,707.0,2.9375
6213,0.2,951.0,Grid2401,4,713.2434867750961,707.0,-6.24348677509613
6214,0.2,951.0,Sobol1,4,730.1351906220506,707.0,-23.135190622050573
6215,0.2,951.0,Sobol2,4,723.0452901624814,707.0,-16.045290162481365
6216,0.2,951.0,Grid1296,5,695.7421875,707.0,11.2578125
6217,0.2,951.0,Grid2401,5,710.0656554120465,707.0,-3.0656554120464534
6218,0.2,951.0,Sobol1,5,724.25,707.0,-17.25
6219,0.2,951.0,Sobol2,5,724.4950673271804,707.0,-17.495067327180436
6220,0.2,951.0,Grid1296,6,-4562095.84375,707.0,4562802.84375
6221,0.2,951.0,Grid2401,6,735.7815081277081,707.0,-28.781508127708094
6222,0.2,951.0,Sobol1,6,719.5239171023223,707.0,-12.523917102322343
6223,0.2,951.0,Sobol2,6,728.1422925286561,707.0,-21.14229252865607
6224,0.2,951.0,Grid1296,7,5457152.125,707.0,-5456445.125
6225,0.2,951.0,Grid2401,7,-4587306.4055233,707.0,4588013.4055233
6226,0.2,951.0,Sobol1,7,718.6689825297826,707.0,-11.668982529782625
6227,0.2,951.0,Sobol2,7,723.6810571913893,707.0,-16.6810571913893
6228,0.2,951.0,Grid1296,8,-81236654.1484375,707.0,81237361.1484375
6229,0.2,951.0,Grid2401,8,-13203122.126256943,707.0,13203829.126256943
6230,0.2,951.0,Sobol1,8,716.0268949014135,707.0,-9.02689490141347
6231,0.2,951.0,Sobol2,8,720.0062953835586,707.0,-13.006295383558609
6232,0.2,951.0,Grid1296,9,-292058268.71875,707.0,292058975.71875
6233,0.2,951.0,Grid2401,9,-10599358.410894394,707.0,10600065.410894394
6234,0.2,951.0,Sobol1,9,719.5,707.0,-12.5
6235,0.2,951.0,Sobol2,9,709.4526028633118,707.0,-2.4526028633117676
6236,0.2,951.0,Grid1296,10,30491249.68203354,707.0,-30490542.68203354
6237,0.2,951.0,Grid2401,10,-5159665.978430271,707.0,5160372.978430271
6238,0.2,951.0,Sobol1,10,717.078125,707.0,-10.078125
6239,0.2,951.0,Sobol2,10,704.253710269928,707.0,2.7462897300720215
6240,0.2,490.0,Grid1296,1,739.4155216950618,707.0,-32.415521695061784
6241,0.2,490.0,Grid2401,1,778.6315554457497,707.0,-71.63155544574965
6242,0.2,490.0,Sobol1,1,679.7985837959718,707.0,27.20141620402819
6243,0.2,490.0,Sobol2,1,661.6987151061485,707.0,45.301284893851516
6244,0.2,490.0,Grid1296,2,747.3686674602709,707.0,-40.3686674602709
6245,0.2,490.0,Grid2401,2,775.619661448907,707.0,-68.61966144890698
6246,0.2,490.0,Sobol1,2,709.8060554228892,707.0,-2.8060554228892443
6247,0.2,490.0,Sobol2,2,700.7300766824105,707.0,6.269923317589473
6248,0.2,490.0,Grid1296,3,733.5,707.0,-26.5
6249,0.2,490.0,Grid2401,3,745.9145942068025,707.0,-38.91459420680246
6250,0.2,490.0,Sobol1,3,736.21875,707.0,-29.21875
6251,0.2,490.0,Sobol2,3,680.0,707.0,27.0
6252,0.2,490.0,Grid1296,4,700.375,707.0,6.625
6253,0.2,490.0,Grid2401,4,717.4332670339234,707.0,-10.433267033923357
6254,0.2,490.0,Sobol1,4,727.375,707.0,-20.375
6255,0.2,490.0,Sobol2,4,722.4682050104508,707.0,-15.468205010450788
6256,0.2,490.0,Grid1296,5,687.6875,707.0,19.3125
6257,0.2,490.0,Grid2401,5,712.3943554784923,707.0,-5.3943554784923435
6258,0.2,490.0,Sobol1,5,710.5625,707.0,-3.5625
6259,0.2,490.0,Sobol2,5,725.5,707.0,-18.5
6260,0.2,490.0,Grid1296,6,-99543826.125,707.0,99544533.125
6261,0.2,490.0,Grid2401,6,715.3849713900554,707.0,-8.384971390055398
6262,0.2,490.0,Sobol1,6,718.1875,707.0,-11.1875
6263,0.2,490.0,Sobol2,6,723.625,707.0,-16.625
6264,0.2,490.0,Grid1296,7,54030532.5,707.0,-54029825.5
6265,0.2,490.0,Grid2401,7,-4830534.1573905945,707.0,4831241.1573905945
6266,0.2,490.0,Sobol1,7,720.5625,707.0,-13.5625
6267,0.2,490.0,Sobol2,7,727.75,707.0,-20.75
6268,0.2,490.0,Grid1296,8,30986236.46875,707.0,-30985529.46875
6269,0.2,490.0,Grid2401,8,-10253725.531993866,707.0,10254432.531993866
6270,0.2,490.0,Sobol1,8,714.390625,707.0,-7.390625
6271,0.2,490.0,Sobol2,8,726.4667837242305,707.0,-19.46678372423048
6272,0.2,490.0,Grid1296,9,25494468110.606445,707.0,-25494467403.606445
6273,0.2,490.0,Grid2401,9,-15761480.875,707.0,15762187.875
6274,0.2,490.0,Sobol1,9,716.0,707.0,-9.0
6275,0.2,490.0,Sobol2,9,698.5,707.0,8.5
6276,0.2,490.0,Grid1296,10,47724799.043670654,707.0,-47724092.043670654
6277,0.2,490.0,Grid2401,10,-516365.10486221313,707.0,517072.10486221313
6278,0.2,490.0,Sobol1,10,717.109375,707.0,-10.109375
6279,0.2,490.0,Sobol2,10,721.4360496997833,707.0,-14.436049699783325
6280,0.2,395.0,Grid1296,1,739.9459520847064,707.0,-32.94595208470639
6281,0.2,395.0,Grid2401,1,776.9177846787009,707.0,-69.91778467870085
6282,0.2,395.0,Sobol1,1,676.4278116525829,707.0,30.572188347417068
6283,0.2,395.0,Sobol2,1,670.5644034241457,707.0,36.43559657585433
6284,0.2,395.0,Grid1296,2,751.8697449851021,707.0,-44.8697449851021
6285,0.2,395.0,Grid2401,2,773.5169105557734,707.0,-66.51691055577339
6286,0.2,395.0,Sobol1,2,706.7977628127542,707.0,0.20223718724582795
6287,0.2,395.0,Sobol2,2,705.1152691742972,707.0,1.8847308257028317
6288,0.2,395.0,Grid1296,3,724.1669625411362,707.0,-17.166962541136172
6289,0.2,395.0,Grid2401,3,743.6035604157634,707.0,-36.603560415763354
6290,0.2,395.0,Sobol1,3,734.6010780508844,707.0,-27.60107805088444
6291,0.2,395.0,Sobol2,3,734.4271456985215,707.0,-27.427145698521485
6292,0.2,395.0,Grid1296,4,705.8186093883417,707.0,1.181390611658344
6293,0.2,395.0,Grid2401,4,715.4842399164194,707.0,-8.48423991641937
6294,0.2,395.0,Sobol1,4,729.9671113206426,707.0,-22.96711132064263
6295,0.2,395.0,Sobol2,4,723.5378523154507,707.0,-16.537852315450664
6296,0.2,395.0,Grid1296,5,697.600745912944,707.0,9.399254087055965
6297,0.2,395.0,Grid2401,5,713.142578125,707.0,-6.142578125
6298,0.2,395.0,Sobol1,5,718.259749935429,707.0,-11.259749935429
6299,0.2,395.0,Sobol2,5,721.7403822360504,707.0,-14.740382236050436
6300,0.2,395.0,Grid1296,6,3522334.375,707.0,-3521627.375
6301,0.2,395.0,Grid2401,6,720.4375,707.0,-13.4375
6302,0.2,395.0,Sobol1,6,719.5282154722743,707.0,-12.528215472274269
6303,0.2,395.0,Sobol2,6,726.50823024494,707.0,-19.508230244940023
6304,0.2,395.0,Grid1296,7,-2141914.2695007324,707.0,2142621.2695007324
6305,0.2,395.0,Sobol1,7,719.2529007864687,707.0,-12.252900786468672
6306,0.2,395.0,Grid2401,7,16872.75,707.0,-16165.75
6307,0.2,395.0,Sobol2,7,723.6317403806834,707.0,-16.631740380683368
6308,0.2,395.0,Grid1296,8,-1181816.015625,707.0,1182523.015625
6309,0.2,395.0,Grid2401,8,-3097250.328125,707.0,3097957.328125
6310,0.2,395.0,Sobol1,8,714.9901633949485,707.0,-7.990163394948468
6311,0.2,395.0,Sobol2,8,720.4595201012198,707.0,-13.459520101219823
6312,0.2,395.0,Grid1296,9,8787483.75,707.0,-8786776.75
6313,0.2,395.0,Grid2401,9,6141336.5625,707.0,-6140629.5625
6314,0.2,395.0,Sobol1,9,718.3616352081299,707.0,-11.361635208129883
6315,0.2,395.0,Sobol2,9,723.1911260485649,707.0,-16.19112604856491
6316,0.2,395.0,Grid1296,10,-12165464.661712646,707.0,12166171.661712646
6317,0.2,395.0,Grid2401,10,16223510.40625,707.0,-16222803.40625
6318,0.2,395.0,Sobol1,10,718.46875,707.0,-11.46875
6319,0.2,395.0,Sobol2,10,723.297455785796,707.0,-16.297455785796046
6320,0.2,877.0,Grid1296,1,739.3374211061928,707.0,-32.33742110619278
6321,0.2,877.0,Grid2401,1,779.2645191783138,707.0,-72.26451917831378
6322,0.2,877.0,Sobol1,1,679.2370637346605,707.0,27.762936265339476
6323,0.2,877.0,Sobol2,1,666.0308372533661,707.0,40.969162746633856
6324,0.2,877.0,Grid1296,2,750.4643679354398,707.0,-43.46436793543978
6325,0.2,877.0,Grid2401,2,776.4605832750246,707.0,-69.46058327502465
6326,0.2,877.0,Sobol1,2,708.0984851246694,707.0,-1.0984851246694234
6327,0.2,877.0,Sobol2,2,702.1852605778643,707.0,4.8147394221357445
6328,0.2,877.0,Grid1296,3,728.75,707.0,-21.75
6329,0.2,877.0,Grid2401,3,744.6523128995138,707.0,-37.652312899513845
6330,0.2,877.0,Sobol1,3,735.75,707.0,-28.75
6331,0.2,877.0,Sobol2,3,736.1449384739963,707.0,-29.144938473996262
6332,0.2,877.0,Grid1296,4,700.75,707.0,6.25
6333,0.2,877.0,Grid2401,4,713.6999178360691,707.0,-6.699917836069062
6334,0.2,877.0,Sobol1,4,730.8135246224316,707.0,-23.8135246224316
6335,0.2,877.0,Sobol2,4,722.4727352577626,707.0,-15.472735257762565
6336,0.2,877.0,Grid1296,5,697.625,707.0,9.375
6337,0.2,877.0,Grid2401,5,709.8750810662033,707.0,-2.875081066203279
6338,0.2,877.0,Sobol1,5,725.0,707.0,-18.0
6339,0.2,877.0,Sobol2,5,720.4137725611916,707.0,-13.41377256119165
6340,0.2,877.0,Grid1296,6,15098690.96875,707.0,-15097983.96875
6341,0.2,877.0,Grid2401,6,732.5514460482186,707.0,-25.551446048218622
6342,0.2,877.0,Sobol1,6,721.75,707.0,-14.75
6343,0.2,877.0,Sobol2,6,727.493037541581,707.0,-20.493037541580975
6344,0.2,877.0,Grid1296,7,-13563895.8125,707.0,13564602.8125
6345,0.2,877.0,Grid2401,7,429613.9575947523,707.0,-428906.9575947523
6346,0.2,877.0,Sobol1,7,720.5,707.0,-13.5
6347,0.2,877.0,Sobol2,7,726.6108334800305,707.0,-19.610833480030465
6348,0.2,877.0,Grid1296,8,22422576.1484375,707.0,-22421869.1484375
6349,0.2,877.0,Grid2401,8,3021786.3573675156,707.0,-3021079.3573675156
6350,0.2,877.0,Sobol1,8,714.9375,707.0,-7.9375
6351,0.2,877.0,Sobol2,8,724.7035779891448,707.0,-17.703577989144833
6352,0.2,877.0,Grid1296,9,5066697.85546875,707.0,-5065990.85546875
6353,0.2,877.0,Grid2401,9,2639337.1307439804,707.0,-2638630.1307439804
6354,0.2,877.0,Sobol1,9,715.6875,707.0,-8.6875
6355,0.2,877.0,Sobol2,9,707.9224139526486,707.0,-0.9224139526486397
6356,0.2,877.0,Grid1296,10,-15767494.894195557,707.0,15768201.894195557
6357,0.2,877.0,Grid2401,10,-37712.07518863678,707.0,38419.07518863678
6358,0.2,877.0,Sobol1,10,724.24609375,707.0,-17.24609375
6359,0.2,877.0,Sobol2,10,697.7458361238241,707.0,9.25416387617588
6360,0.2,297.0,Grid1296,1,739.488861076116,707.0,-32.488861076115995
6361,0.2,297.0,Grid2401,1,776.1683923747742,707.0,-69.16839237477416
6362,0.2,297.0,Sobol1,1,680.7319869934822,707.0,26.268013006517776
6363,0.2,297.0,Sobol2,1,667.0988794132466,707.0,39.90112058675345
6364,0.2,297.0,Grid1296,2,750.9411408359526,707.0,-43.94114083595264
6365,0.2,297.0,Grid2401,2,772.2899590649455,707.0,-65.28995906494549
6366,0.2,297.0,Sobol1,2,707.8660752102634,707.0,-0.8660752102633751
6367,0.2,297.0,Sobol2,2,704.3461021086188,707.0,2.6538978913812343
6368,0.2,297.0,Grid1296,3,726.0703125,707.0,-19.0703125
6369,0.2,297.0,Grid2401,3,743.0218302039648,707.0,-36.02183020396478
6370,0.2,297.0,Sobol1,3,735.1761329397993,707.0,-28.176132939799345
6371,0.2,297.0,Sobol2,3,732.3462541953774,707.0,-25.346254195377355
6372,0.2,297.0,Grid1296,4,705.2405832012397,707.0,1.7594167987602987
6373,0.2,297.0,Grid2401,4,715.1320221697738,707.0,-8.13202216977379
6374,0.2,297.0,Sobol1,4,730.8371860637595,707.0,-23.837186063759532
6375,0.2,297.0,Sobol2,4,723.1442622261135,707.0,-16.144262226113483
6376,0.2,297.0,Grid1296,5,697.6598657867421,707.0,9.340134213257897
6377,0.2,297.0,Grid2401,5,709.9004102144022,707.0,-2.9004102144022
6378,0.2,297.0,Sobol1,5,717.5913695439357,707.0,-10.591369543935684
6379,0.2,297.0,Sobol2,5,726.3950706457025,707.0,-19.395070645702503
6380,0.2,297.0,Grid1296,6,4169870.3327479362,707.0,-4169163.3327479362
6381,0.2,297.0,Grid2401,6,729.7201311902827,707.0,-22.7201311902827
6382,0.2,297.0,Sobol1,6,718.2888826872621,707.0,-11.288882687262117
6383,0.2,297.0,Sobol2,6,733.4310404364818,707.0,-26.431040436481794
6384,0.2,297.0,Grid1296,7,-13977976.234375,707.0,13978683.234375
6385,0.2,297.0,Grid2401,7,156963.31303149462,707.0,-156256.31303149462
6386,0.2,297.0,Sobol1,7,717.6296142536393,707.0,-10.62961425363926
6387,0.2,297.0,Sobol2,7,724.3613063938133,707.0,-17.361306393813265
6388,0.2,297.0,Grid1296,8,-10383850.625,707.0,10384557.625
6389,0.2,297.0,Grid2401,8,-1672327.264390707,707.0,1673034.264390707
6390,0.2,297.0,Sobol1,8,716.8814088297077,707.0,-9.881408829707652
6391,0.2,297.0,Sobol2,8,718.2078825401404,707.0,-11.207882540140417
6392,0.2,297.0,Grid1296,9,-1274849.284588337,707.0,1275556.284588337
6393,0.2,297.0,Grid2401,9,-4051034.0,707.0,4051741.0
6394,0.2,297.0,Sobol1,9,719.6660237312317,707.0,-12.66602373123169
6395,0.2,297.0,Sobol2,9,709.8125813007355,707.0,-2.8125813007354736
6396,0.2,297.0,Grid1296,10,19917503.172821045,707.0,-19916796.172821045
6397,0.2,297.0,Grid2401,10,-22193908.363817215,707.0,22194615.363817215
6398,0.2,297.0,Sobol1,10,718.6248331665993,707.0,-11.624833166599274
6399,0.2,297.0,Sobol2,10,692.75,707.0,14.25
6400,0.2,721.0,Grid1296,1,741.3823564386855,707.0,-34.38235643868552
6401,0.2,721.0,Grid2401,1,776.868225207513,707.0,-69.86822520751298
6402,0.2,721.0,Sobol1,1,680.6505650163058,707.0,26.34943498369421
6403,0.2,721.0,Sobol2,1,661.6982415735915,707.0,45.30175842640847
6404,0.2,721.0,Grid1296,2,749.847406490081,707.0,-42.84740649008097
6405,0.2,721.0,Grid2401,2,774.0099543413747,707.0,-67.00995434137474
6406,0.2,721.0,Sobol1,2,707.1329738122042,707.0,-0.13297381220422722
6407,0.2,721.0,Sobol2,2,702.3423133487446,707.0,4.657686651255403
6408,0.2,721.0,Grid1296,3,724.2051914488702,707.0,-17.20519144887021
6409,0.2,721.0,Grid2401,3,742.437753504284,707.0,-35.437753504284046
6410,0.2,721.0,Sobol1,3,735.9459984463364,707.0,-28.945998446336375
6411,0.2,721.0,Sobol2,3,733.564831501281,707.0,-26.56483150128099
6412,0.2,721.0,Grid1296,4,704.361381519645,707.0,2.638618480355035
6413,0.2,721.0,Grid2401,4,718.5637794470472,707.0,-11.563779447047182
6414,0.2,721.0,Sobol1,4,731.1412211445722,707.0,-24.141221144572228
6415,0.2,721.0,Sobol2,4,722.2142784425557,707.0,-15.214278442555724
6416,0.2,721.0,Grid1296,5,696.4567001494518,707.0,10.543299850548237
6417,0.2,721.0,Grid2401,5,714.6220343955873,707.0,-7.62203439558732
6418,0.2,721.0,Sobol1,5,717.3938648873802,707.0,-10.393864887380232
6419,0.2,721.0,Sobol2,5,726.6635029585713,707.0,-19.663502958571257
6420,0.2,721.0,Grid1296,6,52766806.9375,707.0,-52766099.9375
6421,0.2,721.0,Grid2401,6,724.2529088311918,707.0,-17.252908831191803
6422,0.2,721.0,Sobol1,6,718.4451326745807,707.0,-11.445132674580691
6423,0.2,721.0,Sobol2,6,733.1331834874957,707.0,-26.13318348749567
6424,0.2,721.0,Grid1296,7,-20637389.0625,707.0,20638096.0625
6425,0.2,721.0,Grid2401,7,-1689775.739584446,707.0,1690482.739584446
6426,0.2,721.0,Sobol1,7,718.2776140862156,707.0,-11.277614086215635
6427,0.2,721.0,Sobol2,7,725.8625939657077,707.0,-18.862593965707674
6428,0.2,721.0,Grid1296,8,-30666919.125,707.0,30667626.125
6429,0.2,721.0,Grid2401,8,-4231394.364706516,707.0,4232101.364706516
6430,0.2,721.0,Sobol1,8,716.885663226305,707.0,-9.885663226305041
6431,0.2,721.0,Sobol2,8,721.7803201539791,707.0,-14.780320153979119
6432,0.2,721.0,Grid1296,9,14395478.15625,707.0,-14394771.15625
6433,0.2,721.0,Grid2401,9,4593411.917383194,707.0,-4592704.917383194
6434,0.2,721.0,Sobol1,9,715.5174213349819,707.0,-8.517421334981918
6435,0.2,721.0,Sobol2,9,716.6875,707.0,-9.6875
6436,0.2,721.0,Grid1296,10,3263269961.96875,707.0,-3263269254.96875
6437,0.2,721.0,Grid2401,10,49604809.96985626,707.0,-49604102.96985626
6438,0.2,721.0,Sobol1,10,721.808687210083,707.0,-14.808687210083008
6439,0.2,721.0,Sobol2,10,716.7578125,707.0,-9.7578125
6440,0.2,711.0,Grid1296,1,738.1480674480531,707.0,-31.148067448053098
6441,0.2,711.0,Grid2401,1,778.2104975225279,707.0,-71.21049752252793
6442,0.2,711.0,Sobol1,1,681.6323627933396,707.0,25.367637206660447
6443,0.2,711.0,Sobol2,1,665.8915611009602,707.0,41.10843889903981
6444,0.2,711.0,Grid1296,2,748.4456806874981,707.0,-41.44568068749811
6445,0.2,711.0,Grid2401,2,777.1208859045919,707.0,-70.12088590459189
6446,0.2,711.0,Sobol1,2,709.3058471500286,707.0,-2.305847150028626
6447,0.2,711.0,Sobol2,2,702.5939837382168,707.0,4.406016261783179
6448,0.2,711.0,Grid1296,3,723.75,707.0,-16.75
6449,0.2,711.0,Grid2401,3,744.75,707.0,-37.75
6450,0.2,711.0,Sobol1,3,719.5,707.0,-12.5
6451,0.2,711.0,Sobol2,3,735.0351791484915,707.0,-28.035179148491466
6452,0.2,711.0,Grid1296,4,704.859375,707.0,2.140625
6453,0.2,711.0,Grid2401,4,714.9799576057346,707.0,-7.979957605734626
6454,0.2,711.0,Sobol1,4,729.0412888909569,707.0,-22.041288890956935
6455,0.2,711.0,Sobol2,4,723.7696232049394,707.0,-16.76962320493942
6456,0.2,711.0,Grid1296,5,697.11328125,707.0,9.88671875
6457,0.2,711.0,Grid2401,5,711.1372591613697,707.0,-4.137259161369684
6458,0.2,711.0,Sobol1,5,716.50390625,707.0,-9.50390625
6459,0.2,711.0,Sobol2,5,726.1353029059368,707.0,-19.135302905936783
6460,0.2,711.0,Grid1296,6,53277559.25,707.0,-53276852.25
6461,0.2,711.0,Grid2401,6,729.8761302367357,707.0,-22.876130236735662
6462,0.2,711.0,Sobol1,6,720.0625,707.0,-13.0625
6463,0.2,711.0,Sobol2,6,732.6953125,707.0,-25.6953125
6464,0.2,711.0,Grid1296,7,-35356775.5625,707.0,35357482.5625
6465,0.2,711.0,Grid2401,7,-1856155.5713005066,707.0,1856862.5713005066
6466,0.2,711.0,Sobol1,7,718.75,707.0,-11.75
6467,0.2,711.0,Sobol2,7,725.375,707.0,-18.375
6468,0.2,711.0,Grid1296,8,-1356183.6875,707.0,1356890.6875
6469,0.2,711.0,Grid2401,8,4949260.149372101,707.0,-4948553.149372101
6470,0.2,711.0,Sobol1,8,715.59375,707.0,-8.59375
6471,0.2,711.0,Sobol2,8,736.375,707.0,-29.375
6472,0.2,711.0,Grid1296,9,-49226895.3125,707.0,49227602.3125
6473,0.2,711.0,Grid2401,9,5749372.688083649,707.0,-5748665.688083649
6474,0.2,711.0,Sobol1,9,717.0234375,707.0,-10.0234375
6475,0.2,711.0,Sobol2,9,717.5,707.0,-10.5
6476,0.2,711.0,Grid1296,10,-9810439.405639648,707.0,9811146.405639648
6477,0.2,711.0,Grid2401,10,2647755.02666831,707.0,-2647048.02666831
6478,0.2,711.0,Sobol1,10,716.16796875,707.0,-9.16796875
6479,0.2,711.0,Sobol2,10,696.6875,707.0,10.3125
6480,0.2,985.0,Grid1296,1,739.8492295757728,707.0,-32.849229575772824
6481,0.2,985.0,Grid2401,1,777.0880541606207,707.0,-70.08805416062069
6482,0.2,985.0,Sobol1,1,679.6482456495108,707.0,27.35175435048916
6483,0.2,985.0,Sobol2,1,662.233270525049,707.0,44.766729474951035
6484,0.2,985.0,Grid1296,2,750.2853335593383,707.0,-43.285333559338255
6485,0.2,985.0,Grid2401,2,774.2371910134731,707.0,-67.23719101347308
6486,0.2,985.0,Sobol1,2,707.5354045860427,707.0,-0.5354045860426595
6487,0.2,985.0,Sobol2,2,700.854615880815,707.0,6.145384119184996
6488,0.2,985.0,Grid1296,3,724.25,707.0,-17.25
6489,0.2,985.0,Grid2401,3,744.8403597037017,707.0,-37.840359703701665
6490,0.2,985.0,Sobol1,3,734.7464720443028,707.0,-27.746472044302777
6491,0.2,985.0,Sobol2,3,728.75,707.0,-21.75
6492,0.2,985.0,Grid1296,4,704.5880639327733,707.0,2.4119360672267476
6493,0.2,985.0,Grid2401,4,718.8313543174507,707.0,-11.831354317450746
6494,0.2,985.0,Sobol1,4,729.6335460741888,707.0,-22.633546074188757
6495,0.2,985.0,Sobol2,4,721.2226623829172,707.0,-14.222662382917179
6496,0.2,985.0,Grid1296,5,696.9354932455076,707.0,10.064506754492413
6497,0.2,985.0,Grid2401,5,714.80181540668,707.0,-7.801815406680021
6498,0.2,985.0,Sobol1,5,717.3780911946704,707.0,-10.378091194670446
6499,0.2,985.0,Sobol2,5,726.8125,707.0,-19.8125
6500,0.2,985.0,Grid1296,6,52838941.528491974,707.0,-52838234.528491974
6501,0.2,985.0,Grid2401,6,729.6731850498464,707.0,-22.67318504984644
6502,0.2,985.0,Sobol1,6,717.7947975601963,707.0,-10.794797560196344
6503,0.2,985.0,Sobol2,6,730.1094450142848,707.0,-23.109445014284802
6504,0.2,985.0,Grid1296,7,9548218.75,707.0,-9547511.75
6505,0.2,985.0,Grid2401,7,1873060.8658356667,707.0,-1872353.8658356667
6506,0.2,985.0,Sobol1,7,717.656482052971,707.0,-10.656482052971
6507,0.2,985.0,Sobol2,7,726.2386391675209,707.0,-19.238639167520887
6508,0.2,985.0,Grid1296,8,-20034967.75,707.0,20035674.75
6509,0.2,985.0,Grid2401,8,5538967.467749596,707.0,-5538260.467749596
6510,0.2,985.0,Sobol1,8,716.751137555053,707.0,-9.751137555052992
6511,0.2,985.0,Sobol2,8,725.215348653961,707.0,-18.215348653960973
6512,0.2,985.0,Grid1296,9,-35071508.84375,707.0,35072215.84375
6513,0.2,985.0,Grid2401,9,4732468.91754818,707.0,-4731761.91754818
6514,0.2,985.0,Sobol1,9,717.671875,707.0,-10.671875
6515,0.2,985.0,Sobol2,9,704.7279213368893,707.0,2.272078663110733
6516,0.2,985.0,Grid1296,10,12367717.451316833,707.0,-12367010.451316833
6517,0.2,985.0,Grid2401,10,-15410879.523461342,707.0,15411586.523461342
6518,0.2,985.0,Sobol1,10,715.78125,707.0,-8.78125
6519,0.2,985.0,Sobol2,10,677.6465665996075,707.0,29.353433400392532
6520,0.2,171.0,Grid1296,1,741.3499169094828,707.0,-34.34991690948277
6521,0.2,171.0,Grid2401,1,777.8645970157493,707.0,-70.86459701574927
6522,0.2,171.0,Sobol1,1,678.4650717903694,707.0,28.534928209630607
6523,0.2,171.0,Sobol2,1,660.8965338423284,707.0,46.10346615767162
6524,0.2,171.0,Grid1296,2,751.7294586607171,707.0,-44.729458660717114
6525,0.2,171.0,Grid2401,2,774.9013322750443,707.0,-67.9013322750443
6526,0.2,171.0,Sobol1,2,707.2412163306503,707.0,-0.24121633065033166
6527,0.2,171.0,Sobol2,2,699.869778657988,707.0,7.130221342011964
6528,0.2,171.0,Grid1296,3,723.8125,707.0,-16.8125
6529,0.2,171.0,Grid2401,3,743.3245805467847,707.0,-36.32458054678466
