,ratio,rndint,dataset,degree,rmse,r2,prediction,target,diff
2189,0.1,588.0,Grid2401,8.0,739066.8789466837,-49845762.10036758,-60278.706402890384,707.0,60985.706402890384
2190,0.1,588.0,Sobol1,8.0,22.45765761271544,0.9416051595160216,716.3224876811728,707.0,-9.322487681172788
2191,0.1,588.0,Sobol2,8.0,20.930828119870142,0.9478973013838284,717.0757264563726,707.0,-10.07572645637265
2192,0.1,588.0,Grid1296,9.0,13533805.272328535,-17768931581.65731,1214021.4104344845,707.0,-1213314.4104344845
2193,0.1,588.0,Grid2401,9.0,13221538.986770077,-15952354388.08506,-986044.7720866204,707.0,986751.7720866204
2194,0.1,588.0,Sobol1,9.0,27.10074985468656,0.9149629513359976,718.265625,707.0,-11.265625
2195,0.1,588.0,Sobol2,9.0,23.382643508610744,0.9349758607469112,716.5876324772835,707.0,-9.587632477283478
2196,0.1,588.0,Grid1296,10.0,214945516.2288097,-4482066011935.422,-8132977.375,707.0,8133684.375
2197,0.1,588.0,Grid2401,10.0,628033005.5733713,-35993634777253.88,43188785.42566681,707.0,-43188078.42566681
2198,0.1,588.0,Sobol1,10.0,40.45339379500304,0.8105234414521552,718.34375,707.0,-11.34375
2199,0.1,588.0,Sobol2,10.0,26.68767329121382,0.9152950442645073,718.1702255308628,707.0,-11.170225530862808
2200,0.1,951.0,Grid1296,1.0,78.20901440056106,0.4091717946510274,738.9720288346845,707.0,-31.972028834684465
2201,0.1,951.0,Grid2401,1.0,100.15489303548526,0.0862426392528986,776.4123031509068,707.0,-69.41230315090684
2202,0.1,951.0,Sobol1,1.0,71.66561128139583,0.4190978107167759,678.4520166595881,707.0,28.54798334041186
2203,0.1,951.0,Sobol2,1.0,72.16073007540354,0.3821970743342464,666.5431327210175,707.0,40.456867278982486
2204,0.1,951.0,Grid1296,2.0,46.59994323489408,0.790242079279402,748.1699595681018,707.0,-41.16995956810183
2205,0.1,951.0,Grid2401,2.0,81.94519896599,0.3883069112798124,774.5938796968692,707.0,-67.59387969686918
2206,0.1,951.0,Sobol1,2.0,39.4627990720797,0.8238603347902297,706.2539497179349,707.0,0.7460502820650845
2207,0.1,951.0,Sobol2,2.0,38.76931445696988,0.8216700175198886,702.9802442459103,707.0,4.019755754089715
2208,0.1,951.0,Grid1296,3.0,26.092569089762684,0.9342370512724824,724.1945080460828,707.0,-17.194508046082774
2209,0.1,951.0,Grid2401,3.0,43.74937237301254,0.8256466888260116,745.2575662348411,707.0,-38.25756623484108
2210,0.1,951.0,Sobol1,3.0,26.337597832849585,0.9215426350887972,733.7746892097068,707.0,-26.77468920970682
2211,0.1,951.0,Sobol2,3.0,23.672118824944448,0.9335151967338268,734.5647974887966,707.0,-27.56479748879656
2212,0.1,951.0,Grid1296,4.0,49.21441779039316,0.7660450181730096,705.5291975551148,707.0,1.4708024448851802
2213,0.1,951.0,Grid2401,4.0,47.78793544641572,0.7919713828194272,714.937259329112,707.0,-7.937259329111953
2214,0.1,951.0,Sobol1,4.0,23.984718398003263,0.9349345194468752,729.4703746112782,707.0,-22.470374611278203
2215,0.1,951.0,Sobol2,4.0,22.170743075595716,0.9416811942328004,724.6540807227896,707.0,-17.65408072278956
2216,0.1,951.0,Grid1296,5.0,68.74158266606933,0.5435568985000356,697.2244568439239,707.0,9.775543156076084
2217,0.1,951.0,Grid2401,5.0,115.19246584530376,-0.2087450136449842,713.3125,707.0,-6.3125
2218,0.1,951.0,Sobol1,5.0,19.7826802796443,0.9557358979635217,718.3526452565917,707.0,-11.3526452565917
2219,0.1,951.0,Sobol2,5.0,17.860421140434596,0.9621529953145452,724.3455462803828,707.0,-17.34554628038279
2220,0.1,951.0,Grid1296,6.0,297501934.6874387,-8549233574871.944,-17611383.4296875,707.0,17612090.4296875
2221,0.1,951.0,Grid2401,6.0,153.47575603386176,-1.145685707441165,730.8653163530046,707.0,-23.865316353004573
2222,0.1,951.0,Sobol1,6.0,20.513099515438835,0.9524069028280012,719.486594972983,707.0,-12.48659497298297
2223,0.1,951.0,Sobol2,6.0,17.66965505201544,0.9629571608145964,728.5032137996063,707.0,-21.50321379960633
2224,0.1,951.0,Grid1296,7.0,219819393.68669015,-4667449258581.599,12502685.9375,707.0,-12501978.9375
2225,0.1,951.0,Grid2401,7.0,9551556.692657258,-8310647481.895881,797880.8670346737,707.0,-797173.8670346737
2226,0.1,951.0,Sobol1,7.0,21.70291714070073,0.9467257163515154,718.7813100778985,707.0,-11.781310077898524
2227,0.1,951.0,Sobol2,7.0,19.24921613390237,0.9560383259967792,724.75,707.0,-17.75
2228,0.1,951.0,Grid1296,8.0,150131839.09512714,-2177174321141.657,8270232.90625,707.0,-8269525.90625
2229,0.1,951.0,Grid2401,8.0,19288686.28186453,-33891582258.48397,-1593240.8211519718,707.0,1593947.8211519718
2230,0.1,951.0,Sobol1,8.0,23.407223140323456,0.9380300444579364,716.1624121984933,707.0,-9.162412198493255
2231,0.1,951.0,Sobol2,8.0,19.777352416547863,0.9535929001668269,721.8777175016003,707.0,-14.877717501600271
2232,0.1,951.0,Grid1296,9.0,67931365.75033754,-445746853503.4945,3301923.71875,707.0,-3301216.71875
2233,0.1,951.0,Grid2401,9.0,61090338.505353145,-339962965293.0205,4541362.5625,707.0,-4540655.5625
2234,0.1,951.0,Sobol1,9.0,26.3682430558746,0.9213599500730334,718.1101040840149,707.0,-11.110104084014893
2235,0.1,951.0,Sobol2,9.0,34.054111740296364,0.8624098838928759,708.0234375,707.0,-1.0234375
2236,0.1,951.0,Grid1296,10.0,196708059288.4968,-3.737592084558376e+18,-7232917938.296631,707.0,7232918645.296631
2237,0.1,951.0,Grid2401,10.0,266878219.81715277,-6488029406249.172,-17604410.9375,707.0,17605117.9375
2238,0.1,951.0,Sobol1,10.0,34.09973600197456,0.8684825355318209,716.8808851242065,707.0,-9.880885124206545
2239,0.1,951.0,Sobol2,10.0,71.87280458490321,0.3871173774424793,697.125,707.0,9.875
2240,0.1,490.0,Grid1296,1.0,78.28536494004679,0.4068038436878562,740.1047828250526,707.0,-33.10478282505255
2241,0.1,490.0,Grid2401,1.0,101.35046783460788,0.0585830302325446,779.475869619369,707.0,-72.47586961936895
2242,0.1,490.0,Sobol1,1.0,71.3341344612201,0.4206376872186668,680.384197239797,707.0,26.615802760203
2243,0.1,490.0,Sobol2,1.0,72.64432622545675,0.3753320539892857,662.9204163561004,707.0,44.07958364389958
2244,0.1,490.0,Grid1296,2.0,47.06983645717933,0.7855517304508535,749.280393885339,707.0,-42.28039388533898
2245,0.1,490.0,Grid2401,2.0,82.94836331652353,0.3694113501230269,776.8887910042388,707.0,-69.88879100423878
2246,0.1,490.0,Sobol1,2.0,39.46795613492927,0.8226444747858398,709.253173999161,707.0,-2.2531739991610493
2247,0.1,490.0,Sobol2,2.0,38.86821231191419,0.8211722328957208,702.3452321514558,707.0,4.654767848544225
2248,0.1,490.0,Grid1296,3.0,29.355952311683,0.9165878117992964,738.0,707.0,-31.0
2249,0.1,490.0,Grid2401,3.0,43.90359264263821,0.8233430909682703,746.7245309605937,707.0,-39.72453096059371
2250,0.1,490.0,Sobol1,3.0,26.58112820897759,0.9195544047776854,734.2967182615522,707.0,-27.2967182615522
2251,0.1,490.0,Sobol2,3.0,23.76778657678828,0.9331312354587282,733.6875,707.0,-26.6875
2252,0.1,490.0,Grid1296,4.0,49.4332508208174,0.7634758392346049,707.125,707.0,-0.125
2253,0.1,490.0,Grid2401,4.0,42.06451245737747,0.837833095671482,717.9375746530288,707.0,-10.937574653028832
2254,0.1,490.0,Sobol1,4.0,24.308737434309453,0.9327208874156372,729.4312230385542,707.0,-22.431223038554208
2255,0.1,490.0,Sobol2,4.0,23.534150567108103,0.9344394064911126,724.0,707.0,-17.0
2256,0.1,490.0,Grid1296,5.0,70.45416937131776,0.5195473804679342,700.25,707.0,6.75
2257,0.1,490.0,Grid2401,5.0,94.1726452922301,0.1872068277294879,710.6357076463984,707.0,-3.635707646398373
2258,0.1,490.0,Sobol1,5.0,19.933727128871315,0.954758971771145,717.84375,707.0,-10.84375
2259,0.1,490.0,Sobol2,5.0,17.78971996845877,0.9625385964530722,723.84375,707.0,-16.84375
2260,0.1,490.0,Grid1296,6.0,123199212.71253844,-1469105661812.5,7293867.09375,707.0,-7293160.09375
2261,0.1,490.0,Grid2401,6.0,67.36211154253796,0.5841258833716305,716.8680816754553,707.0,-9.8680816754553
2262,0.1,490.0,Sobol1,6.0,20.53822038033612,0.9519734855855688,718.7618325088914,707.0,-11.761832508891416
2263,0.1,490.0,Sobol2,6.0,17.933819171292583,0.961929253381439,732.40625,707.0,-25.40625
2264,0.1,490.0,Grid1296,7.0,53731355.12220733,-279442691033.886,-3061500.2763671875,707.0,3062207.2763671875
2265,0.1,490.0,Grid2401,7.0,20332293.248163983,-37888135742.10477,1697719.3281226158,707.0,-1697012.3281226158
2266,0.1,490.0,Sobol1,7.0,21.581794907382648,0.9469689078568112,718.8829227459172,707.0,-11.8829227459172
2267,0.1,490.0,Sobol2,7.0,18.499967978932204,0.9594876184196646,728.21875,707.0,-21.21875
2268,0.1,490.0,Grid1296,8.0,477998516.8112774,-22115169150435.03,-25533300.296875,707.0,25534007.296875
2269,0.1,490.0,Grid2401,8.0,9017150.980568629,-7451937261.363931,-743374.1718087196,707.0,744081.1718087196
2270,0.1,490.0,Sobol1,8.0,22.56242805939692,0.9420401679924928,715.8827486217488,707.0,-8.88274862174876
2271,0.1,490.0,Sobol2,8.0,22.68107689561741,0.9391061878513204,727.65625,707.0,-20.65625
2272,0.1,490.0,Grid1296,9.0,241202253.93251133,-5631186239807.209,-16300977.140625,707.0,16301684.140625
2273,0.1,490.0,Grid2401,9.0,48901740.47082259,-219169007000.97617,3626643.828125,707.0,-3625936.828125
2274,0.1,490.0,Sobol1,9.0,25.09692899824601,0.9282872110052844,717.4633526802063,707.0,-10.4633526802063
2275,0.1,490.0,Sobol2,9.0,26.817708144492663,0.914868724312948,719.78125,707.0,-12.78125
2276,0.1,490.0,Grid1296,10.0,343978922013.82104,-1.1452513955853089e+19,12721395227.609377,707.0,-12721394520.609377
2277,0.1,490.0,Grid2401,10.0,18420346.433710225,-31097544257.55644,994901.078125,707.0,-994194.078125
2278,0.1,490.0,Sobol1,10.0,37.94880830152561,0.8360347808553796,717.5668320655823,707.0,-10.566832065582275
2279,0.1,490.0,Sobol2,10.0,109.05213583453558,-0.4077131673049692,728.6875,707.0,-21.6875
2280,0.1,395.0,Grid1296,1.0,78.37227389689019,0.4057956848480804,740.1938723368946,707.0,-33.19387233689463
2281,0.1,395.0,Grid2401,1.0,100.39753904662268,0.0804749303707789,776.6932325569323,707.0,-69.69323255693234
2282,0.1,395.0,Sobol1,1.0,71.40623545773008,0.4156240237089578,677.4760980724573,707.0,29.523901927542735
2283,0.1,395.0,Sobol2,1.0,72.05788566570328,0.3969227424746057,666.429840297397,707.0,40.57015970260295
2284,0.1,395.0,Grid1296,2.0,47.019762262236064,0.7861192176306575,752.5705730803587,707.0,-45.57057308035871
2285,0.1,395.0,Grid2401,2.0,81.64678329327764,0.3918711633772556,774.2418489556972,707.0,-67.24184895569715
2286,0.1,395.0,Sobol1,2.0,39.58774999137241,0.8203853665677219,707.5072928142197,707.0,-0.5072928142196815
2287,0.1,395.0,Sobol2,2.0,38.78188086894417,0.825310155815007,700.8820287937435,707.0,6.11797120625647
2288,0.1,395.0,Grid1296,3.0,26.725541554910087,0.9309022453917112,715.625,707.0,-8.625
2289,0.1,395.0,Grid2401,3.0,44.16841805151357,0.8220323242154279,743.3360018831958,707.0,-36.33600188319576
2290,0.1,395.0,Sobol1,3.0,26.65432297435136,0.918575445674652,735.2053267531339,707.0,-28.20532675313393
2291,0.1,395.0,Sobol2,3.0,23.273711817424743,0.9370868795500752,733.0,707.0,-26.0
2292,0.1,395.0,Grid1296,4.0,49.09360237622708,0.7668364238047453,704.0625,707.0,2.9375
2293,0.1,395.0,Grid2401,4.0,48.3568301375579,0.7866792567451353,715.4457385329761,707.0,-8.445738532976065
2294,0.1,395.0,Sobol1,4.0,24.305731584692957,0.9322923916178252,730.8364172926223,707.0,-23.836417292622286
2295,0.1,395.0,Sobol2,4.0,22.612414279641293,0.9406113041305916,722.1849423267716,707.0,-15.184942326771647
2296,0.1,395.0,Grid1296,5.0,68.12107768665606,0.5510748607002893,697.234375,707.0,9.765625
2297,0.1,395.0,Grid2401,5.0,102.67165848488042,0.0383465500686285,713.001992777424,707.0,-6.001992777423993
2298,0.1,395.0,Sobol1,5.0,21.13694749834277,0.9487959142941644,718.25,707.0,-11.25
2299,0.1,395.0,Sobol2,5.0,17.841772709048293,0.9630268947977384,724.1959145897988,707.0,-17.195914589798804
2300,0.1,395.0,Grid1296,6.0,158627929.26442647,-2434278235332.895,-9389737.791093826,707.0,9390444.791093826
2301,0.1,395.0,Grid2401,6.0,139.98172209148953,-0.7875578404563819,723.3342769103476,707.0,-16.334276910347626
2302,0.1,395.0,Sobol1,6.0,20.61259992155738,0.9513048591481664,719.324839214026,707.0,-12.324839214026042
2303,0.1,395.0,Sobol2,6.0,17.755690115349353,0.9633828081742508,731.8369746696864,707.0,-24.83697466968636
2304,0.1,395.0,Grid1296,7.0,37305416.58364155,-134633983048.44452,2112327.618913532,707.0,-2111620.618913532
2305,0.1,395.0,Sobol1,7.0,21.56868685472731,0.9466827809863092,719.5536892361645,707.0,-12.553689236164471
2306,0.1,395.0,Grid2401,7.0,16722836.689741842,-25511578823.028965,1396447.195911169,707.0,-1395740.195911169
2307,0.1,395.0,Sobol2,7.0,19.519248351242734,0.9557476741977816,726.1875,707.0,-19.1875
2308,0.1,395.0,Grid1296,8.0,46051405.77285864,-205161889572.59927,2611120.4375,707.0,-2610413.4375
2309,0.1,395.0,Grid2401,8.0,42065665.25109937,-161425805522.17584,3482044.891147613,707.0,-3481337.891147613
2310,0.1,395.0,Sobol1,8.0,22.429235105721368,0.9423434031164042,715.9968798178015,707.0,-8.996879817801528
2311,0.1,395.0,Sobol2,8.0,23.713217043887955,0.9346883171284728,723.875,707.0,-16.875
2312,0.1,395.0,Grid1296,9.0,7293500.175388505,-5146155458.812382,92016.578125,707.0,-91309.578125
2313,0.1,395.0,Grid2401,9.0,174419640.42052883,-2775288990826.4976,12978310.203125,707.0,-12977603.203125
2314,0.1,395.0,Sobol1,9.0,26.75655104177418,0.9179496682176912,718.7552790641785,707.0,-11.755279064178469
2315,0.1,395.0,Sobol2,9.0,26.565159373489035,0.9180338053572896,715.3359375,707.0,-8.3359375
2316,0.1,395.0,Grid1296,10.0,28035515.924514405,-76037531856.09099,467240.765625,707.0,-466533.765625
2317,0.1,395.0,Grid2401,10.0,146057633.65840897,-1946103615974.1533,-10227807.75,707.0,10228514.75
2318,0.1,395.0,Sobol1,10.0,39.80325396229803,0.8184245062875182,719.427734375,707.0,-12.427734375
2319,0.1,395.0,Sobol2,10.0,62.46469420173894,0.5468112107411286,713.1875,707.0,-6.1875
2320,0.1,877.0,Grid1296,1.0,78.1065887083229,0.4083615796199149,740.0096045121712,707.0,-33.00960451217122
2321,0.1,877.0,Grid2401,1.0,100.72011646930304,0.0750473048479266,777.8647979794475,707.0,-70.86479797944753
2322,0.1,877.0,Sobol1,1.0,71.2249046450878,0.4118905680229401,678.9521176902545,707.0,28.047882309745543
2323,0.1,877.0,Sobol2,1.0,72.21791395168805,0.3848660486580599,665.0802707449125,707.0,41.91972925508753
2324,0.1,877.0,Grid1296,2.0,46.86481907663665,0.7870022982516343,750.6304399829473,707.0,-43.63043998294734
2325,0.1,877.0,Grid2401,2.0,81.8659688598546,0.3889258737550761,775.4820859637496,707.0,-68.48208596374957
2326,0.1,877.0,Sobol1,2.0,39.72836387554183,0.8170233165322736,707.2373625884381,707.0,-0.2373625884381454
2327,0.1,877.0,Sobol2,2.0,38.85430477173698,0.8219433886933885,703.660732119875,707.0,3.3392678801250213
2328,0.1,877.0,Grid1296,3.0,26.200729478061813,0.933425518297235,724.4578547950539,707.0,-17.45785479505389
2329,0.1,877.0,Grid2401,3.0,44.03823648418948,0.8231736745495728,744.1915367683079,707.0,-37.191536768307856
2330,0.1,877.0,Sobol1,3.0,26.576349206440906,0.918118642352828,735.3635428729394,707.0,-28.363542872939437
2331,0.1,877.0,Sobol2,3.0,23.665691996663583,0.9339430929781064,737.7063896069653,707.0,-30.70638960696533
2332,0.1,877.0,Grid1296,4.0,49.9889185358823,0.7576580988931998,705.7179358972146,707.0,1.282064102785398
2333,0.1,877.0,Grid2401,4.0,46.6800338436187,0.8013221699220565,713.3068041217141,707.0,-6.306804121714094
2334,0.1,877.0,Sobol1,4.0,24.20131015330649,0.9320996291188638,730.3673326565457,707.0,-23.367332656545727
2335,0.1,877.0,Sobol2,4.0,22.583684416239645,0.939845321273501,723.6286236475838,707.0,-16.628623647583822
2336,0.1,877.0,Grid1296,5.0,70.3159658814341,0.5204996578691237,696.9481125536889,707.0,10.05188744631107
2337,0.1,877.0,Grid2401,5.0,91.75734851450149,0.232340207352354,711.6446094242057,707.0,-4.644609424205669
2338,0.1,877.0,Sobol1,5.0,19.82056827788828,0.9544564797850158,718.1304765585618,707.0,-11.130476558561782
2339,0.1,877.0,Sobol2,5.0,18.05834797778205,0.9615376466064772,719.3083315773227,707.0,-12.308331577322749
2340,0.1,877.0,Grid1296,6.0,10520812.48897455,-10734444834.664312,623523.650947094,707.0,-622816.650947094
2341,0.1,877.0,Grid2401,6.0,75.72759468864388,0.4771279721378465,731.8848298428544,707.0,-24.8848298428544
2342,0.1,877.0,Sobol1,6.0,20.495754311042592,0.9513007576719332,719.2322923282271,707.0,-12.232292328227118
2343,0.1,877.0,Sobol2,6.0,17.633603904159582,0.9633256874941084,728.3087664864405,707.0,-21.308766486440504
2344,0.1,877.0,Grid1296,7.0,180627778.1952301,-3164099322783.2266,-10306936.625,707.0,10307643.625
2345,0.1,877.0,Grid2401,7.0,29053559.92215552,-76963674014.7807,2425693.7014141083,707.0,-2424986.7014141083
2346,0.1,877.0,Sobol1,7.0,21.2514756934209,0.9476432624573436,719.2691278523515,707.0,-12.269127852351517
2347,0.1,877.0,Sobol2,7.0,17.974833880739062,0.9618925762087136,728.6897601165464,707.0,-21.68976011654638
2348,0.1,877.0,Grid1296,8.0,98596688.51502748,-942769851006.1492,-5370069.03125,707.0,5370776.03125
2349,0.1,877.0,Grid2401,8.0,28539067.91254466,-74262002070.6514,2355281.3719615936,707.0,-2354574.3719615936
2350,0.1,877.0,Sobol1,8.0,21.659267711353657,0.945614649706926,716.5354474307387,707.0,-9.535447430738714
2351,0.1,877.0,Sobol2,8.0,18.445633893456336,0.9598702006672692,726.1205297176994,707.0,-19.120529717699355
2352,0.1,877.0,Grid1296,9.0,98100374.82965708,-933302354477.8872,6654479.5390625,707.0,-6653772.5390625
2353,0.1,877.0,Grid2401,9.0,94884756.08256444,-820880567019.641,7054897.142850876,707.0,-7054190.142850876
2354,0.1,877.0,Sobol1,9.0,25.325732645667173,0.9256435876162176,719.467586517334,707.0,-12.467586517333984
2355,0.1,877.0,Sobol2,9.0,24.193477366947704,0.930963874701709,713.0085068941116,707.0,-6.008506894111633
2356,0.1,877.0,Grid1296,10.0,731646853.8873433,-51913946690221.22,26891785.4765625,707.0,-26891078.4765625
2357,0.1,877.0,Grid2401,10.0,212010353.6923709,-4098276206829.479,14539743.085933683,707.0,-14539036.085933683
2358,0.1,877.0,Sobol1,10.0,36.60276262714574,0.8446818809642102,719.9581718146801,707.0,-12.9581718146801
2359,0.1,877.0,Sobol2,10.0,50.61783961391272,0.6978051702616225,688.6597353890538,707.0,18.34026461094618
2360,0.1,297.0,Grid1296,1.0,77.85044945901288,0.4129836559012743,737.8137810853549,707.0,-30.81378108535489
2361,0.1,297.0,Grid2401,1.0,100.18708223700617,0.0813409831683309,777.1883948706889,707.0,-70.18839487068885
2362,0.1,297.0,Sobol1,1.0,71.66275224369218,0.4089109995732135,677.8023154751702,707.0,29.19768452482981
2363,0.1,297.0,Sobol2,1.0,71.96000680655251,0.3838163316239155,665.6760155484947,707.0,41.32398445150534
2364,0.1,297.0,Grid1296,2.0,46.534284887777055,0.7902634917625618,749.8339737173912,707.0,-42.833973717391245
2365,0.1,297.0,Grid2401,2.0,82.34456396080525,0.3794157448623519,773.6603617496471,707.0,-66.66036174964711
2366,0.1,297.0,Sobol1,2.0,39.66510204294499,0.8189147560366311,707.126439356853,707.0,-0.126439356852984
2367,0.1,297.0,Sobol2,2.0,38.84088380100245,0.8204828276818397,704.1023391985262,707.0,2.897660801473762
2368,0.1,297.0,Grid1296,3.0,26.11776325774778,0.9339306693938229,725.359375,707.0,-18.359375
2369,0.1,297.0,Grid2401,3.0,43.58513072456491,0.8261368313559413,744.0221299568037,707.0,-37.02212995680373
2370,0.1,297.0,Sobol1,3.0,26.29308796460004,0.9204300473753432,734.8157109380162,707.0,-27.8157109380162
2371,0.1,297.0,Sobol2,3.0,23.5828978609581,0.9338207056698784,734.1242050796895,707.0,-27.124205079689546
2372,0.1,297.0,Grid1296,4.0,47.41273852624534,0.7822701236176922,709.6875,707.0,-2.6875
2373,0.1,297.0,Grid2401,4.0,47.679310066199285,0.7919389387433139,716.2389296370277,707.0,-9.238929637027695
2374,0.1,297.0,Sobol1,4.0,23.978199338609016,0.9338242238975164,729.6882463393425,707.0,-22.688246339342527
2375,0.1,297.0,Sobol2,4.0,22.77738033485483,0.9382644474969262,723.3295033398441,707.0,-16.32950333984411
2376,0.1,297.0,Grid1296,5.0,71.47556388119106,0.5051846937135995,697.3107724377544,707.0,9.689227562245604
2377,0.1,297.0,Grid2401,5.0,100.95943884476353,0.0671222378077622,710.9232090275657,707.0,-3.92320902756569
2378,0.1,297.0,Sobol1,5.0,19.81471049852272,0.9548101006835028,717.6752691467873,707.0,-10.675269146787286
2379,0.1,297.0,Sobol2,5.0,21.128722794358744,0.9468780165222428,729.375,707.0,-22.375
2380,0.1,297.0,Grid1296,6.0,35749372.15601535,-123784077017.75417,2117006.15625,707.0,-2116299.15625
