,ratio,rndint,dataset,prediction,target,diff
3149,0.8,78.0,Grid2401,780.9195300143945,707.0,-73.91953001439447
3150,0.8,78.0,Sobol1,681.5834910628329,707.0,25.416508937167123
3151,0.8,78.0,Sobol2,661.0802735226234,707.0,45.91972647737657
3152,0.8,222.0,Grid1296,733.4492542365397,707.0,-26.449254236539673
3153,0.8,222.0,Grid2401,773.1911331385218,707.0,-66.19113313852176
3154,0.8,222.0,Sobol1,687.7260656818512,707.0,19.273934318148804
3155,0.8,222.0,Sobol2,661.6683312015817,707.0,45.331668798418264
3156,0.8,294.0,Grid1296,748.3646097433966,707.0,-41.36460974339661
3157,0.8,294.0,Grid2401,773.706128756947,707.0,-66.70612875694701
3158,0.8,294.0,Sobol1,683.240186857082,707.0,23.759813142918006
3159,0.8,294.0,Sobol2,678.7369301327473,707.0,28.26306986725274
3160,0.8,725.0,Grid1296,733.8443367601201,707.0,-26.844336760120086
3161,0.8,725.0,Grid2401,769.4858255640715,707.0,-62.48582556407155
3162,0.8,725.0,Sobol1,671.036959691623,707.0,35.963040308377
3163,0.8,725.0,Sobol2,675.2148269363889,707.0,31.78517306361107
3164,0.8,582.0,Grid1296,723.0895743411114,707.0,-16.089574341111415
3165,0.8,582.0,Grid2401,778.5502443501541,707.0,-71.55024435015412
3166,0.8,582.0,Sobol1,670.2904484179815,707.0,36.70955158201855
3167,0.8,582.0,Sobol2,657.571291699833,707.0,49.428708300167045
3168,0.8,731.0,Grid1296,737.5458873872498,707.0,-30.545887387249763
3169,0.8,731.0,Grid2401,775.1866541034393,707.0,-68.18665410343931
3170,0.8,731.0,Sobol1,689.193801512203,707.0,17.80619848779702
3171,0.8,731.0,Sobol2,659.7469317198431,707.0,47.25306828015687
3172,0.8,249.0,Grid1296,740.6458195550814,707.0,-33.6458195550814
3173,0.8,249.0,Grid2401,776.0679968318267,707.0,-69.06799683182669
3174,0.8,249.0,Sobol1,693.8663506692709,707.0,13.1336493307291
3175,0.8,249.0,Sobol2,665.4991832861979,707.0,41.500816713802124
3176,0.8,791.0,Grid1296,743.6124462609685,707.0,-36.612446260968454
3177,0.8,791.0,Grid2401,779.8664531318557,707.0,-72.86645313185568
3178,0.8,791.0,Sobol1,670.6707723464741,707.0,36.32922765352589
3179,0.8,791.0,Sobol2,663.891011934902,707.0,43.10898806509795
3180,0.8,35.0,Grid1296,748.7591385157839,707.0,-41.75913851578389
3181,0.8,35.0,Grid2401,780.4770560273666,707.0,-73.47705602736664
3182,0.8,35.0,Sobol1,661.7899018471007,707.0,45.21009815289926
3183,0.8,35.0,Sobol2,677.5880325270925,707.0,29.411967472907463
3184,0.8,180.0,Grid1296,746.7909768311938,707.0,-39.7909768311938
3185,0.8,180.0,Grid2401,779.7746571513386,707.0,-72.7746571513386
3186,0.8,180.0,Sobol1,677.8143151749758,707.0,29.18568482502417
3187,0.8,180.0,Sobol2,672.3079803705346,707.0,34.69201962946545
3188,0.8,510.0,Grid1296,756.0413697771017,707.0,-49.04136977710175
3189,0.8,510.0,Grid2401,786.4176608231551,707.0,-79.41766082315507
3190,0.8,510.0,Sobol1,681.563586703556,707.0,25.436413296444016
3191,0.8,510.0,Sobol2,657.8851573774092,707.0,49.1148426225908
3192,0.8,593.0,Grid1296,744.3255011849888,707.0,-37.32550118498875
3193,0.8,593.0,Grid2401,779.9788905612115,707.0,-72.97889056121153
3194,0.8,593.0,Sobol1,690.9790446981262,707.0,16.020955301873755
3195,0.8,593.0,Sobol2,657.6578182691566,707.0,49.342181730843436
3196,0.8,634.0,Grid1296,733.4094865537023,707.0,-26.409486553702322
3197,0.8,634.0,Grid2401,783.9099603309124,707.0,-76.90996033091244
3198,0.8,634.0,Sobol1,678.6652202797966,707.0,28.334779720203414
3199,0.8,634.0,Sobol2,661.8482664206254,707.0,45.15173357937465
3200,0.85,678.0,Grid1296,746.9575879540305,707.0,-39.95758795403049
3201,0.85,678.0,Grid2401,785.1542885066704,707.0,-78.15428850667035
3202,0.85,678.0,Sobol1,682.9496819486358,707.0,24.05031805136423
3203,0.85,678.0,Sobol2,642.6911566959989,707.0,64.30884330400113
3204,0.85,147.0,Grid1296,738.5253443873413,707.0,-31.525344387341306
3205,0.85,147.0,Grid2401,778.9499300679308,707.0,-71.94993006793084
3206,0.85,147.0,Sobol1,667.5163517992361,707.0,39.48364820076392
3207,0.85,147.0,Sobol2,675.2123608546046,707.0,31.78763914539536
3208,0.85,561.0,Grid1296,743.8136402853985,707.0,-36.81364028539849
3209,0.85,561.0,Grid2401,784.4978486276295,707.0,-77.49784862762954
3210,0.85,561.0,Sobol1,672.88965062958,707.0,34.110349370419954
3211,0.85,561.0,Sobol2,661.8232616960511,707.0,45.17673830394892
3212,0.85,237.0,Grid1296,749.3726159898466,707.0,-42.37261598984662
3213,0.85,237.0,Grid2401,785.8010386570378,707.0,-78.8010386570378
3214,0.85,237.0,Sobol1,678.273158403797,707.0,28.72684159620303
3215,0.85,237.0,Sobol2,661.6201880550432,707.0,45.37981194495683
3216,0.85,588.0,Grid1296,734.956430351729,707.0,-27.956430351728955
3217,0.85,588.0,Grid2401,783.4800536313537,707.0,-76.48005363135371
3218,0.85,588.0,Sobol1,674.4223620976321,707.0,32.57763790236788
3219,0.85,588.0,Sobol2,660.0385330388935,707.0,46.96146696110645
3220,0.85,951.0,Grid1296,737.345128987026,707.0,-30.345128987025987
3221,0.85,951.0,Grid2401,774.8038355853067,707.0,-67.80383558530673
3222,0.85,951.0,Sobol1,697.7267088970133,707.0,9.273291102986718
3223,0.85,951.0,Sobol2,665.7876497889861,707.0,41.21235021101393
3224,0.85,490.0,Grid1296,742.1422428579947,707.0,-35.14224285799469
3225,0.85,490.0,Grid2401,781.1308193678128,707.0,-74.13081936781282
3226,0.85,490.0,Sobol1,658.9407432828476,707.0,48.05925671715238
3227,0.85,490.0,Sobol2,648.1423696392098,707.0,58.857630360790154
3228,0.85,395.0,Grid1296,742.8586472471129,707.0,-35.85864724711291
3229,0.85,395.0,Grid2401,782.553961706358,707.0,-75.553961706358
3230,0.85,395.0,Sobol1,678.8108784030763,707.0,28.189121596923655
3231,0.85,395.0,Sobol2,661.8924718071692,707.0,45.10752819283084
3232,0.85,877.0,Grid1296,742.3239517335398,707.0,-35.32395173353984
3233,0.85,877.0,Grid2401,789.0243748147909,707.0,-82.02437481479092
3234,0.85,877.0,Sobol1,688.769938990009,707.0,18.230061009991005
3235,0.85,877.0,Sobol2,676.945398266082,707.0,30.054601733918048
3236,0.85,297.0,Grid1296,739.7099241598796,707.0,-32.70992415987962
3237,0.85,297.0,Grid2401,778.7635716047084,707.0,-71.76357160470843
3238,0.85,297.0,Sobol1,684.7817894222819,707.0,22.218210577718082
3239,0.85,297.0,Sobol2,675.0558630492123,707.0,31.94413695078765
3240,0.85,721.0,Grid1296,747.408618028794,707.0,-40.40861802879397
3241,0.85,721.0,Grid2401,773.5246855359172,707.0,-66.52468553591723
3242,0.85,721.0,Sobol1,691.7866162132759,707.0,15.21338378672408
3243,0.85,721.0,Sobol2,675.3537088901761,707.0,31.646291109823892
3244,0.85,711.0,Grid1296,753.262230388349,707.0,-46.26223038834905
3245,0.85,711.0,Grid2401,784.3909701861733,707.0,-77.39097018617326
3246,0.85,711.0,Sobol1,668.1620625467931,707.0,38.837937453206905
3247,0.85,711.0,Sobol2,679.2176295727756,707.0,27.78237042722435
3248,0.85,985.0,Grid1296,749.1319214005541,707.0,-42.13192140055412
3249,0.85,985.0,Grid2401,779.2218789667284,707.0,-72.22187896672835
3250,0.85,985.0,Sobol1,684.2190163312521,707.0,22.780983668747922
3251,0.85,985.0,Sobol2,665.4422676572699,707.0,41.557732342730105
3252,0.85,171.0,Grid1296,736.5252918490019,707.0,-29.52529184900186
3253,0.85,171.0,Grid2401,766.1639461892416,707.0,-59.16394618924164
3254,0.85,171.0,Sobol1,671.3468105988056,707.0,35.65318940119437
3255,0.85,171.0,Sobol2,662.4137291567831,707.0,44.58627084321688
3256,0.85,75.0,Grid1296,737.3188841388667,707.0,-30.31888413886668
3257,0.85,75.0,Grid2401,775.465215208599,707.0,-68.46521520859903
3258,0.85,75.0,Sobol1,696.2549784785847,707.0,10.74502152141531
3259,0.85,75.0,Sobol2,658.5597886985508,707.0,48.44021130144915
3260,0.85,16.0,Grid1296,736.2077838086841,707.0,-29.2077838086841
3261,0.85,16.0,Grid2401,774.2354780871651,707.0,-67.23547808716512
3262,0.85,16.0,Sobol1,671.7558810808291,707.0,35.24411891917089
3263,0.85,16.0,Sobol2,656.8661167123483,707.0,50.133883287651656
3264,0.85,669.0,Grid1296,728.5085748653454,707.0,-21.508574865345395
3265,0.85,669.0,Grid2401,773.736171889505,707.0,-66.73617188950504
3266,0.85,669.0,Sobol1,669.1705046998313,707.0,37.829495300168674
3267,0.85,669.0,Sobol2,678.97796972842,707.0,28.02203027157998
3268,0.85,530.0,Grid1296,729.3972073234976,707.0,-22.397207323497582
3269,0.85,530.0,Grid2401,767.4345765461526,707.0,-60.434576546152584
3270,0.85,530.0,Sobol1,663.8615993939528,707.0,43.138400606047185
3271,0.85,530.0,Sobol2,664.1065480552368,707.0,42.89345194476323
3272,0.85,999.0,Grid1296,745.2346800791099,707.0,-38.23468007910992
3273,0.85,999.0,Grid2401,782.059647771831,707.0,-75.05964777183101
3274,0.85,999.0,Sobol1,660.1942892727108,707.0,46.80571072728924
3275,0.85,999.0,Sobol2,666.6259354864087,707.0,40.37406451359129
3276,0.85,794.0,Grid1296,728.10859528386,707.0,-21.10859528386004
3277,0.85,794.0,Grid2401,771.8645503794367,707.0,-64.86455037943665
3278,0.85,794.0,Sobol1,674.3882422085082,707.0,32.611757791491755
3279,0.85,794.0,Sobol2,679.7322924077924,707.0,27.267707592207557
3280,0.85,936.0,Grid1296,729.4750171331839,707.0,-22.475017133183883
3281,0.85,936.0,Grid2401,775.0887599296035,707.0,-68.0887599296035
3282,0.85,936.0,Sobol1,681.3494088554513,707.0,25.650591144548684
3283,0.85,936.0,Sobol2,662.670859566505,707.0,44.32914043349501
3284,0.85,111.0,Grid1296,729.3218004713752,707.0,-22.32180047137524
3285,0.85,111.0,Grid2401,774.5413972949481,707.0,-67.54139729494807
3286,0.85,111.0,Sobol1,680.5463462316377,707.0,26.4536537683623
3287,0.85,111.0,Sobol2,663.3897152536714,707.0,43.6102847463286
3288,0.85,816.0,Grid1296,721.2583093557587,707.0,-14.258309355758684
3289,0.85,816.0,Grid2401,776.1177475183566,707.0,-69.11774751835662
3290,0.85,816.0,Sobol1,681.6389157361414,707.0,25.36108426385863
3291,0.85,816.0,Sobol2,648.2742021970114,707.0,58.72579780298861
3292,0.85,968.0,Grid1296,739.6983130780764,707.0,-32.69831307807635
3293,0.85,968.0,Grid2401,772.4271756184669,707.0,-65.42717561846689
3294,0.85,968.0,Sobol1,672.7249314917917,707.0,34.27506850820828
3295,0.85,968.0,Sobol2,647.5508560843956,707.0,59.449143915604395
3296,0.85,48.0,Grid1296,734.9040294957211,707.0,-27.904029495721147
3297,0.85,48.0,Grid2401,785.7498376809014,707.0,-78.74983768090135
3298,0.85,48.0,Sobol1,683.6165916684266,707.0,23.383408331573378
3299,0.85,48.0,Sobol2,691.6401832535921,707.0,15.359816746407887
3300,0.85,986.0,Grid1296,759.4149118321292,707.0,-52.41491183212918
3301,0.85,986.0,Grid2401,775.0111497430522,707.0,-68.01114974305221
3302,0.85,986.0,Sobol1,676.331934490289,707.0,30.668065509711028
3303,0.85,986.0,Sobol2,649.5799892764694,707.0,57.420010723530595
3304,0.85,829.0,Grid1296,740.9570002720169,707.0,-33.9570002720169
3305,0.85,829.0,Grid2401,784.192222766424,707.0,-77.19222276642404
3306,0.85,829.0,Sobol1,657.8467590196663,707.0,49.15324098033375
3307,0.85,829.0,Sobol2,670.2847431097308,707.0,36.71525689026919
3308,0.85,996.0,Grid1296,743.3848930204388,707.0,-36.38489302043877
3309,0.85,996.0,Grid2401,780.034658920737,707.0,-73.034658920737
3310,0.85,996.0,Sobol1,696.0518469883103,707.0,10.94815301168967
3311,0.85,996.0,Sobol2,667.5463454019064,707.0,39.453654598093635
3312,0.85,272.0,Grid1296,722.4276095918863,707.0,-15.427609591886267
3313,0.85,272.0,Grid2401,771.9280602368902,707.0,-64.92806023689025
3314,0.85,272.0,Sobol1,698.424610946704,707.0,8.575389053296021
3315,0.85,272.0,Sobol2,678.9922615351494,707.0,28.007738464850604
3316,0.85,759.0,Grid1296,736.0844598948337,707.0,-29.084459894833685
3317,0.85,759.0,Grid2401,776.503545944729,707.0,-69.50354594472901
3318,0.85,759.0,Sobol1,685.1945590252553,707.0,21.80544097474467
3319,0.85,759.0,Sobol2,667.0954483064959,707.0,39.90455169350412
3320,0.85,390.0,Grid1296,748.1152271801243,707.0,-41.11522718012429
3321,0.85,390.0,Grid2401,778.9375876267961,707.0,-71.93758762679613
3322,0.85,390.0,Sobol1,684.2122309085476,707.0,22.787769091452446
3323,0.85,390.0,Sobol2,663.19056218748,707.0,43.809437812519946
3324,0.85,930.0,Grid1296,739.9528446025638,707.0,-32.9528446025638
3325,0.85,930.0,Grid2401,775.4823445733147,707.0,-68.48234457331466
3326,0.85,930.0,Sobol1,680.1434118836137,707.0,26.85658811638632
3327,0.85,930.0,Sobol2,676.4463522946803,707.0,30.55364770531969
3328,0.85,633.0,Grid1296,738.5062964102331,707.0,-31.506296410233062
3329,0.85,633.0,Grid2401,783.4805189079988,707.0,-76.48051890799877
3330,0.85,633.0,Sobol1,675.5331278831752,707.0,31.46687211682479
3331,0.85,633.0,Sobol2,666.3454441339989,707.0,40.65455586600115
3332,0.85,928.0,Grid1296,758.071129575431,707.0,-51.07112957543097
3333,0.85,928.0,Grid2401,769.2692863742377,707.0,-62.26928637423771
3334,0.85,928.0,Sobol1,684.952470205983,707.0,22.04752979401701
3335,0.85,928.0,Sobol2,662.4512266469483,707.0,44.54877335305173
3336,0.85,854.0,Grid1296,749.6387780007756,707.0,-42.638778000775574
3337,0.85,854.0,Grid2401,787.4867499883719,707.0,-80.48674998837191
3338,0.85,854.0,Sobol1,679.0543365848644,707.0,27.94566341513564
3339,0.85,854.0,Sobol2,647.6376576691221,707.0,59.36234233087794
3340,0.85,554.0,Grid1296,733.5387979274601,707.0,-26.53879792746011
3341,0.85,554.0,Grid2401,764.9242760552561,707.0,-57.92427605525609
3342,0.85,554.0,Sobol1,678.0621329708583,707.0,28.93786702914167
3343,0.85,554.0,Sobol2,651.1025040532359,707.0,55.89749594676414
3344,0.85,562.0,Grid1296,730.274135416756,707.0,-23.274135416756053
3345,0.85,562.0,Grid2401,776.3676801248519,707.0,-69.36768012485186
3346,0.85,562.0,Sobol1,684.8411288307069,707.0,22.158871169293093
3347,0.85,562.0,Sobol2,661.290283595517,707.0,45.70971640448295
3348,0.85,78.0,Grid1296,729.7479311911139,707.0,-22.747931191113935
3349,0.85,78.0,Grid2401,783.1501284885635,707.0,-76.1501284885635
3350,0.85,78.0,Sobol1,675.0202260914685,707.0,31.979773908531456
3351,0.85,78.0,Sobol2,652.4121664364698,707.0,54.58783356353024
3352,0.85,222.0,Grid1296,738.3489044360656,707.0,-31.348904436065595
3353,0.85,222.0,Grid2401,780.0391245321339,707.0,-73.03912453213388
3354,0.85,222.0,Sobol1,677.4916825772492,707.0,29.508317422750793
3355,0.85,222.0,Sobol2,665.1057825660811,707.0,41.894217433918925
3356,0.85,294.0,Grid1296,748.5823226354195,707.0,-41.58232263541947
3357,0.85,294.0,Grid2401,773.5922473769983,707.0,-66.59224737699833
3358,0.85,294.0,Sobol1,685.8109085347102,707.0,21.189091465289835
3359,0.85,294.0,Sobol2,680.6921544966411,707.0,26.307845503358863
3360,0.85,725.0,Grid1296,729.1719696587072,707.0,-22.171969658707212
3361,0.85,725.0,Grid2401,767.4642535448208,707.0,-60.46425354482085
3362,0.85,725.0,Sobol1,661.8101165110721,707.0,45.189883488927876
3363,0.85,725.0,Sobol2,671.3524589627117,707.0,35.647541037288306
3364,0.85,582.0,Grid1296,724.2698374361551,707.0,-17.269837436155058
3365,0.85,582.0,Grid2401,774.9093353426707,707.0,-67.90933534267072
3366,0.85,582.0,Sobol1,666.3477221280843,707.0,40.65227787191566
3367,0.85,582.0,Sobol2,662.9909671744376,707.0,44.00903282556237
3368,0.85,731.0,Grid1296,747.977486291212,707.0,-40.97748629121202
3369,0.85,731.0,Grid2401,778.2758768206563,707.0,-71.27587682065632
3370,0.85,731.0,Sobol1,686.1660144282433,707.0,20.83398557175667
3371,0.85,731.0,Sobol2,656.827588061275,707.0,50.17241193872496
3372,0.85,249.0,Grid1296,738.4042864272345,707.0,-31.404286427234524
3373,0.85,249.0,Grid2401,776.1176505549513,707.0,-69.1176505549513
3374,0.85,249.0,Sobol1,696.5455501671564,707.0,10.45444983284358
3375,0.85,249.0,Sobol2,663.6025826588648,707.0,43.397417341135224
3376,0.85,791.0,Grid1296,744.7030494560538,707.0,-37.703049456053805
3377,0.85,791.0,Grid2401,779.335060279363,707.0,-72.335060279363
3378,0.85,791.0,Sobol1,674.1986142839155,707.0,32.801385716084496
3379,0.85,791.0,Sobol2,669.4036873086468,707.0,37.596312691353205
3380,0.85,35.0,Grid1296,746.6908289183364,707.0,-39.690828918336365
3381,0.85,35.0,Grid2401,775.6956262483209,707.0,-68.69562624832088
3382,0.85,35.0,Sobol1,673.543048938753,707.0,33.45695106124697
3383,0.85,35.0,Sobol2,677.0561868831753,707.0,29.943813116824685
3384,0.85,180.0,Grid1296,737.4220331951399,707.0,-30.422033195139875
3385,0.85,180.0,Grid2401,787.2796847863003,707.0,-80.27968478630032
3386,0.85,180.0,Sobol1,678.552774890406,707.0,28.447225109594
3387,0.85,180.0,Sobol2,670.4211597452766,707.0,36.578840254723445
3388,0.85,510.0,Grid1296,760.5955242185081,707.0,-53.5955242185081
3389,0.85,510.0,Grid2401,784.3093491983446,707.0,-77.30934919834465
3390,0.85,510.0,Sobol1,676.9847512106757,707.0,30.015248789324346
3391,0.85,510.0,Sobol2,658.6310763532338,707.0,48.368923646766234
3392,0.85,593.0,Grid1296,742.4689584392636,707.0,-35.46895843926359
3393,0.85,593.0,Grid2401,779.9744316358806,707.0,-72.97443163588059
3394,0.85,593.0,Sobol1,694.3235451136984,707.0,12.676454886301599
3395,0.85,593.0,Sobol2,646.754354869243,707.0,60.245645130757
3396,0.85,634.0,Grid1296,723.1266378335991,707.0,-16.126637833599148
3397,0.85,634.0,Grid2401,781.1772094330881,707.0,-74.17720943308814
3398,0.85,634.0,Sobol1,677.9117723886652,707.0,29.088227611334787
3399,0.85,634.0,Sobol2,670.566980311901,707.0,36.433019688098966
3400,0.9,678.0,Grid1296,745.4427373809211,707.0,-38.44273738092113
3401,0.9,678.0,Grid2401,788.1070345986827,707.0,-81.10703459868273
3402,0.9,678.0,Sobol1,689.3418607708294,707.0,17.658139229170615
3403,0.9,678.0,Sobol2,645.070719669607,707.0,61.929280330393
3404,0.9,147.0,Grid1296,742.6625922693253,707.0,-35.66259226932527
3405,0.9,147.0,Grid2401,780.8889031948338,707.0,-73.8889031948338
3406,0.9,147.0,Sobol1,661.5068481888774,707.0,45.49315181112263
3407,0.9,147.0,Sobol2,663.2092299913398,707.0,43.79077000866016
3408,0.9,561.0,Grid1296,748.9128606613804,707.0,-41.912860661380364
3409,0.9,561.0,Grid2401,781.746139616257,707.0,-74.74613961625698
3410,0.9,561.0,Sobol1,672.7559579889564,707.0,34.244042011043575
3411,0.9,561.0,Sobol2,656.549174970042,707.0,50.45082502995797
3412,0.9,237.0,Grid1296,758.1011755243778,707.0,-51.10117552437782
3413,0.9,237.0,Grid2401,784.4433182641371,707.0,-77.44331826413713
3414,0.9,237.0,Sobol1,676.306207116831,707.0,30.693792883168953
3415,0.9,237.0,Sobol2,671.4310254503424,707.0,35.56897454965758
3416,0.9,588.0,Grid1296,734.0546226146223,707.0,-27.054622614622303
3417,0.9,588.0,Grid2401,776.4633851163558,707.0,-69.46338511635577
3418,0.9,588.0,Sobol1,679.1204922691414,707.0,27.879507730858563
3419,0.9,588.0,Sobol2,659.4888893062373,707.0,47.5111106937627
3420,0.9,951.0,Grid1296,728.8035643595505,707.0,-21.803564359550478
3421,0.9,951.0,Grid2401,784.3720263545555,707.0,-77.37202635455549
3422,0.9,951.0,Sobol1,698.436460507215,707.0,8.563539492785026
3423,0.9,951.0,Sobol2,668.6886666999588,707.0,38.311333300041156
3424,0.9,490.0,Grid1296,746.016329234591,707.0,-39.01632923459101
3425,0.9,490.0,Grid2401,772.4731536080634,707.0,-65.4731536080634
3426,0.9,490.0,Sobol1,670.9221220056304,707.0,36.0778779943696
3427,0.9,490.0,Sobol2,650.7022768387628,707.0,56.29772316123717
3428,0.9,395.0,Grid1296,749.1526589376285,707.0,-42.15265893762853
3429,0.9,395.0,Grid2401,781.5052461590519,707.0,-74.50524615905192
3430,0.9,395.0,Sobol1,684.3497996691154,707.0,22.65020033088456
3431,0.9,395.0,Sobol2,666.0290051335735,707.0,40.97099486642651
3432,0.9,877.0,Grid1296,741.617882189184,707.0,-34.617882189184
3433,0.9,877.0,Grid2401,796.7335430554243,707.0,-89.73354305542432
3434,0.9,877.0,Sobol1,683.5305484578303,707.0,23.469451542169736
3435,0.9,877.0,Sobol2,681.4475353673547,707.0,25.552464632645297
3436,0.9,297.0,Grid1296,724.0659710943427,707.0,-17.06597109434267
3437,0.9,297.0,Grid2401,783.7278538360881,707.0,-76.72785383608812
3438,0.9,297.0,Sobol1,690.3464607868569,707.0,16.653539213143063
3439,0.9,297.0,Sobol2,655.6067807517895,707.0,51.39321924821047
3440,0.9,721.0,Grid1296,754.3180329024132,707.0,-47.318032902413165
3441,0.9,721.0,Grid2401,773.3806996636011,707.0,-66.38069966360115
3442,0.9,721.0,Sobol1,687.9702237613155,707.0,19.029776238684462
3443,0.9,721.0,Sobol2,688.3753324102663,707.0,18.62466758973369
3444,0.9,711.0,Grid1296,752.7173307516767,707.0,-45.71733075167674
3445,0.9,711.0,Grid2401,789.2386824985631,707.0,-82.2386824985631
3446,0.9,711.0,Sobol1,652.5558898207569,707.0,54.444110179243125
3447,0.9,711.0,Sobol2,682.490146234825,707.0,24.509853765174967
3448,0.9,985.0,Grid1296,744.1518762214746,707.0,-37.151876221474595
3449,0.9,985.0,Grid2401,786.6861370588526,707.0,-79.68613705885264
3450,0.9,985.0,Sobol1,681.6694002859787,707.0,25.330599714021332
3451,0.9,985.0,Sobol2,648.3512301135518,707.0,58.648769886448235
3452,0.9,171.0,Grid1296,731.0493214961357,707.0,-24.04932149613569
3453,0.9,171.0,Grid2401,762.0132920984418,707.0,-55.01329209844175
3454,0.9,171.0,Sobol1,678.9412946787754,707.0,28.05870532122458
3455,0.9,171.0,Sobol2,656.1756036413535,707.0,50.82439635864648
3456,0.9,75.0,Grid1296,729.8453541649603,707.0,-22.845354164960327
