,diff,rmse,r2
12412,707.0,680.3310786449808,-48.60040322492352
12413,-6.590757390315957,27.83689809964016,0.9169602056433472
12414,18.36268481812692,34.7578206849632,0.870535808825704
12415,-18.493385447489004,30.938119221249693,0.8974271546141691
12416,111.99033169932068,105.33115805771676,-0.132074208587279
12417,13.00680994668619,53.18804952576011,0.7113382055298823
12418,6.32760025930088,59.480782108703714,0.638993917791845
12419,46.791762667842704,83.67507792059962,0.2855802878003693
12420,-18.71940075380917,36.40684278949095,0.8666732759092036
12421,-23.064071776909717,61.26299743538634,0.6224733144546595
12422,-35.089369509996004,79.73666076622352,0.3604606666053324
12423,-22.816067526931874,38.59478579348158,0.8501666666957786
12424,-15.292446854554782,31.75829553447127,0.8944772427774622
12425,-10.383767348459855,26.104373843023392,0.9287051237411492
12426,2.14816883398305,34.64559526520306,0.8744178789325335
12427,-15.292444901639556,31.75829012645558,0.8944772787157056
12428,-31.038892570455918,32.48223939516021,0.8880544356943597
12429,5.811981006834685,102.36474090153165,-0.0678229689642622
12430,-32.588808684371315,54.66827194546723,0.6954425920637424
12431,-20.63245751000511,26.57028042910305,0.9250956153646872
12432,-23.45528652704525,64.4144376558389,0.57717085522013
12433,5.81146031033677,102.3644388120302,-0.0678166664497537
12434,-10.885338326616193,34.44471910985247,0.8741189782438249
12435,3.493479940962061,93.48830460302176,0.1164484124064221
12436,-31.03888632707549,32.48223231461357,0.888054484498612
12437,-8.784874145473168,48.41273787708531,0.7630609562193041
12438,-39.83596045324339,80.44433109889748,0.3458034743982724
12439,3.493398377359199,93.4874917485966,0.1164637768030402
12440,14.780577327980607,121.88062794898812,-0.5176573624712879
12441,-10.329216887982511,25.9974185812202,0.9298231634053384
12442,-9.768339003139316,55.58977785443184,0.6842857068224992
12443,-10.395177358461297,60.46641874759477,0.6264636579099498
12444,-4.421241304962223,24.609473771755734,0.9371163143152502
12445,14.780557162108837,121.88059784583132,-0.5176566127824707
12446,38.93269302094518,75.71067810296717,0.4204412053987585
12447,0.9132196225079952,34.70659621372883,0.8749287817525925
12448,-39.56293835058023,48.44978648893287,0.7626621719995712
12449,-10.329230143098355,25.99735102174825,0.9298235281418484
12450,-64.8471459092799,81.45898419709053,0.3290947216213007
12451,2.729846070482381,70.81440477214208,0.470487869151474
12452,38.93263131757408,75.71058981369069,0.4204425570917585
12453,9.117837870611991,45.557677723848805,0.7808427450590252
12454,21.45341030763575,32.77431119076628,0.8879817530684424
12455,40.893567173528936,41.26350122923598,0.8202102839454037
12456,3.240174711318218,25.105189548007534,0.9342722697584428
12457,2.729926733663888,70.81425109823817,0.470490167331012
12458,7.445035632110489,34.44970773956383,0.876236463859255
12459,25.831574400768886,99.81370019727656,-0.0124648969408482
12460,-7.944899856933944,55.403600417713896,0.6880567157266408
12461,21.45338266970248,32.7742869178422,0.8879819189916486
12462,-8.015074108701924,62.03458061208412,0.608918416926403
12463,19.958027010790147,96.66785515031737,0.050349439724746
12464,19.407541193769248,45.14597280524885,0.7845276019790957
12465,16.61217771381598,87.43065449475992,0.2300353388087376
12466,6.388001513437416,32.36593195913301,0.8892535414261055
12467,-36.74687144046811,51.65290108111941,0.7312597162825585
12468,20.79651290875768,36.846203262446174,0.8564711844688533
12469,-61.26560224336709,83.98510636026539,0.2895264945560168
12470,19.407511803921352,45.14594858712659,0.7845278331552187
12471,12.975767798241575,82.10269810525332,0.3210181069105976
12472,10.714041037841298,29.558287955990608,0.9086642654407988
12473,2.7171248025649675,25.307413627788268,0.9330458191392365
12474,11.27195350740726,35.273735376791535,0.8699276221889529
12475,11.866421673834113,30.549849268032855,0.9024335916074708
12476,-15.850641665892908,40.55899211856461,0.8242235470765541
12477,-13.26960256594839,31.541715703988668,0.8936941868884026
12478,-8.684173252737992,35.93311966594408,0.8620326778148403
12479,-17.116622169280163,43.758985293402205,0.7953928183326522
12480,707.0,679.3869564008312,-46.047054920078345
12481,-5.751440417724098,55.36746198073998,0.6875307640490889
12482,4.966874332256793,61.52249749206421,0.6141966914355055
12483,-35.433906971469696,77.13074321824777,0.3936085550331376
12484,707.0,678.147101581247,-45.47029356746952
12485,21.56659084515411,45.25203356895068,0.7930793673889902
12486,-29.355798241944967,81.49452886035658,0.3289042276761799
12487,118.77197540587817,255.06930350839767,-5.5742163000068405
12488,707.0,680.0608968145173,-48.42443110513735
12489,28.074334731211597,27.174829920998143,0.9210813330568018
12490,33.43860120382078,33.189512612274186,0.8822806592962344
12491,-10.920019118801063,28.35011126825996,0.9141074281335952
12492,707.0,680.0825884506188,-48.20125911611128
12493,18.737047122959893,29.30296790434874,0.9086568207187204
12494,47.03890438763301,35.49331685825355,0.8659872630050278
12495,10.114280169417723,26.35630540666116,0.9261038235865202
12496,7.081069996302176,104.23579676555605,-0.1156327592520278
