,ratio,rndint,dataset,kernel,prediction,std dev.,target,diff
6054,0.4,968.0,Grid2401,RQ,745.6716284634208,0.6716387180130673,707.0,-38.6716284634208
6055,0.4,968.0,Grid2401,ESS,778.0447750091553,0.09413549599454575,707.0,-71.04477500915527
6056,0.4,968.0,Sobol1,RBF,716.7082995387013,0.08129379538295395,707.0,-9.70829953870134
6057,0.4,968.0,Sobol1,Matern,711.9114717057305,0.16400405466136322,707.0,-4.9114717057304915
6058,0.4,968.0,Sobol1,RQ,700.8448760990894,0.40692282912929073,707.0,6.155123900910553
6059,0.4,968.0,Sobol1,ESS,1.5197787987009784e-145,1.0,707.0,707.0
6060,0.4,968.0,Sobol2,RBF,716.1787838717028,0.10853286330989517,707.0,-9.178783871702763
6061,0.4,968.0,Sobol2,Matern,717.2311596418342,0.22020762620579684,707.0,-10.23115964183421
6062,0.4,968.0,Sobol2,RQ,702.1696917689496,0.5169483725045074,707.0,4.830308231050367
6063,0.4,968.0,Sobol2,ESS,716.1787840083839,0.108532863482613,707.0,-9.1787840083839
6064,0.4,294.0,Grid1296,RBF,404.89283788898774,0.8938969224860329,707.0,302.10716211101226
6065,0.4,294.0,Grid1296,Matern,716.9972063852922,0.41331869857696224,707.0,-9.997206385292202
6066,0.4,294.0,Grid1296,RQ,715.1851398763673,0.6597393943605095,707.0,-8.185139876367316
6067,0.4,294.0,Grid1296,ESS,584.7044191902824,0.763860252668986,707.0,122.29558080971765
6068,0.4,294.0,Grid2401,RBF,544.7972393950944,0.6803405836052165,707.0,162.20276060490562
6069,0.4,294.0,Grid2401,Matern,696.7221710008149,0.4517134399332777,707.0,10.27782899918509
6070,0.4,294.0,Grid2401,RQ,756.2444550433886,0.706792905718272,707.0,-49.2444550433886
6071,0.4,294.0,Grid2401,ESS,76.34256207901048,0.996101178637057,707.0,630.6574379209895
6072,0.4,294.0,Sobol1,RBF,709.7934024555038,0.08201528478730788,707.0,-2.7934024555038377
6073,0.4,294.0,Sobol1,Matern,711.9770517635975,0.19662472481939092,707.0,-4.977051763597501
6074,0.4,294.0,Sobol1,RQ,707.0360072042303,0.47650038812611045,707.0,-0.03600720423025905
6075,0.4,294.0,Sobol1,ESS,709.7942445330855,0.08201371203174829,707.0,-2.7942445330854753
6076,0.4,294.0,Sobol2,RBF,730.3022577654211,0.09348392607289223,707.0,-23.302257765421132
6077,0.4,294.0,Sobol2,Matern,722.0994492934866,0.2027732548601861,707.0,-15.0994492934866
6078,0.4,294.0,Sobol2,RQ,707.9470795869861,0.4922323566917393,707.0,-0.9470795869860922
6079,0.4,294.0,Sobol2,ESS,729.7738356347106,0.09026027836987369,707.0,-22.773835634710622
6080,0.4,272.0,Grid1296,RBF,401.7022934692252,0.8866065301468726,707.0,305.2977065307748
6081,0.4,272.0,Grid1296,Matern,714.1188794344541,0.4215183999584522,707.0,-7.118879434454129
6082,0.4,272.0,Grid1296,RQ,716.8690608945337,0.6574361486463521,707.0,-9.869060894533732
6083,0.4,272.0,Grid1296,ESS,0.0,1.0,707.0,707.0
6084,0.4,272.0,Grid2401,RBF,579.3390793297165,0.6942390805150569,707.0,127.66092067028353
6085,0.4,272.0,Grid2401,Matern,704.4006977086674,0.40216488385997834,707.0,2.599302291332606
6086,0.4,272.0,Grid2401,RQ,746.5833345190628,0.6808509276210271,707.0,-39.58333451906276
6087,0.4,272.0,Grid2401,ESS,0.0,1.0,707.0,707.0
6088,0.4,272.0,Sobol1,RBF,735.5178628638432,0.05636718404008531,707.0,-28.51786286384322
6089,0.4,272.0,Sobol1,Matern,723.0426507572606,0.1591724462207382,707.0,-16.042650757260617
6090,0.4,272.0,Sobol1,RQ,719.9464939811779,0.418490797811566,707.0,-12.946493981177923
6091,0.4,272.0,Sobol1,ESS,0.0,1.0,707.0,707.0
6092,0.4,272.0,Sobol2,RBF,738.1136325827163,0.09281764603337264,707.0,-31.113632582716264
6093,0.4,272.0,Sobol2,Matern,724.466790365455,0.18958051721331026,707.0,-17.46679036545504
6094,0.4,272.0,Sobol2,RQ,714.3635774808226,0.4847693897195193,707.0,-7.3635774808226415
6095,0.4,272.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
6096,0.4,985.0,Grid1296,RBF,404.1824491903899,0.8903832392974271,707.0,302.8175508096101
6097,0.4,985.0,Grid1296,Matern,715.587752497549,0.41501363300800675,707.0,-8.58775249754899
6098,0.4,985.0,Grid1296,RQ,715.8899897797562,0.6614067185750955,707.0,-8.889989779756206
6099,0.4,985.0,Grid1296,ESS,0.0,1.0,707.0,707.0
6100,0.4,985.0,Grid2401,RBF,617.7858906489079,0.6414746990762397,707.0,89.21410935109213
6101,0.4,985.0,Grid2401,Matern,708.6295198172362,0.3934996319440158,707.0,-1.6295198172362007
6102,0.4,985.0,Grid2401,RQ,744.8249442316351,0.6937777614227463,707.0,-37.82494423163507
6103,0.4,985.0,Grid2401,ESS,136.97376640755255,0.9791069100951707,707.0,570.0262335924474
6104,0.4,985.0,Sobol1,RBF,704.9687443279472,0.09828699294923095,707.0,2.0312556720527937
6105,0.4,985.0,Sobol1,Matern,710.0812792390636,0.19796167677172863,707.0,-3.081279239063633
6106,0.4,985.0,Sobol1,RQ,700.9782866406432,0.46230431924774473,707.0,6.021713359356795
6107,0.4,985.0,Sobol1,ESS,704.968898473091,0.09828695004606468,707.0,2.0311015269089694
6108,0.4,985.0,Sobol2,RBF,732.4734071853478,0.12462671566989474,707.0,-25.47340718534781
6109,0.4,985.0,Sobol2,Matern,716.8750035972464,0.24694086333453852,707.0,-9.875003597246405
6110,0.4,985.0,Sobol2,RQ,699.9969206243936,0.5587289245498301,707.0,7.003079375606376
6111,0.4,985.0,Sobol2,ESS,9.08619183676953e-51,1.0,707.0,707.0
6112,0.4,78.0,Grid1296,RBF,395.9592572959018,0.894413618745773,707.0,311.0407427040982
6113,0.4,78.0,Grid1296,Matern,710.2520169430097,0.4229166366531989,707.0,-3.252016943009721
6114,0.4,78.0,Grid1296,RQ,711.635300798919,0.6731671902420907,707.0,-4.635300798919047
6115,0.4,78.0,Grid1296,ESS,0.0,1.0,707.0,707.0
6116,0.4,78.0,Grid2401,RBF,611.2709418439424,0.5998217661316193,707.0,95.72905815605759
6117,0.4,78.0,Grid2401,Matern,707.7950919440185,0.3619397451318883,707.0,-0.7950919440185089
6118,0.4,78.0,Grid2401,RQ,752.9087712103869,0.6706701891102167,707.0,-45.90877121038693
6119,0.4,78.0,Grid2401,ESS,0.0,1.0,707.0,707.0
6120,0.4,78.0,Sobol1,RBF,716.8414708200762,0.13638898764919527,707.0,-9.84147082007621
6121,0.4,78.0,Sobol1,Matern,713.5500679094548,0.2534190723602721,707.0,-6.55006790945481
6122,0.4,78.0,Sobol1,RQ,698.0036940233097,0.5542721238273619,707.0,8.996305976690337
6123,0.4,78.0,Sobol1,ESS,0.0,1.0,707.0,707.0
6124,0.4,78.0,Sobol2,RBF,737.2299812439078,0.054492814599062134,707.0,-30.229981243907787
6125,0.4,78.0,Sobol2,Matern,724.2208900006818,0.1674328114818385,707.0,-17.220890000681834
6126,0.4,78.0,Sobol2,RQ,713.8667659988444,0.43224929109604965,707.0,-6.8667659988443575
6127,0.4,78.0,Sobol2,ESS,0.0,1.0,707.0,707.0
6128,0.4,877.0,Grid1296,RBF,448.3930555357965,0.8651453145922667,707.0,258.6069444642035
6129,0.4,877.0,Grid1296,Matern,713.0635976270341,0.4229516486851473,707.0,-6.063597627034142
6130,0.4,877.0,Grid1296,RQ,715.3093902479684,0.6710020601159137,707.0,-8.309390247968395
6131,0.4,877.0,Grid1296,ESS,460.29551006478505,0.8583216301200707,707.0,246.70448993521495
6132,0.4,877.0,Grid2401,RBF,387.4522675739971,0.8451069561991595,707.0,319.5477324260029
6133,0.4,877.0,Grid2401,Matern,715.8428616329113,0.5282589593801524,707.0,-8.842861632911308
6134,0.4,877.0,Grid2401,RQ,774.519310753657,0.7115882856716768,707.0,-67.51931075365701
6135,0.4,877.0,Grid2401,ESS,400.59284738431074,0.83485167666233,707.0,306.40715261568926
6136,0.4,877.0,Sobol1,RBF,726.3011265517018,0.06209213970631688,707.0,-19.301126551701827
6137,0.4,877.0,Sobol1,Matern,720.152369217133,0.14548117165815377,707.0,-13.152369217133014
6138,0.4,877.0,Sobol1,RQ,714.0889520908563,0.38661865334237544,707.0,-7.08895209085631
6139,0.4,877.0,Sobol1,ESS,727.4449016401081,0.06903841627772646,707.0,-20.444901640108128
6140,0.4,877.0,Sobol2,RBF,723.0596425134572,0.18832814436907624,707.0,-16.05964251345722
6141,0.4,877.0,Sobol2,Matern,718.6202182209067,0.27715058677287435,707.0,-11.620218220906736
6142,0.4,877.0,Sobol2,RQ,702.6401572015598,0.5884404762730431,707.0,4.359842798440241
6143,0.4,877.0,Sobol2,ESS,724.2208522012934,0.20266587467941874,707.0,-17.220852201293383
6144,0.4,928.0,Grid1296,RBF,402.45539106079195,0.8891066544527788,707.0,304.54460893920805
6145,0.4,928.0,Grid1296,Matern,713.5871514387059,0.41385776065394636,707.0,-6.58715143870586
6146,0.4,928.0,Grid1296,RQ,717.676657422892,0.6628916219433398,707.0,-10.676657422892049
6147,0.4,928.0,Grid1296,ESS,402.456910005651,0.8891060471179565,707.0,304.543089994349
6148,0.4,928.0,Grid2401,RBF,595.2099898909312,0.5998759027467808,707.0,111.79001010906882
6149,0.4,928.0,Grid2401,Matern,708.2335242369696,0.40170482843816585,707.0,-1.2335242369696289
6150,0.4,928.0,Grid2401,RQ,750.3270967404075,0.6927992373956741,707.0,-43.327096740407455
6151,0.4,928.0,Grid2401,ESS,595.2102083238249,0.5998755791354541,707.0,111.78979167617513
6152,0.4,928.0,Sobol1,RBF,714.7100525056094,0.08497398120813572,707.0,-7.710052505609383
6153,0.4,928.0,Sobol1,Matern,709.179087012834,0.16831594020094046,707.0,-2.1790870128339748
6154,0.4,928.0,Sobol1,RQ,699.7259508459202,0.40836293740781227,707.0,7.274049154079762
6155,0.4,928.0,Sobol1,ESS,714.7100928120446,0.08497390417024978,707.0,-7.71009281204465
6156,0.4,928.0,Sobol2,RBF,734.2032946405832,0.11080658565013905,707.0,-27.20329464058318
6157,0.4,928.0,Sobol2,Matern,720.1591530359126,0.2192241050220761,707.0,-13.159153035912595
6158,0.4,928.0,Sobol2,RQ,706.917009882865,0.522534409646761,707.0,0.08299011713495474
6159,0.4,928.0,Sobol2,ESS,734.2032570097899,0.11080652246661822,707.0,-27.203257009789922
6160,0.4,395.0,Grid1296,RBF,419.7087311387451,0.8803157260567431,707.0,287.2912688612549
6161,0.4,395.0,Grid1296,Matern,714.3311832671783,0.4184313275610937,707.0,-7.3311832671782895
6162,0.4,395.0,Grid1296,RQ,721.4594867843387,0.6692101904241405,707.0,-14.459486784338651
6163,0.4,395.0,Grid1296,ESS,419.70866636436864,0.8803157688448116,707.0,287.29133363563136
6164,0.4,395.0,Grid2401,RBF,632.6373242277032,0.5991069885450601,707.0,74.36267577229683
6165,0.4,395.0,Grid2401,Matern,708.7818734835106,0.38124861882288397,707.0,-1.7818734835105943
6166,0.4,395.0,Grid2401,RQ,749.474430545609,0.6746725182286948,707.0,-42.47443054560904
6167,0.4,395.0,Grid2401,ESS,632.6373356611391,0.599106965122788,707.0,74.3626643388609
6168,0.4,395.0,Sobol1,RBF,737.1015086045445,0.1124736843722956,707.0,-30.101508604544506
6169,0.4,395.0,Sobol1,Matern,722.4047278661394,0.20560562355668965,707.0,-15.40472786613941
6170,0.4,395.0,Sobol1,RQ,721.4524516021017,0.49601211156765623,707.0,-14.452451602101746
6171,0.4,395.0,Sobol1,ESS,737.1015055348616,0.11247367525463338,707.0,-30.101505534861644
6172,0.4,395.0,Sobol2,RBF,734.7699112827386,0.0805637259288103,707.0,-27.769911282738576
6173,0.4,395.0,Sobol2,Matern,719.8340410272776,0.19211785334374723,707.0,-12.834041027277635
6174,0.4,395.0,Sobol2,RQ,702.945642770127,0.4868771413014309,707.0,4.054357229872949
6175,0.4,395.0,Sobol2,ESS,734.7699079806683,0.08056372616073158,707.0,-27.769907980668336
6176,0.4,237.0,Grid1296,RBF,1.0734546650349235e-194,1.0,707.0,707.0
6177,0.4,237.0,Grid1296,Matern,713.6773733061887,0.42058932403302435,707.0,-6.677373306188656
6178,0.4,237.0,Grid1296,RQ,717.9507719545367,0.6654325269501423,707.0,-10.950771954536663
6179,0.4,237.0,Grid1296,ESS,412.66349706498477,0.8882354959959949,707.0,294.33650293501523
6180,0.4,237.0,Grid2401,RBF,4.370088983617325e-43,1.0,707.0,707.0
6181,0.4,237.0,Grid2401,Matern,711.2734278743092,0.40402141271420455,707.0,-4.273427874309164
6182,0.4,237.0,Grid2401,RQ,752.4657993602231,0.6830751652175736,707.0,-45.46579936022306
6183,0.4,237.0,Grid2401,ESS,581.5831200151291,0.7002302996708787,707.0,125.41687998487089
6184,0.4,237.0,Sobol1,RBF,1.1420388906008398e-38,1.0,707.0,707.0
6185,0.4,237.0,Sobol1,Matern,722.3777266305308,0.1482454918238614,707.0,-15.377726630530788
6186,0.4,237.0,Sobol1,RQ,717.7040782011429,0.3914554310109281,707.0,-10.70407820114292
6187,0.4,237.0,Sobol1,ESS,726.8605901235151,0.056146934495905125,707.0,-19.860590123515067
6188,0.4,237.0,Sobol2,RBF,722.4639403054529,0.16045277139225353,707.0,-15.463940305452866
6189,0.4,237.0,Sobol2,Matern,723.7843221443563,0.2742372634093263,707.0,-16.784322144356338
6190,0.4,237.0,Sobol2,RQ,713.332733525574,0.5870593692818288,707.0,-6.332733525573985
6191,0.4,237.0,Sobol2,ESS,722.4639411052462,0.16045277427022153,707.0,-15.46394110524625
6192,0.4,951.0,Grid1296,RBF,414.59343037971576,0.8798293477887255,707.0,292.40656962028424
6193,0.4,951.0,Grid1296,Matern,711.4485137209235,0.4176527893030625,707.0,-4.448513720923529
6194,0.4,951.0,Grid1296,RQ,708.4538031958947,0.6612344554091942,707.0,-1.453803195894693
6195,0.4,951.0,Grid1296,ESS,0.0,1.0,707.0,707.0
6196,0.4,951.0,Grid2401,RBF,538.910081559505,0.6694845490343172,707.0,168.089918440495
6197,0.4,951.0,Grid2401,Matern,702.3390054257823,0.4280250575738026,707.0,4.660994574217739
6198,0.4,951.0,Grid2401,RQ,750.3850976371336,0.6733593687284734,707.0,-43.38509763713364
6199,0.4,951.0,Grid2401,ESS,0.0,1.0,707.0,707.0
6200,0.4,951.0,Sobol1,RBF,715.6240678573081,0.035951197670052386,707.0,-8.624067857308091
6201,0.4,951.0,Sobol1,Matern,717.5328245302107,0.12144494491958062,707.0,-10.532824530210746
6202,0.4,951.0,Sobol1,RQ,714.991213681591,0.3464597123976761,707.0,-7.991213681591034
6203,0.4,951.0,Sobol1,ESS,0.0,1.0,707.0,707.0
6204,0.4,951.0,Sobol2,RBF,739.6833615253747,0.08439860618602697,707.0,-32.68336152537472
6205,0.4,951.0,Sobol2,Matern,719.6458215848263,0.196537259825593,707.0,-12.645821584826308
6206,0.4,951.0,Sobol2,RQ,708.2548387192699,0.47608971066378764,707.0,-1.2548387192698556
6207,0.4,951.0,Sobol2,ESS,0.0,1.0,707.0,707.0
6208,0.4,634.0,Grid1296,RBF,406.19382235268085,0.8891634471049386,707.0,300.80617764731915
6209,0.4,634.0,Grid1296,Matern,714.3311349534066,0.43198516046647467,707.0,-7.331134953406604
6210,0.4,634.0,Grid1296,RQ,715.3052213073888,0.6759524652094777,707.0,-8.30522130738882
6211,0.4,634.0,Grid1296,ESS,406.19383857402784,0.8891634407984939,707.0,300.80616142597216
6212,0.4,634.0,Grid2401,RBF,621.5705078441658,0.5365311606733493,707.0,85.42949215583417
6213,0.4,634.0,Grid2401,Matern,713.0151399516027,0.377852046334325,707.0,-6.015139951602691
