,ratio,rndint,dataset,kernel,time [hrs],rmse,r2
14267,0.9,930.0,Sobol1,ESS,9.82254081302219e-05,663.4671916055464,-44.46347018061699
14268,0.9,930.0,Sobol2,RBF,1.0232395595974393e-05,71.79338262003,0.4555917101206137
14269,0.9,930.0,Sobol2,Matern,1.0740293396843805e-05,52.138657526523225,0.7128719727917823
14270,0.9,930.0,Sobol2,RQ,7.960869206322564e-05,56.30633414075609,0.6651345014799857
14271,0.9,930.0,Sobol2,ESS,2.5603771209716797e-05,650.4083558463929,-43.681538820728136
14272,0.9,390.0,Grid1296,RBF,1.6079611248440213e-05,88.97803430857424,0.1875609165109644
14273,0.9,390.0,Grid1296,Matern,5.76933224995931e-06,61.21896471520644,0.6154107372905289
14274,0.9,390.0,Grid1296,RQ,6.67111078898112e-05,72.29898733994347,0.4635989466556707
14275,0.9,390.0,Grid1296,ESS,8.791089057922364e-06,88.97803133006772,0.18756097090315416
14276,0.9,390.0,Grid2401,RBF,1.0121001137627495e-05,112.22650232722907,-0.2859582386862689
14277,0.9,390.0,Grid2401,Matern,1.1901789241366916e-05,58.77634213608537,0.6472710388905805
14278,0.9,390.0,Grid2401,RQ,0.00013140896956125896,85.0600793748903,0.26126686910525565
14279,0.9,390.0,Grid2401,ESS,2.3456613222757977e-05,112.22649639314757,-0.2859581026937781
14280,0.9,390.0,Sobol1,RBF,1.2238091892666288e-05,51.29485357272765,0.7258964498472791
14281,0.9,390.0,Sobol1,Matern,1.6039742363823785e-05,42.97864093018121,0.8075701559370857
14282,0.9,390.0,Sobol1,RQ,0.00017832742797003852,48.112857500869616,0.7588488296723408
14283,0.9,390.0,Sobol1,ESS,2.3336542977227106e-05,679.8864424243619,-47.15482774964868
14284,0.9,390.0,Sobol2,RBF,9.207460615370009e-06,51.908991440815974,0.7193051423339667
14285,0.9,390.0,Sobol2,Matern,1.6293062104119195e-05,41.17954890759659,0.8233504869948325
14286,0.9,390.0,Sobol2,RQ,0.00013213839795854357,48.572610339372595,0.7542281369267654
14287,0.9,390.0,Sobol2,ESS,0.00012461682160695394,51.90898963610233,0.719305161851735
14288,0.9,582.0,Grid1296,RBF,1.5327599313524034e-05,87.60604238102029,0.2130846485016522
14289,0.9,582.0,Grid1296,Matern,6.401869985792372e-06,60.121135026019616,0.629392471779664
14290,0.9,582.0,Grid1296,RQ,4.837963316175673e-05,73.11864361362522,0.45182888447579284
14291,0.9,582.0,Grid1296,ESS,3.526873058742947e-06,50.0969529364731,0.7426746822146757
14292,0.9,582.0,Grid2401,RBF,1.4280610614352757e-05,87.8577872012682,0.21086436533999975
14293,0.9,582.0,Grid2401,Matern,1.2457039621141222e-05,57.014707543004114,0.667673529404489
14294,0.9,582.0,Grid2401,RQ,0.00011186169253455269,84.35005199232526,0.2726191842818292
14295,0.9,582.0,Grid2401,ESS,7.128119468688965e-06,79.7254144707004,0.35019252224530206
14296,0.9,582.0,Sobol1,RBF,1.762443118625217e-05,45.739614925600016,0.7820589303230964
14297,0.9,582.0,Sobol1,Matern,1.7301572693718805e-05,37.173821844286756,0.8560444223468455
14298,0.9,582.0,Sobol1,RQ,0.00015732904275258383,46.47058322576675,0.7750374033470249
14299,0.9,582.0,Sobol1,ESS,7.799598905775283e-05,679.6679719783322,-47.122444501934275
14300,0.9,582.0,Sobol2,RBF,1.2267033259073894e-05,49.62327204165518,0.7410354420846302
14301,0.9,582.0,Sobol2,Matern,1.2189017401801215e-05,42.606269452758085,0.8090953288463287
14302,0.9,582.0,Sobol2,RQ,0.0001104332341088189,52.8012727377913,0.7068038131167649
14303,0.9,582.0,Sobol2,ESS,5.744092994266086e-05,679.5572617577972,-47.564805218473786
14304,0.9,180.0,Grid1296,RBF,1.3114412625630697e-05,100.53455219575748,-0.03899845323039952
14305,0.9,180.0,Grid1296,Matern,7.257858912150065e-06,59.39129888008913,0.6373982864810004
14306,0.9,180.0,Grid1296,RQ,4.702614413367377e-05,66.62070728235548,0.5437502037004076
14307,0.9,180.0,Grid1296,ESS,1.4168620109558106e-05,101.7262914479206,-0.06377708168435614
14308,0.9,180.0,Grid2401,RBF,9.470515780978732e-06,55.59566347858956,0.6832932553106837
14309,0.9,180.0,Grid2401,Matern,1.5662113825480142e-05,62.34839986203451,0.6016855137850712
14310,0.9,180.0,Grid2401,RQ,9.619600243038601e-05,79.14310967462926,0.3581970656762876
14311,0.9,180.0,Grid2401,ESS,2.919435501098633e-05,55.59572861076423,0.683292513245213
14312,0.9,180.0,Sobol1,RBF,1.0009474224514431e-05,40.38518031395162,0.8299159137116403
14313,0.9,180.0,Sobol1,Matern,1.7278790473937987e-05,34.8118703836454,0.8736211659361576
14314,0.9,180.0,Sobol1,RQ,0.00014744427469041613,44.793247217718466,0.7907599944354184
14315,0.9,180.0,Sobol1,ESS,5.1002436214023166e-05,42.323072181423164,0.8132012357403908
14316,0.9,180.0,Sobol2,RBF,8.593334092034234e-06,57.31736365922988,0.6563079065396434
14317,0.9,180.0,Sobol2,Matern,1.288453737894694e-05,42.85742785328096,0.8078460423739555
14318,0.9,180.0,Sobol2,RQ,9.151922331915961e-05,50.28824788219794,0.735436372253923
14319,0.9,180.0,Sobol2,ESS,3.820604748196072e-05,57.31666673690432,0.6563162643991667
14320,0.9,510.0,Grid1296,RBF,1.3810528649224175e-05,95.66760848549255,0.06028826645640917
14321,0.9,510.0,Grid1296,Matern,6.744861602783203e-06,63.118841431821515,0.5909439202973141
14322,0.9,510.0,Grid1296,RQ,2.7864442931281194e-05,70.96565610538558,0.48291581004793305
14323,0.9,510.0,Grid1296,ESS,3.2391813066270615e-06,679.3581869845053,-46.38735205110638
14324,0.9,510.0,Grid2401,RBF,1.0199348131815593e-05,48.77567961117975,0.7571554734372693
14325,0.9,510.0,Grid2401,Matern,1.4091067843967014e-05,62.562420661089234,0.6004705945958713
14326,0.9,510.0,Grid2401,RQ,7.151497734917535e-05,80.08486689319281,0.3453297935230728
14327,0.9,510.0,Grid2401,ESS,6.021261215209961e-06,678.9011633578701,-46.047306697857636
14328,0.9,510.0,Sobol1,RBF,1.1671450403001573e-05,47.567487310875116,0.7629835984330848
14329,0.9,510.0,Sobol1,Matern,1.5979740354749892e-05,39.57576402500669,0.8359347540312467
14330,0.9,510.0,Sobol1,RQ,0.00014482147163814968,45.00945872937473,0.7877901400087146
14331,0.9,510.0,Sobol1,ESS,7.02002313401964e-05,679.2600821030511,-47.33148785518178
14332,0.9,510.0,Sobol2,RBF,8.998778131273059e-06,56.12830809273025,0.669082285536925
14333,0.9,510.0,Sobol2,Matern,1.3083285755581325e-05,42.572915057534935,0.809619312770555
14334,0.9,510.0,Sobol2,RQ,7.530278629726834e-05,47.31518007430015,0.7648434347010087
14335,0.9,510.0,Sobol2,ESS,1.3290776146782769e-05,659.455096088746,-44.68005005262796
14336,0.9,791.0,Grid1296,RBF,1.754985915289985e-05,83.24634006273763,0.28775507123330124
14337,0.9,791.0,Grid1296,Matern,9.930796093410916e-06,61.715852924063,0.6085353604549336
14338,0.9,791.0,Grid1296,RQ,4.343357351091173e-05,74.359279933392,0.43171077814236447
14339,0.9,791.0,Grid1296,ESS,5.8330429924858945e-06,83.24631511023581,0.2877554982139997
14340,0.9,791.0,Grid2401,RBF,1.5123354064093696e-05,62.810937109209064,0.5973559053886774
14341,0.9,791.0,Grid2401,Matern,1.6812417242262097e-05,61.6703865189183,0.6118459438839845
14342,0.9,791.0,Grid2401,RQ,0.00010686304834153917,84.73467206221342,0.26722086630984376
14343,0.9,791.0,Grid2401,ESS,1.0464853710598416e-05,62.81093085136524,0.5973559856194095
14344,0.9,791.0,Sobol1,RBF,1.488784948984782e-05,46.98290278697081,0.7697633124511634
14345,0.9,791.0,Sobol1,Matern,2.7157796753777396e-05,39.07327471023916,0.8407591604903807
14346,0.9,791.0,Sobol1,RQ,0.00013775712913937038,47.911609908836596,0.7605712130313024
14347,0.9,791.0,Sobol1,ESS,1.4620357089572483e-05,46.982891634889,0.769763421751267
14348,0.9,791.0,Sobol2,RBF,1.4362202750311957e-05,39.007773846706094,0.8403156550204116
14349,0.9,791.0,Sobol2,Matern,1.9466612074110244e-05,35.961251274778185,0.8642844539764721
14350,0.9,791.0,Sobol2,RQ,0.00010416282547844781,42.14395571727735,0.8136065688491769
14351,0.9,791.0,Sobol2,ESS,9.373757574293348e-06,39.00776359711044,0.8403157389370053
14352,0.9,249.0,Grid1296,RBF,1.2188951174418132e-05,679.5789075614462,-46.43374355544412
14353,0.9,249.0,Grid1296,Matern,4.824399948120117e-06,61.128212286325194,0.616212337832334
14354,0.9,249.0,Grid1296,RQ,5.692826377020942e-05,70.62866620356802,0.4876465923910356
14355,0.9,249.0,Grid1296,ESS,9.70655017428928e-06,652.9331941399513,-42.786992360525765
14356,0.9,249.0,Grid2401,RBF,6.113515959845649e-06,678.8658871089194,-46.03619861366817
14357,0.9,249.0,Grid2401,Matern,9.504291746351454e-06,67.75046396204642,0.531522442429923
14358,0.9,249.0,Grid2401,RQ,0.00012529114882151287,83.11344771641485,0.2949712296506005
14359,0.9,249.0,Grid2401,ESS,0.002667410439915127,634.5288530632499,-40.09291912887782
14360,0.9,249.0,Sobol1,RBF,7.962452040778266e-06,679.423432235397,-47.136247083290904
14361,0.9,249.0,Sobol1,Matern,1.107474168141683e-05,37.927091285936044,0.850000345130588
14362,0.9,249.0,Sobol1,RQ,0.00022961888048383925,47.269369522872,0.7670027445512959
14363,0.9,249.0,Sobol1,ESS,0.00014014449384477403,642.0654445335368,-41.98825141711821
14364,0.9,249.0,Sobol2,RBF,5.861255857679579e-06,679.9045935496484,-47.36801125464441
14365,0.9,249.0,Sobol2,Matern,1.0719564225938584e-05,37.8091461244973,0.8504260306233953
14366,0.9,249.0,Sobol2,RQ,0.00011821336216396756,49.09597165691125,0.7477948216996869
14367,0.9,249.0,Sobol2,ESS,0.0002512293391757541,678.4230830402843,-47.157453342044505
14368,0.9,35.0,Grid1296,RBF,1.7634696430630153e-05,89.68328616145718,0.17219865582070126
14369,0.9,35.0,Grid1296,Matern,1.1996494399176704e-05,56.92496802029364,0.666490129750803
14370,0.9,35.0,Grid1296,RQ,4.224128193325467e-05,67.16920460011356,0.535652072134878
14371,0.9,35.0,Grid1296,ESS,5.699528588189019e-06,650.5478651193446,-42.55736635806586
14372,0.9,35.0,Grid2401,RBF,1.5033351050482855e-05,147.09986289783427,-1.2176111354653427
14373,0.9,35.0,Grid2401,Matern,2.2984279526604546e-05,53.1873534146909,0.7100803719600319
14374,0.9,35.0,Grid2401,RQ,8.043242825402154e-05,81.94477596113796,0.3118178524533115
14375,0.9,35.0,Grid2401,ESS,9.94933976067437e-06,632.1544808901031,-39.955034788159324
14376,0.9,35.0,Sobol1,RBF,2.0226173930697972e-05,41.80581875846878,0.818183133834802
14377,0.9,35.0,Sobol1,Matern,3.312316205766466e-05,37.235578837644226,0.8557629205874788
14378,0.9,35.0,Sobol1,RQ,0.00012630469269222684,44.00289118497109,0.7985704761855622
14379,0.9,35.0,Sobol1,ESS,9.187857309977214e-06,679.174883517283,-46.98703700654161
14380,0.9,35.0,Sobol2,RBF,1.5804900063408746e-05,41.889549803349375,0.8174387083166732
14381,0.9,35.0,Sobol2,Matern,2.176860968271891e-05,38.315674661967904,0.8472608856482214
14382,0.9,35.0,Sobol2,RQ,7.254223028818766e-05,49.83173958811152,0.7416494379699425
14383,0.9,35.0,Sobol2,ESS,6.791949272155762e-06,679.1080882190631,-46.98164353592127
14384,0.9,731.0,Grid1296,RBF,1.966920163896349e-05,86.31442025157767,0.23342805175802495
14385,0.9,731.0,Grid1296,Matern,1.3897485203213161e-05,60.91306859836864,0.6182252831113961
14386,0.9,731.0,Grid1296,RQ,5.248705546061198e-05,71.066443851433,0.4803446832898013
14387,0.9,731.0,Grid1296,ESS,1.4308426115247938e-05,86.31442024869685,0.2334280518091949
14388,0.9,731.0,Grid2401,RBF,2.089752091301812e-05,44.60892334859651,0.7959366853919313
14389,0.9,731.0,Grid2401,Matern,3.089924653371175e-05,61.34462774192662,0.6141002259088015
14390,0.9,731.0,Grid2401,RQ,0.00010503735807206896,82.58747147328239,0.300561082562246
14391,0.9,731.0,Grid2401,ESS,1.8632478184170192e-05,671.9080801311118,-45.295756079529156
14392,0.9,731.0,Sobol1,RBF,2.9312041070726183e-05,34.97597508032834,0.8736123319079815
14393,0.9,731.0,Sobol1,Matern,3.006478150685628e-05,32.9609434210218,0.8877556971689566
14394,0.9,731.0,Sobol1,RQ,9.359280268351237e-05,46.89948639807355,0.7727514018812676
14395,0.9,731.0,Sobol1,ESS,1.1736551920572917e-05,679.1929133916238,-46.65970293984071
14396,0.9,731.0,Sobol2,RBF,2.0778841442532008e-05,58.59111669664736,0.6396488293418544
14397,0.9,731.0,Sobol2,Matern,1.937939061058892e-05,45.04675404203862,0.7869951996092568
14398,0.9,731.0,Sobol2,RQ,9.18403598997328e-05,50.94644657440239,0.7275478855250279
14399,0.9,731.0,Sobol2,ESS,9.418328603108723e-06,679.585382828571,-47.47864188436477
14400,0.95,877.0,Grid1296,RBF,5.155934227837456e-06,92.8137158562675,0.11099103604306115
14401,0.95,877.0,Grid1296,Matern,3.756615850660536e-06,69.2661072992334,0.5048652789075756
14402,0.95,877.0,Grid1296,RQ,1.9173820813496908e-05,79.2957377261597,0.35109442211025166
14403,0.95,877.0,Grid1296,ESS,8.343325720893013e-06,85.07625685303884,0.2530378996322291
14404,0.95,877.0,Grid2401,RBF,4.1447745429144965e-06,59.48172096073867,0.6358101175903664
14405,0.95,877.0,Grid2401,Matern,5.874964925977919e-06,67.74544778410717,0.5275878472117108
14406,0.95,877.0,Grid2401,RQ,3.757483429378934e-05,84.07135631707821,0.2724599029219835
14407,0.95,877.0,Grid2401,ESS,1.5410383542378745e-05,59.622020155380056,0.6340900662616672
14408,0.95,877.0,Sobol1,RBF,4.525118403964572e-06,67.84707063165062,0.520965756053112
14409,0.95,877.0,Sobol1,Matern,6.2536531024509005e-06,52.8748319016356,0.7090607218019533
14410,0.95,877.0,Sobol1,RQ,5.577782789866129e-05,58.37608257896457,0.6453709955432182
14411,0.95,877.0,Sobol1,ESS,1.3570917977227104e-05,61.690891233690756,0.6039532565920471
14412,0.95,877.0,Sobol2,RBF,4.59187560611301e-06,72.74950879252232,0.4455035389777525
14413,0.95,877.0,Sobol2,Matern,4.89407115512424e-06,52.59181242602526,0.7102156524922191
14414,0.95,877.0,Sobol2,RQ,4.3938888443840874e-05,59.56451223291751,0.6282817981846114
14415,0.95,877.0,Sobol2,ESS,1.2014574474758573e-05,76.1732585395991,0.3920838003098954
14416,0.95,237.0,Grid1296,RBF,4.288024372524685e-06,88.85785600583925,0.1851280256388358
14417,0.95,237.0,Grid1296,Matern,4.26087114546034e-06,61.0907457812203,0.6148334399111357
14418,0.95,237.0,Grid1296,RQ,2.3874243100484213e-05,76.22010677720102,0.400434235089424
14419,0.95,237.0,Grid1296,ESS,4.239545928107368e-06,88.85785551608079,0.18512803462150695
14420,0.95,237.0,Grid2401,RBF,3.6271413167317707e-06,62.874237747803456,0.5937637743092012
14421,0.95,237.0,Grid2401,Matern,6.667508019341363e-06,72.3372149933375,0.4622793051261156
14422,0.95,237.0,Grid2401,RQ,5.034546057383219e-05,82.8844413977587,0.29404143376914993
14423,0.95,237.0,Grid2401,ESS,6.405115127563476e-06,62.874237858496016,0.5937637728788117
14424,0.95,237.0,Sobol1,RBF,4.272196027967665e-06,59.85211712248636,0.6283166457450904
14425,0.95,237.0,Sobol1,Matern,4.745854271782769e-06,53.62196009920931,0.7016682691281995
14426,0.95,237.0,Sobol1,RQ,5.5286884307861325e-05,62.24061680889232,0.5980594214413452
14427,0.95,237.0,Sobol1,ESS,1.0372002919514973e-05,668.4261121219357,-45.357594482135916
14428,0.95,237.0,Sobol2,RBF,3.705024719238281e-06,69.31518865676402,0.5019835201952836
14429,0.95,237.0,Sobol2,Matern,5.698998769124349e-06,49.62151373241705,0.7447728258420723
14430,0.95,237.0,Sobol2,RQ,4.307316409216987e-05,67.41170583598742,0.5289602813147971
14431,0.95,237.0,Sobol2,ESS,6.779630978902181e-06,674.55272531701,-46.16487605476189
14432,0.95,561.0,Grid1296,RBF,5.2485863367716475e-06,109.95665277200035,-0.24705808814277508
14433,0.95,561.0,Grid1296,Matern,3.535681300693088e-06,72.81736830919522,0.4530928265043297
14434,0.95,561.0,Grid1296,RQ,2.7070773972405327e-05,76.0773990289706,0.40302660808570523
14435,0.95,561.0,Grid1296,ESS,2.8938055038452147e-06,678.8398080108374,-46.53114382834111
14436,0.95,561.0,Grid2401,RBF,4.833340644836426e-06,67.89350086335355,0.5273214720355145
14437,0.95,561.0,Grid2401,Matern,6.050533718532986e-06,75.41018933433679,0.41686443400075923
14438,0.95,561.0,Grid2401,RQ,4.181596967909071e-05,87.79310634870359,0.20963026931799023
14439,0.95,561.0,Grid2401,ESS,4.386305809020996e-06,678.2877532762213,-46.17777116225431
14440,0.95,561.0,Sobol1,RBF,4.461275206671821e-06,67.2356313973192,0.5299509927232974
14441,0.95,561.0,Sobol1,Matern,5.7477421230740015e-06,50.299040085051395,0.7369347042816858
14442,0.95,561.0,Sobol1,RQ,4.728138446807861e-05,65.2408248116799,0.5574289003983771
14443,0.95,561.0,Sobol1,ESS,4.969769053988987e-06,678.4317607846418,-46.858216170988904
14444,0.95,561.0,Sobol2,RBF,4.1046407487657335e-06,82.96055836582057,0.28799421811782044
14445,0.95,561.0,Sobol2,Matern,4.683865441216363e-06,60.13929140515368,0.6258404789850418
14446,0.95,561.0,Sobol2,RQ,3.0433336893717447e-05,69.39493693094919,0.5018091367939702
14447,0.95,561.0,Sobol2,ESS,6.69750902387831e-06,678.6054783115569,-46.6403463538704
14448,0.95,721.0,Grid1296,RBF,5.13560242123074e-06,79.9101134006042,0.3394527592925888
14449,0.95,721.0,Grid1296,Matern,4.722608460320367e-06,61.624868618347726,0.6071629857315423
14450,0.95,721.0,Grid1296,RQ,2.5418466991848416e-05,74.16760158970196,0.4309782603306753
14451,0.95,721.0,Grid1296,ESS,2.787907918294271e-06,678.4070352934208,-46.608124706278815
14452,0.95,721.0,Grid2401,RBF,5.090170436435276e-06,60.97748434967828,0.6171151926129244
14453,0.95,721.0,Grid2401,Matern,7.925563388400608e-06,67.04359628019702,0.537146308541932
14454,0.95,721.0,Grid2401,RQ,4.0571226014031304e-05,82.24042683259823,0.30353413027666476
14455,0.95,721.0,Grid2401,ESS,4.041526052686903e-06,677.6984011371741,-46.29356466796974
14456,0.95,721.0,Sobol1,RBF,5.459321869744195e-06,108.61223267480904,-0.22771183974843168
14457,0.95,721.0,Sobol1,Matern,6.5293576982286245e-06,79.77650962281957,0.3376477380275875
14458,0.95,721.0,Sobol1,RQ,4.706992043389214e-05,72.83072405463145,0.44796296247721945
14459,0.95,721.0,Sobol1,ESS,1.4797912703620063e-05,678.7657157510614,-46.94891206427247
14460,0.95,721.0,Sobol2,RBF,5.104011959499783e-06,66.82722577101923,0.5314605930303118
14461,0.95,721.0,Sobol2,Matern,6.866123941209581e-06,56.673955428462754,0.6630183074900773
14462,0.95,721.0,Sobol2,RQ,4.052705234951443e-05,65.62095629744381,0.5482227382118179
14463,0.95,721.0,Sobol2,ESS,3.6645597881740994e-06,678.9699726228949,-47.36602486546271
14464,0.95,297.0,Grid1296,RBF,4.890561103820801e-06,86.5893630478612,0.22662478753420978
14465,0.95,297.0,Grid1296,Matern,2.6400883992513023e-06,67.33106009928554,0.532381092423942
14466,0.95,297.0,Grid1296,RQ,1.261346869998508e-05,80.01826838573646,0.33955074260661855
14467,0.95,297.0,Grid1296,ESS,2.3029910193549262e-06,673.4675465219121,-45.7836932512101
14468,0.95,297.0,Grid2401,RBF,3.6708513895670573e-06,67.40838253840874,0.5331076189430519
14469,0.95,297.0,Grid2401,Matern,4.182060559590657e-06,66.49882441837482,0.5456224036033128
14470,0.95,297.0,Grid2401,RQ,2.0361807611253525e-05,83.43914109395058,0.2846334582072475
14471,0.95,297.0,Grid2401,ESS,3.3607085545857747e-06,666.7807611628302,-44.683050380857544
14472,0.95,297.0,Sobol1,RBF,3.992120424906413e-06,68.45980862561399,0.5143653400425028
14473,0.95,297.0,Sobol1,Matern,3.944370481703017e-06,62.52080976490155,0.5949697107844758
14474,0.95,297.0,Sobol1,RQ,2.161509460873074e-05,66.73770817383692,0.5384902393301709
14475,0.95,297.0,Sobol1,ESS,1.03657775455051e-05,660.3982820082296,-44.19081596558326
14476,0.95,297.0,Sobol2,RBF,3.473162651062012e-06,80.880644419751,0.3192004728944897
14477,0.95,297.0,Sobol2,Matern,3.483891487121582e-06,69.03367608577271,0.5040338454640614
14478,0.95,297.0,Sobol2,RQ,1.1812713411119249e-05,68.51914998544233,0.5113994257429
14479,0.95,297.0,Sobol2,ESS,5.356404516432021e-06,668.4231181022467,-45.49785980303197
14480,0.95,669.0,Grid1296,RBF,1.5312035878499348e-05,92.9994480927743,0.10734238495728443
14481,0.95,669.0,Grid1296,Matern,4.6218766106499566e-06,72.01767483027598,0.46469368977205006
14482,0.95,669.0,Grid1296,RQ,2.0575059784783256e-05,79.986901992972,0.33966863803364034
14483,0.95,669.0,Grid1296,ESS,4.89354133605957e-06,101.70698169208067,-0.06764213245136164
14484,0.95,669.0,Grid2401,RBF,5.438658926222059e-06,77.53660660986465,0.38251070604740944
14485,0.95,669.0,Grid2401,Matern,6.780359480116103e-06,68.94700530546473,0.5117450367252913
14486,0.95,669.0,Grid2401,RQ,3.6319494247436525e-05,84.4760384265053,0.26703551825579575
14487,0.95,669.0,Grid2401,ESS,7.2005722257826064e-06,66.77223647852126,0.542060930437477
14488,0.95,669.0,Sobol1,RBF,6.3074297375149195e-06,68.84724526122793,0.5093218349313158
14489,0.95,669.0,Sobol1,Matern,8.64300462934706e-06,53.39489413975263,0.7048634090437196
14490,0.95,669.0,Sobol1,RQ,5.001730389065213e-05,60.572930838215576,0.6201774263681845
14491,0.95,669.0,Sobol1,ESS,4.382914967007107e-05,59.52933830725396,0.6331523787269122
14492,0.95,669.0,Sobol2,RBF,4.273388120863173e-06,52.885632944936916,0.7100080361905008
14493,0.95,669.0,Sobol2,Matern,7.30699963039822e-06,44.62902364769601,0.7934879861529115
